Label	Precision	Recall
vegetal	0.6431	0.9257
fruite	0.6150	0.9480
frais	0.6115	0.9166
vegetal_vert	0.5587	0.9097
doux	0.4547	0.9737
gras	0.4540	0.9140
floral	0.4388	0.9291
boise	0.4101	0.9317
vert	0.3642	0.9209
aldehyde	0.2858	0.9017
chimique	0.2303	0.9551
empyreumatique	0.4084	0.8176
balsamique	0.2029	0.9943
aldehyde_frais	0.2272	0.9089
fruit_exotique	0.2087	0.9322
herbe	0.2011	0.9116
legume	0.2910	0.7495
fermentaire	0.1749	0.9156
phenole	0.2495	0.8465
epice	0.1943	0.8275
fleur_d_arbuste	0.1927	0.9495
cuit	0.2592	0.8094
terreux	0.1397	0.9788
fruit_sec	0.1569	0.9194
fleur_du_jardin	0.1685	0.9403
agrume	0.2169	0.8462
oleagineux	0.1532	0.9162
lactique	0.1421	0.9159
soufre	0.5157	0.7904
plante_aromatique	0.1288	0.8561
animal	0.1320	0.6827
fruit_a_coque	0.1549	0.8415
moisi	0.0954	0.9651
fruit_a_pepins	0.1396	0.9246
torrefie	0.1994	0.8395
medicinal	0.1555	0.9008
vegetal_sec	0.0885	0.9693
rose	0.1180	0.9375
huile	0.1226	0.8198
lactone	0.0957	0.9638
menthe	0.1765	0.8389
bois	0.1474	0.8238
creme	0.0722	0.9448
boissons_alcoolisees	0.1116	0.9029
sucre_cuit	0.0847	0.8538
baie	0.0649	0.9820
poudre	0.0977	0.9146
viande_cuite	0.2224	0.8194
pomme	0.1139	0.9669
malte	0.1016	0.8609
mielle	0.0977	0.8357
solvant	0.1204	0.8421
ananas	0.0817	0.9615
fruit_rouge	0.0553	0.9612
coumarine	0.0587	0.9606
caramel	0.0897	0.8810
mineral	0.0613	0.8320
resineux	0.1284	0.8468
alliace	0.3403	0.9194
fruit_a_noyau	0.0620	0.9837
metal	0.0622	0.8443
metallique	0.0579	0.8583
peponide	0.0693	0.8919
melon	0.0668	0.8716
brule	0.1203	0.8879
feuille	0.0554	0.9434
alcool_de_fut	0.0797	0.9231
ether	0.0889	0.8922
boisson_fermentee	0.0604	0.9100
camphre	0.1015	0.8900
miel	0.0523	0.9184
citronne	0.0799	0.7708
racine	0.0372	0.9583
oignon	0.2705	0.9368
crucifere	0.0947	0.7895
lacte	0.0385	0.9032
fleur_d_arbre	0.0674	0.7979
vin	0.0611	0.9022
fromage	0.0581	0.9111
poire	0.0747	0.9213
banane	0.0634	0.9419
champignon	0.0489	0.9080
cafe	0.1136	0.8824
cacao	0.0554	0.9524
musque	0.1192	0.8375
savon	0.0455	0.9103
beurre	0.0476	0.9481
noix_de_coco	0.0506	0.9467
anise	0.0382	0.9189
pin	0.0988	0.9041
vanille	0.0655	0.8750
jasmin	0.0436	0.9583
ambre	0.0670	0.8873
ail	0.2000	0.9559
musc	0.1338	0.9265
cereale	0.0754	0.8676
peche	0.0359	0.9697
cerise	0.0419	0.9394
violette	0.0358	0.9344
rhum	0.0430	0.9000

Mean Precision: 0.1591
