Label	Precision	Recall
vegetal	0.6586	0.9001
fruite	0.6415	0.8525
frais	0.6301	0.8816
vegetal_vert	0.5706	0.8843
doux	0.4901	0.9043
gras	0.4734	0.8665
floral	0.4518	0.9130
boise	0.4094	0.9058
vert	0.3832	0.8697
aldehyde	0.2905	0.9065
chimique	0.2433	0.8752
empyreumatique	0.4233	0.7973
balsamique	0.2177	0.9564
aldehyde_frais	0.2220	0.9010
fruit_exotique	0.2480	0.8665
herbe	0.1989	0.9095
legume	0.2586	0.7912
fermentaire	0.2060	0.7756
phenole	0.2312	0.8884
epice	0.1913	0.8741
fleur_d_arbuste	0.1959	0.9343
cuit	0.2825	0.7650
terreux	0.1425	0.9497
fruit_sec	0.1852	0.7528
fleur_du_jardin	0.1655	0.9460
agrume	0.1964	0.9003
oleagineux	0.1962	0.7695
lactique	0.1663	0.8649
soufre	0.4528	0.8247
plante_aromatique	0.1349	0.8491
animal	0.1066	0.8856
fruit_a_coque	0.1748	0.7660
moisi	0.1046	0.8760
fruit_a_pepins	0.1703	0.8690
torrefie	0.1945	0.8519
medicinal	0.1438	0.9421
vegetal_sec	0.0964	0.9386
rose	0.1172	0.9330
huile	0.1304	0.7973
lactone	0.1152	0.8824
menthe	0.1595	0.8626
bois	0.1279	0.9000
creme	0.0863	0.8619
boissons_alcoolisees	0.1405	0.8171
sucre_cuit	0.1108	0.8129
baie	0.0762	0.9042
poudre	0.0951	0.9146
viande_cuite	0.1905	0.8516
pomme	0.1319	0.8874
malte	0.1094	0.8609
mielle	0.0966	0.8071
solvant	0.1343	0.7895
ananas	0.1052	0.8538
fruit_rouge	0.0669	0.8682
coumarine	0.0725	0.8976
caramel	0.1072	0.7937
mineral	0.0563	0.8560
resineux	0.0936	0.9274
alliace	0.3091	0.9274
fruit_a_noyau	0.0786	0.9187
metal	0.0608	0.8443
metallique	0.0590	0.8583
peponide	0.0729	0.8018
melon	0.0736	0.8073
brule	0.1140	0.8972
feuille	0.0550	0.9528
alcool_de_fut	0.0999	0.8558
ether	0.1149	0.8235
boisson_fermentee	0.0720	0.8300
camphre	0.0839	0.9200
miel	0.0690	0.7959
citronne	0.0620	0.9583
racine	0.0346	0.9583
oignon	0.2500	0.9368
crucifere	0.0979	0.8000
lacte	0.0488	0.8710
fleur_d_arbre	0.0546	0.8404
vin	0.0734	0.8587
fromage	0.0761	0.8333
poire	0.0792	0.8652
banane	0.0802	0.8488
champignon	0.0568	0.8736
cafe	0.0939	0.9059
cacao	0.0581	0.9048
musque	0.0811	0.8875
savon	0.0461	0.8846
beurre	0.0592	0.8312
noix_de_coco	0.0733	0.9467
anise	0.0451	0.8514
pin	0.0715	0.9315
vanille	0.0723	0.8889
jasmin	0.0497	0.9583
ambre	0.0561	0.9577
ail	0.1844	0.9706
musc	0.0894	0.9265
cereale	0.0683	0.8529
peche	0.0439	0.9091
cerise	0.0499	0.8939
violette	0.0366	0.9180
rhum	0.0561	0.8167

Mean Precision: 0.1628
