Label	Precision	Recall
vegetal	0.6612	0.8869
fruite	0.6259	0.9085
frais	0.6142	0.8980
vegetal_vert	0.5669	0.8890
doux	0.4597	0.9569
gras	0.4377	0.9407
floral	0.4454	0.9179
boise	0.4374	0.8376
vert	0.3731	0.9010
aldehyde	0.2803	0.9078
chimique	0.2267	0.9444
empyreumatique	0.3733	0.8509
balsamique	0.2072	0.9848
aldehyde_frais	0.2204	0.9120
fruit_exotique	0.2483	0.8769
herbe	0.2025	0.9120
legume	0.2694	0.8088
fermentaire	0.1830	0.9295
phenole	0.2285	0.8866
epice	0.1908	0.8605
fleur_d_arbuste	0.1938	0.9223
cuit	0.2551	0.8182
terreux	0.1418	0.9472
fruit_sec	0.1562	0.9053
fleur_du_jardin	0.1631	0.9261
agrume	0.2017	0.8750
oleagineux	0.1631	0.9045
lactique	0.1631	0.9045
soufre	0.4678	0.8488
plante_aromatique	0.1589	0.7930
animal	0.1067	0.8782
fruit_a_coque	0.1392	0.8755
moisi	0.0994	0.9535
fruit_a_pepins	0.1642	0.8770
torrefie	0.1714	0.9259
medicinal	0.1359	0.9174
vegetal_sec	0.0958	0.8947
rose	0.1219	0.9286
huile	0.1260	0.8198
lactone	0.1013	0.9412
menthe	0.1689	0.8160
bois	0.1846	0.8238
creme	0.0956	0.8956
boissons_alcoolisees	0.1157	0.9040
sucre_cuit	0.0984	0.8471
baie	0.0729	0.9281
poudre	0.0985	0.9146
viande_cuite	0.2092	0.8516
pomme	0.1328	0.9013
malte	0.0970	0.9200
mielle	0.0744	0.9071
solvant	0.1189	0.8722
ananas	0.0949	0.8923
fruit_rouge	0.0619	0.9380
coumarine	0.0714	0.9213
caramel	0.0873	0.9048
mineral	0.0583	0.8640
resineux	0.1406	0.8790
alliace	0.3422	0.9280
fruit_a_noyau	0.0773	0.8710
metal	0.0572	0.8607
metallique	0.0557	0.8571
peponide	0.0754	0.8559
melon	0.0759	0.8624
brule	0.0882	0.9444
feuille	0.0527	0.9717
alcool_de_fut	0.0833	0.9135
ether	0.1024	0.8922
boisson_fermentee	0.0638	0.8800
camphre	0.0889	0.8700
miel	0.0528	0.8878
citronne	0.0670	0.8958
racine	0.0463	0.8646
oignon	0.2692	0.9479
crucifere	0.1014	0.8316
lacte	0.0437	0.8830
fleur_d_arbre	0.0515	0.8936
vin	0.0615	0.8804
fromage	0.0746	0.8778
poire	0.0859	0.9101
banane	0.0833	0.8736
champignon	0.0480	0.8276
cafe	0.0767	0.9647
cacao	0.0535	0.9405
musque	0.0771	0.8608
savon	0.0541	0.8590
beurre	0.0481	0.9091
noix_de_coco	0.0730	0.8684
anise	0.0417	0.8767
pin	0.1031	0.9178
vanille	0.0662	0.8750
jasmin	0.0491	0.8750
ambre	0.0833	0.8472
ail	0.2006	0.9853
musc	0.0881	0.8657
cereale	0.0548	0.9104
peche	0.0484	0.7910
cerise	0.0398	0.9091
violette	0.0425	0.8852
rhum	0.0460	0.9000

Mean Precision: 0.1595
