Label	Precision	Recall
vegetal	0.6760	0.8275
fruite	0.5975	0.9418
frais	0.6303	0.8459
vegetal_vert	0.5783	0.8656
doux	0.4779	0.8452
gras	0.4235	0.9820
floral	0.4266	0.9529
boise	0.4863	0.7199
vert	0.3763	0.8554
aldehyde	0.2714	0.9398
chimique	0.3205	0.4027
empyreumatique	0.3947	0.7953
balsamique	0.2581	0.6787
aldehyde_frais	0.2272	0.9283
fruit_exotique	0.2440	0.8641
herbe	0.2201	0.8369
legume	0.2652	0.7291
fermentaire	0.2193	0.7093
phenole	0.2959	0.6172
epice	0.1936	0.8042
fleur_d_arbuste	0.1839	0.9494
cuit	0.2437	0.8359
terreux	0.1949	0.4222
fruit_sec	0.1733	0.7949
fleur_du_jardin	0.1552	0.9659
agrume	0.1900	0.9031
oleagineux	0.1902	0.7952
lactique	0.1255	0.9881
soufre	0.6034	0.7345
plante_aromatique	0.1602	0.7606
animal	0.1063	0.9630
fruit_a_coque	0.1815	0.7623
moisi	0.1331	0.5581
fruit_a_pepins	0.1703	0.8690
torrefie	0.2180	0.7603
medicinal	0.1947	0.4855
vegetal_sec	0.1034	0.8684
rose	0.1265	0.8705
huile	0.0982	0.8964
lactone	0.1003	0.9231
menthe	0.3136	0.6540
bois	0.2877	0.4810
creme	0.0654	1.0000
boissons_alcoolisees	0.1902	0.6742
sucre_cuit	0.1021	0.8421
baie	0.0729	0.8364
poudre	0.0969	0.8415
viande_cuite	0.1874	0.8117
pomme	0.1806	0.7881
malte	0.1192	0.7533
mielle	0.0884	0.8071
solvant	0.2947	0.4211
ananas	0.1039	0.8295
fruit_rouge	0.0726	0.6667
coumarine	0.0868	0.8583
caramel	0.1135	0.8413
mineral	0.0508	0.9600
resineux	0.2479	0.4677
alliace	0.4273	0.7823
fruit_a_noyau	0.0622	0.9512
metal	0.0522	0.9262
metallique	0.0506	0.9328
peponide	0.0538	0.9545
melon	0.0530	0.9541
brule	0.1177	0.8692
feuille	0.0491	0.9623
alcool_de_fut	0.1743	0.6250
ether	0.2564	0.4902
boisson_fermentee	0.0843	0.7800
camphre	0.1988	0.3300
miel	0.0796	0.6837
citronne	0.0728	0.8958
racine	0.0561	0.3229
oignon	0.3377	0.8211
crucifere	0.1350	0.6277
lacte	0.0389	0.9787
fleur_d_arbre	0.0464	0.9681
vin	0.0821	0.8152
fromage	0.0576	0.9222
poire	0.0877	0.9213
banane	0.1307	0.7586
champignon	0.0629	0.7093
cafe	0.1245	0.8000
cacao	0.0619	0.5714
musque	0.1445	0.7975
savon	0.0373	0.9744
beurre	0.0415	0.9610
noix_de_coco	0.0663	0.8800
anise	0.0404	0.8243
pin	0.2846	0.5068
vanille	0.0730	0.8889
jasmin	0.0461	0.9306
ambre	0.1790	0.5775
ail	0.2767	0.8382
musc	0.1750	0.8358
cereale	0.0780	0.8358
peche	0.0396	0.9701
cerise	0.0473	0.7692
violette	0.0299	1.0000
rhum	0.1105	0.6500

Mean Precision: 0.1853
