Label	Precision	Recall
vegetal	0.6319	0.9311
fruite	0.5865	0.9684
frais	0.5964	0.9294
vegetal_vert	0.5455	0.9128
doux	0.4581	0.9697
gras	0.4322	0.9738
floral	0.4206	0.9585
boise	0.4121	0.9384
vert	0.3499	0.9408
aldehyde	0.2717	0.9366
chimique	0.2642	0.8686
empyreumatique	0.3843	0.8473
balsamique	0.2067	0.9943
aldehyde_frais	0.2163	0.9462
fruit_exotique	0.1917	0.9597
herbe	0.1949	0.9356
legume	0.2811	0.7709
fermentaire	0.1864	0.8877
phenole	0.2577	0.8376
epice	0.1758	0.9347
fleur_d_arbuste	0.1706	0.9823
cuit	0.2466	0.8411
terreux	0.1466	0.9340
fruit_sec	0.1443	0.9494
fleur_du_jardin	0.1525	0.9602
agrume	0.2265	0.8319
oleagineux	0.1499	0.9307
lactique	0.1357	0.9522
soufre	0.5251	0.7931
plante_aromatique	0.1228	0.9507
animal	0.1579	0.6444
fruit_a_coque	0.1448	0.8189
moisi	0.1014	0.9419
fruit_a_pepins	0.1310	0.9603
torrefie	0.1899	0.9132
medicinal	0.1760	0.8257
vegetal_sec	0.0886	0.9868
rose	0.1111	0.9777
huile	0.1034	0.9009
lactone	0.0873	0.9729
menthe	0.1794	0.8483
bois	0.1508	0.8381
creme	0.0750	0.9560
boissons_alcoolisees	0.1107	0.9270
sucre_cuit	0.0810	0.9532
baie	0.0647	0.9636
poudre	0.0990	0.8963
viande_cuite	0.2389	0.8052
pomme	0.1128	0.9603
malte	0.0956	0.9333
mielle	0.0665	0.9643
solvant	0.1739	0.7218
ananas	0.0709	0.9845
fruit_rouge	0.0562	0.9767
coumarine	0.0579	0.9921
caramel	0.0870	0.9365
mineral	0.0555	0.9360
resineux	0.1501	0.8145
alliace	0.3324	0.9435
fruit_a_noyau	0.0529	0.9837
metal	0.0582	0.9344
metallique	0.0565	0.9328
peponide	0.0821	0.8818
melon	0.0802	0.8807
brule	0.1114	0.8505
feuille	0.0470	0.9528
alcool_de_fut	0.0789	0.9231
ether	0.1241	0.8431
boisson_fermentee	0.0642	0.9400
camphre	0.1177	0.8500
miel	0.0416	0.9694
citronne	0.0992	0.7292
racine	0.0355	0.9896
oignon	0.2600	0.9579
crucifere	0.0870	0.8617
lacte	0.0376	0.9894
fleur_d_arbre	0.0506	0.9149
vin	0.0666	0.9348
fromage	0.0750	0.9111
poire	0.0718	0.9663
banane	0.0629	0.9770
champignon	0.0476	0.8605
cafe	0.1056	0.8235
cacao	0.0543	0.9524
musque	0.2532	0.7468
savon	0.0530	0.8590
beurre	0.0448	0.9610
noix_de_coco	0.0477	0.9733
anise	0.0323	0.9865
pin	0.1238	0.9178
vanille	0.0639	0.9167
jasmin	0.0324	1.0000
ambre	0.1008	0.8873
ail	0.2050	0.9559
musc	0.2593	0.8358
cereale	0.0870	0.8358
peche	0.0334	0.9851
cerise	0.0389	0.9231
violette	0.0386	0.9508
rhum	0.0427	0.9167

Mean Precision: 0.1606
