Label	Precision	Recall
vegetal	0.6367	0.9211
fruite	0.6167	0.9219
frais	0.6078	0.9134
vegetal_vert	0.5623	0.9019
doux	0.4583	0.9633
gras	0.4584	0.8927
floral	0.4278	0.9405
boise	0.4025	0.9423
vert	0.3521	0.9276
aldehyde	0.2875	0.9113
chimique	0.2198	0.9734
empyreumatique	0.4052	0.8125
balsamique	0.2017	0.9905
aldehyde_frais	0.2213	0.9228
fruit_exotique	0.2115	0.9195
herbe	0.1979	0.9203
legume	0.2465	0.7692
fermentaire	0.1988	0.8000
phenole	0.2234	0.8744
epice	0.1786	0.9417
fleur_d_arbuste	0.1792	0.9596
cuit	0.2510	0.7990
terreux	0.1410	0.9524
fruit_sec	0.1626	0.8694
fleur_du_jardin	0.1578	0.9631
agrume	0.1851	0.8946
oleagineux	0.1691	0.8563
lactique	0.1531	0.8769
soufre	0.4886	0.8110
plante_aromatique	0.1242	0.8982
animal	0.1206	0.7675
fruit_a_coque	0.1611	0.7962
moisi	0.1060	0.9031
fruit_a_pepins	0.1387	0.9286
torrefie	0.1950	0.8683
medicinal	0.1398	0.9256
vegetal_sec	0.0912	0.9649
rose	0.1076	0.9643
huile	0.1213	0.8108
lactone	0.0947	0.9321
menthe	0.1478	0.8673
bois	0.1315	0.8762
creme	0.0788	0.9448
boissons_alcoolisees	0.1212	0.8629
sucre_cuit	0.0871	0.9064
baie	0.0653	0.9701
poudre	0.0875	0.9329
viande_cuite	0.2070	0.8452
pomme	0.1129	0.9603
malte	0.1018	0.8344
mielle	0.0688	0.8929
solvant	0.1268	0.8045
ananas	0.0823	0.9154
fruit_rouge	0.0521	0.9767
coumarine	0.0586	0.9685
caramel	0.0937	0.8413
mineral	0.0541	0.9280
resineux	0.0942	0.8710
alliace	0.3165	0.9113
fruit_a_noyau	0.0633	0.9756
metal	0.0552	0.8852
metallique	0.0503	0.9417
peponide	0.0661	0.8378
melon	0.0655	0.8165
brule	0.1061	0.9065
feuille	0.0464	0.9811
alcool_de_fut	0.0864	0.9038
ether	0.1078	0.8235
boisson_fermentee	0.0632	0.8900
camphre	0.0862	0.9000
miel	0.0469	0.9286
citronne	0.0583	0.9583
racine	0.0335	0.9896
oignon	0.2557	0.9368
crucifere	0.0827	0.8105
lacte	0.0393	0.9355
fleur_d_arbre	0.0463	0.9043
vin	0.0621	0.8587
fromage	0.0712	0.8667
poire	0.0703	0.9213
banane	0.0683	0.8837
champignon	0.0547	0.8736
cafe	0.0888	0.8588
cacao	0.0526	0.9048
musque	0.0981	0.8375
savon	0.0474	0.8462
beurre	0.0505	0.9091
noix_de_coco	0.0519	0.9733
anise	0.0355	0.9730
pin	0.0692	0.9315
vanille	0.0669	0.8889
jasmin	0.0402	0.9306
ambre	0.0587	0.9296
ail	0.1884	0.9559
musc	0.1238	0.9118
cereale	0.0653	0.8676
peche	0.0363	0.9394
cerise	0.0374	0.9545
violette	0.0316	0.9016
rhum	0.0456	0.8667

Mean Precision: 0.1536
