Label	Precision	Recall
vegetal	0.6475	0.9021
fruite	0.6356	0.8959
frais	0.6224	0.9054
vegetal_vert	0.5654	0.8956
doux	0.4840	0.9314
gras	0.4685	0.8770
floral	0.4692	0.9265
boise	0.4357	0.8970
vert	0.4027	0.8599
aldehyde	0.2805	0.9287
chimique	0.2573	0.9268
empyreumatique	0.4263	0.7819
balsamique	0.2424	0.9354
aldehyde_frais	0.2225	0.9343
fruit_exotique	0.2351	0.9130
herbe	0.2027	0.9356
legume	0.3098	0.7643
fermentaire	0.2014	0.8855
phenole	0.2464	0.9072
epice	0.2015	0.8881
fleur_d_arbuste	0.2046	0.9671
cuit	0.2691	0.7891
terreux	0.1627	0.8892
fruit_sec	0.2020	0.7837
fleur_du_jardin	0.1765	0.9347
agrume	0.1943	0.9345
oleagineux	0.2152	0.8193
lactique	0.1671	0.8627
soufre	0.4598	0.8276
plante_aromatique	0.1344	0.9085
animal	0.1336	0.8370
fruit_a_coque	0.1932	0.7925
moisi	0.1115	0.8566
fruit_a_pepins	0.1543	0.9048
torrefie	0.2014	0.8223
medicinal	0.1579	0.9419
vegetal_sec	0.1017	0.9254
rose	0.1298	0.9509
huile	0.1254	0.8063
lactone	0.1258	0.8733
menthe	0.1583	0.8768
bois	0.1309	0.9238
creme	0.0939	0.8846
boissons_alcoolisees	0.1221	0.8876
sucre_cuit	0.1148	0.8596
baie	0.0706	0.9576
poudre	0.1053	0.8841
viande_cuite	0.2104	0.8117
pomme	0.1208	0.9536
malte	0.1149	0.8600
mielle	0.0859	0.8714
solvant	0.1369	0.8647
ananas	0.1008	0.9302
fruit_rouge	0.0709	0.9457
coumarine	0.0966	0.9134
caramel	0.1171	0.8651
mineral	0.0644	0.8640
resineux	0.1043	0.9355
alliace	0.3224	0.9516
fruit_a_noyau	0.0679	0.9106
metal	0.0660	0.8361
metallique	0.0630	0.8319
peponide	0.0771	0.9000
melon	0.0752	0.8991
brule	0.1204	0.8879
feuille	0.0546	0.9434
alcool_de_fut	0.0857	0.9135
ether	0.1121	0.8725
boisson_fermentee	0.0719	0.9400
camphre	0.0887	0.9400
miel	0.0572	0.8776
citronne	0.0605	0.9271
racine	0.0407	0.9375
oignon	0.2651	0.9684
crucifere	0.0975	0.8298
lacte	0.0508	0.8723
fleur_d_arbre	0.0637	0.8936
vin	0.0710	0.9239
fromage	0.0724	0.9222
poire	0.0776	0.9663
banane	0.0798	0.9425
champignon	0.0559	0.8372
cafe	0.1066	0.9059
cacao	0.0649	0.9167
musque	0.1176	0.9620
savon	0.0524	0.8846
beurre	0.0562	0.8831
noix_de_coco	0.0900	0.8667
anise	0.0418	0.9595
pin	0.0856	0.9726
vanille	0.0805	0.9722
jasmin	0.0568	0.9583
ambre	0.0747	0.9296
ail	0.1903	0.9853
musc	0.1129	0.9552
cereale	0.0748	0.8806
peche	0.0461	0.9552
cerise	0.0522	0.9231
violette	0.0408	0.9508
rhum	0.0528	0.9333

Mean Precision: 0.1679
