Label	Precision	Recall
vegetal	0.6538	0.8708
fruite	0.5912	0.9678
frais	0.6344	0.8620
vegetal_vert	0.5841	0.8492
doux	0.4526	0.9792
gras	0.4242	0.9836
floral	0.4655	0.9161
boise	0.4339	0.9028
vert	0.3742	0.8804
aldehyde	0.2968	0.8938
chimique	0.2648	0.8686
empyreumatique	0.3412	0.8725
balsamique	0.2027	0.9924
aldehyde_frais	0.2483	0.8227
fruit_exotique	0.1954	0.9618
herbe	0.2240	0.8476
legume	0.2554	0.8260
fermentaire	0.1712	0.9604
phenole	0.3395	0.5916
epice	0.2135	0.8019
fleur_d_arbuste	0.1977	0.9443
cuit	0.2194	0.8854
terreux	0.1450	0.9525
fruit_sec	0.1285	0.9831
fleur_du_jardin	0.2032	0.7898
agrume	0.2779	0.7094
oleagineux	0.1237	0.9910
lactique	0.1186	0.9970
soufre	0.5270	0.8069
plante_aromatique	0.1481	0.7923
animal	0.1575	0.6185
fruit_a_coque	0.1245	0.8981
moisi	0.0971	0.9729
fruit_a_pepins	0.1401	0.9286
torrefie	0.1670	0.9008
medicinal	0.2373	0.5436
vegetal_sec	0.0855	0.9912
rose	0.1629	0.7946
huile	0.0924	0.9144
lactone	0.0831	0.9864
menthe	0.2860	0.6682
bois	0.2453	0.6810
creme	0.0638	0.9890
boissons_alcoolisees	0.0965	0.9382
sucre_cuit	0.0766	0.9766
baie	0.0745	0.9273
poudre	0.1119	0.8598
viande_cuite	0.1869	0.8701
pomme	0.1175	0.9470
malte	0.0907	0.9400
mielle	0.0800	0.9000
solvant	0.1036	0.8195
ananas	0.0720	0.9767
fruit_rouge	0.0579	0.9457
coumarine	0.0515	1.0000
caramel	0.0649	0.9683
mineral	0.0521	0.9680
resineux	0.2050	0.5968
alliace	0.3353	0.9274
fruit_a_noyau	0.0537	0.9756
metal	0.0542	0.9426
metallique	0.0532	0.9412
peponide	0.1013	0.7727
melon	0.0994	0.7706
brule	0.0885	0.9439
feuille	0.0589	0.8019
alcool_de_fut	0.0644	0.9231
ether	0.0748	0.9020
boisson_fermentee	0.0580	0.9500
camphre	0.1667	0.5200
miel	0.0459	0.9388
citronne	0.1424	0.4375
racine	0.0355	0.9688
oignon	0.2653	0.9579
crucifere	0.0914	0.8404
lacte	0.0341	1.0000
fleur_d_arbre	0.0603	0.8085
vin	0.0603	0.9457
fromage	0.0507	0.9444
poire	0.0699	0.9663
banane	0.0646	0.9770
champignon	0.0436	0.8721
cafe	0.0873	0.9059
cacao	0.0535	0.9524
musque	0.2363	0.7089
savon	0.0447	0.9103
beurre	0.0334	0.9870
noix_de_coco	0.0316	0.9867
anise	0.0361	0.9730
pin	0.1833	0.6301
vanille	0.0440	0.9722
jasmin	0.0340	0.9861
ambre	0.1429	0.7746
ail	0.2025	0.9706
musc	0.2781	0.7761
cereale	0.0581	0.9254
peche	0.0330	0.9851
cerise	0.0423	0.8769
violette	0.0524	0.8525
rhum	0.0403	0.9500

Mean Precision: 0.1665
