Label	Precision	Recall
vegetal	0.6752	0.8542
fruite	0.6267	0.9103
frais	0.6242	0.8713
vegetal_vert	0.5694	0.8756
doux	0.4605	0.9681
gras	0.4482	0.9267
floral	0.4637	0.8903
boise	0.4785	0.7632
vert	0.3834	0.8977
aldehyde	0.2834	0.8998
chimique	0.2313	0.9377
empyreumatique	0.4042	0.8308
balsamique	0.2246	0.9203
aldehyde_frais	0.2326	0.8740
fruit_exotique	0.2240	0.9066
herbe	0.2069	0.8927
legume	0.2435	0.8286
fermentaire	0.1841	0.9229
phenole	0.2736	0.7454
epice	0.2250	0.7233
fleur_d_arbuste	0.1940	0.9223
cuit	0.2510	0.8156
terreux	0.1547	0.9077
fruit_sec	0.1739	0.7939
fleur_du_jardin	0.1746	0.8977
agrume	0.1973	0.8864
oleagineux	0.1748	0.8149
lactique	0.1402	0.9284
soufre	0.5138	0.8316
plante_aromatique	0.1909	0.6351
animal	0.1196	0.8192
fruit_a_coque	0.1575	0.8000
moisi	0.1070	0.8953
fruit_a_pepins	0.1365	0.9444
torrefie	0.1965	0.8889
medicinal	0.1728	0.8099
vegetal_sec	0.1133	0.8026
rose	0.1236	0.9062
huile	0.0999	0.8964
lactone	0.1034	0.9095
menthe	0.2710	0.6698
bois	0.2196	0.7143
creme	0.0803	0.9066
boissons_alcoolisees	0.0894	0.9492
sucre_cuit	0.0945	0.8471
baie	0.0735	0.8743
poudre	0.1142	0.8537
viande_cuite	0.2027	0.8581
pomme	0.1037	0.9671
malte	0.1010	0.8600
mielle	0.0953	0.8286
solvant	0.0888	0.9398
ananas	0.0800	0.9615
fruit_rouge	0.0638	0.9457
coumarine	0.0887	0.8583
caramel	0.0873	0.9048
mineral	0.0611	0.8640
resineux	0.1795	0.8065
alliace	0.3422	0.9280
fruit_a_noyau	0.0655	0.9435
metal	0.0612	0.8607
metallique	0.0595	0.8739
peponide	0.0635	0.9189
melon	0.0630	0.9174
brule	0.1132	0.8796
feuille	0.0544	0.9057
alcool_de_fut	0.0591	0.9712
ether	0.0710	0.9412
boisson_fermentee	0.0503	0.9500
camphre	0.1462	0.7400
miel	0.0688	0.8469
citronne	0.0695	0.9271
racine	0.0446	0.8125
oignon	0.2689	0.9271
crucifere	0.1013	0.8000
lacte	0.0453	0.8936
fleur_d_arbre	0.0678	0.8191
vin	0.0484	0.9674
fromage	0.0594	0.9444
poire	0.0642	0.9888
banane	0.0595	0.9080
champignon	0.0463	0.9195
cafe	0.0955	0.8824
cacao	0.0586	0.9286
musque	0.1107	0.7975
savon	0.0431	0.8846
beurre	0.0419	0.9610
noix_de_coco	0.0688	0.9211
anise	0.0536	0.7397
pin	0.1182	0.8356
vanille	0.0680	0.9167
jasmin	0.0507	0.8611
ambre	0.0893	0.8472
ail	0.2069	0.9706
musc	0.1146	0.8657
cereale	0.0589	0.8955
peche	0.0406	0.9403
cerise	0.0481	0.8939
violette	0.0399	0.8852
rhum	0.0345	1.0000

Mean Precision: 0.1649
