Label	Precision	Recall
vegetal	0.6238	0.9559
fruite	0.6007	0.8655
frais	0.5860	0.9210
vegetal_vert	0.5363	0.9336
doux	0.4486	0.9824
gras	0.4369	0.9489
floral	0.4118	0.9466
boise	0.4372	0.7965
vert	0.3263	0.9422
aldehyde	0.2480	0.9650
chimique	0.2125	0.9529
empyreumatique	0.4311	0.7437
balsamique	0.2030	0.9431
aldehyde_frais	0.1920	0.9760
fruit_exotique	0.1897	0.9321
herbe	0.1784	0.9764
legume	0.2457	0.7780
fermentaire	0.1720	0.8877
phenole	0.2282	0.8657
epice	0.1966	0.7837
fleur_d_arbuste	0.1615	0.9637
cuit	0.2888	0.7299
terreux	0.1365	0.9842
fruit_sec	0.1696	0.7688
fleur_du_jardin	0.1430	0.9773
agrume	0.1537	0.9886
oleagineux	0.1843	0.7224
lactique	0.1372	0.9284
soufre	0.3717	0.8660
plante_aromatique	0.1208	0.9439
animal	0.0970	0.9705
fruit_a_coque	0.1923	0.6830
moisi	0.0948	0.9612
fruit_a_pepins	0.1527	0.8770
torrefie	0.2201	0.7737
medicinal	0.1241	0.8967
vegetal_sec	0.0895	0.9123
rose	0.0954	0.9732
huile	0.0970	0.8514
lactone	0.0892	0.9412
menthe	0.1179	0.8821
bois	0.1186	0.8762
creme	0.0724	0.8956
boissons_alcoolisees	0.1121	0.8305
sucre_cuit	0.1017	0.7059
baie	0.0609	0.9581
poudre	0.0831	0.9085
viande_cuite	0.1665	0.8645
pomme	0.1059	0.9013
malte	0.1072	0.8867
mielle	0.0696	0.8714
solvant	0.0786	0.8722
ananas	0.0686	0.8538
fruit_rouge	0.0489	0.9922
coumarine	0.0579	0.8898
caramel	0.0980	0.8016
mineral	0.0454	1.0000
resineux	0.0808	0.9274
alliace	0.2390	0.9520
fruit_a_noyau	0.0488	0.9597
metal	0.0450	0.9672
metallique	0.0438	0.9160
peponide	0.0682	0.8288
melon	0.0617	0.8624
brule	0.1046	0.8796
feuille	0.0402	0.9906
alcool_de_fut	0.0665	0.8846
ether	0.0675	0.8824
boisson_fermentee	0.0538	0.8500
camphre	0.0588	0.9200
miel	0.0510	0.8776
citronne	0.0420	0.9896
racine	0.0336	1.0000
oignon	0.1574	0.9688
crucifere	0.0866	0.8000
lacte	0.0446	0.8085
fleur_d_arbre	0.0462	0.9149
vin	0.0509	0.9022
fromage	0.0574	0.9222
poire	0.0701	0.9326
banane	0.0588	0.8736
champignon	0.0352	0.9655
cafe	0.0783	0.8706
cacao	0.0581	0.8333
musque	0.0416	0.9367
savon	0.0375	0.9487
beurre	0.0400	0.9091
noix_de_coco	0.0365	0.9605
anise	0.0373	0.8356
pin	0.0470	0.9041
vanille	0.0563	0.8611
jasmin	0.0343	0.9861
ambre	0.0485	0.9444
ail	0.1324	0.9853
musc	0.0391	0.9552
cereale	0.0633	0.8507
peche	0.0294	0.9851
cerise	0.0392	0.7879
violette	0.0289	0.9836
rhum	0.0342	0.8500

Mean Precision: 0.1413
