Label	Precision	Recall
vegetal	0.6457	0.9124
fruite	0.6041	0.9399
frais	0.5875	0.9369
vegetal_vert	0.5453	0.9101
doux	0.4471	0.9824
gras	0.4328	0.9754
floral	0.4559	0.9218
boise	0.4210	0.9038
vert	0.3600	0.9015
aldehyde	0.2844	0.9286
chimique	0.2166	0.9900
empyreumatique	0.3758	0.8291
balsamique	0.1969	0.9943
aldehyde_frais	0.2245	0.9327
fruit_exotique	0.2119	0.9193
herbe	0.1962	0.9352
legume	0.2738	0.7225
fermentaire	0.1702	0.9670
phenole	0.2357	0.8762
epice	0.1880	0.8671
fleur_d_arbuste	0.1908	0.9286
cuit	0.2494	0.8177
terreux	0.1401	0.9630
fruit_sec	0.1461	0.9441
fleur_du_jardin	0.1645	0.9460
agrume	0.1953	0.8519
oleagineux	0.1406	0.9524
lactique	0.1395	0.9522
soufre	0.5823	0.7931
plante_aromatique	0.1258	0.8702
animal	0.1211	0.7815
fruit_a_coque	0.1511	0.8409
moisi	0.0907	0.9883
fruit_a_pepins	0.1467	0.8849
torrefie	0.1867	0.8595
medicinal	0.1410	0.8926
vegetal_sec	0.0861	0.9737
rose	0.1192	0.9107
huile	0.1058	0.8778
lactone	0.0913	0.9819
menthe	0.1497	0.8341
bois	0.1484	0.8660
creme	0.0723	0.9558
boissons_alcoolisees	0.0914	0.9314
sucre_cuit	0.0881	0.8588
baie	0.0731	0.9277
poudre	0.1154	0.8780
viande_cuite	0.2009	0.8377
pomme	0.1049	0.9205
malte	0.1048	0.8742
mielle	0.1031	0.7714
solvant	0.0840	0.8797
ananas	0.0785	0.9308
fruit_rouge	0.0547	0.9302
coumarine	0.0539	0.9921
caramel	0.0800	0.9040
mineral	0.0642	0.7840
resineux	0.1195	0.8790
alliace	0.3569	0.8618
fruit_a_noyau	0.0684	0.9431
metal	0.0649	0.7686
metallique	0.0635	0.8151
peponide	0.0730	0.8636
melon	0.0731	0.8611
brule	0.1036	0.8972
feuille	0.0523	0.9333
alcool_de_fut	0.0660	0.9327
ether	0.0700	0.9010
boisson_fermentee	0.0521	0.9200
camphre	0.0923	0.8800
miel	0.0696	0.7938
citronne	0.0605	0.9479
racine	0.0407	0.9375
oignon	0.2950	0.8632
crucifere	0.1231	0.7553
lacte	0.0389	0.9574
fleur_d_arbre	0.0731	0.8172
vin	0.0571	0.9239
fromage	0.0646	0.9213
poire	0.0719	0.8764
banane	0.0562	0.9302
champignon	0.0413	0.9070
cafe	0.0894	0.8810
cacao	0.0588	0.9167
musque	0.1709	0.7595
savon	0.0443	0.8701
beurre	0.0412	0.9481
noix_de_coco	0.0360	0.9600
anise	0.0365	0.9054
pin	0.0827	0.9167
vanille	0.0734	0.9028
jasmin	0.0445	0.9583
ambre	0.1068	0.7746
ail	0.2305	0.8676
musc	0.1806	0.8358
cereale	0.0686	0.9254
peche	0.0430	0.9242
cerise	0.0420	0.9538
violette	0.0401	0.9180
rhum	0.0348	0.9667

Mean Precision: 0.1573
