Label	Precision	Recall
vegetal	0.6688	0.8816
fruite	0.6474	0.8337
frais	0.6377	0.8581
vegetal_vert	0.5740	0.8792
doux	0.4735	0.9297
gras	0.4577	0.8992
floral	0.4439	0.9340
boise	0.4043	0.9413
vert	0.3929	0.8541
aldehyde	0.2857	0.9097
chimique	0.2490	0.8717
empyreumatique	0.3836	0.8020
balsamique	0.2146	0.9772
aldehyde_frais	0.2318	0.9094
fruit_exotique	0.2630	0.8259
herbe	0.2086	0.9097
legume	0.3177	0.6872
fermentaire	0.1931	0.8549
phenole	0.2289	0.9258
epice	0.1851	0.9063
fleur_d_arbuste	0.1965	0.9468
cuit	0.2594	0.7578
terreux	0.1471	0.9206
fruit_sec	0.1948	0.7354
fleur_du_jardin	0.1647	0.9574
agrume	0.1872	0.8991
oleagineux	0.2111	0.7582
lactique	0.1705	0.8144
soufre	0.5000	0.8103
plante_aromatique	0.1403	0.8612
animal	0.1083	0.9222
fruit_a_coque	0.1780	0.7736
moisi	0.1023	0.8716
fruit_a_pepins	0.1668	0.8770
torrefie	0.1968	0.8636
medicinal	0.1440	0.9253
vegetal_sec	0.0984	0.9211
rose	0.1270	0.9375
huile	0.1302	0.8100
lactone	0.1266	0.8318
menthe	0.1513	0.8768
bois	0.1361	0.8756
creme	0.0950	0.8297
boissons_alcoolisees	0.1393	0.8436
sucre_cuit	0.1079	0.7765
baie	0.0758	0.9341
poudre	0.0925	0.9268
viande_cuite	0.2260	0.8117
pomme	0.1388	0.9073
malte	0.1137	0.8267
mielle	0.0860	0.8786
solvant	0.1548	0.7879
ananas	0.1238	0.8915
fruit_rouge	0.0653	0.8438
coumarine	0.0826	0.8560
caramel	0.1121	0.8160
mineral	0.0572	0.9113
resineux	0.1067	0.9032
alliace	0.3343	0.9435
fruit_a_noyau	0.0734	0.8618
metal	0.0594	0.8760
metallique	0.0591	0.9160
peponide	0.0794	0.8636
melon	0.0818	0.8716
brule	0.1016	0.9065
feuille	0.0538	0.9048
alcool_de_fut	0.0947	0.8173
ether	0.1413	0.7723
boisson_fermentee	0.0704	0.8400
camphre	0.0858	0.9300
miel	0.0641	0.8763
citronne	0.0594	0.9479
racine	0.0426	0.8333
oignon	0.2616	0.9474
crucifere	0.1072	0.7447
lacte	0.0523	0.8602
fleur_d_arbre	0.0515	0.9032
vin	0.0740	0.8804
fromage	0.0835	0.8652
poire	0.0827	0.8864
banane	0.1023	0.8140
champignon	0.0540	0.8140
cafe	0.0930	0.9059
cacao	0.0603	0.8690
musque	0.0781	0.8734
savon	0.0445	0.9091
beurre	0.0671	0.8816
noix_de_coco	0.0816	0.8667
anise	0.0432	0.8767
pin	0.0750	0.9452
vanille	0.0651	0.8889
jasmin	0.0449	0.9444
ambre	0.0533	0.9859
ail	0.1982	0.9853
musc	0.1019	0.9403
cereale	0.0686	0.8657
peche	0.0469	0.9091
cerise	0.0453	0.8636
violette	0.0371	0.9333
rhum	0.0667	0.7667

Mean Precision: 0.1662
