Label	Precision	Recall
vegetal	0.6645	0.8634
fruite	0.6318	0.8686
frais	0.6177	0.8886
vegetal_vert	0.5585	0.8971
doux	0.4436	0.9848
gras	0.4655	0.8631
floral	0.4193	0.9623
boise	0.3817	0.9654
vert	0.4052	0.8030
aldehyde	0.2719	0.9461
chimique	0.2314	0.9101
empyreumatique	0.4161	0.7785
balsamique	0.2051	0.9848
aldehyde_frais	0.2155	0.9442
fruit_exotique	0.2557	0.8344
herbe	0.1951	0.9549
legume	0.3504	0.5286
fermentaire	0.2039	0.7885
phenole	0.2180	0.9211
epice	0.1737	0.9557
fleur_d_arbuste	0.1775	0.9747
cuit	0.2798	0.7526
terreux	0.1616	0.8338
fruit_sec	0.2026	0.7388
fleur_du_jardin	0.1549	0.9688
agrume	0.2030	0.9145
oleagineux	0.2250	0.7259
lactique	0.1767	0.7970
soufre	0.5476	0.7345
plante_aromatique	0.1322	0.8979
animal	0.1161	0.8296
fruit_a_coque	0.1934	0.7321
moisi	0.1194	0.8295
fruit_a_pepins	0.1591	0.8651
torrefie	0.2052	0.7851
medicinal	0.1311	0.9502
vegetal_sec	0.0853	0.9912
rose	0.1178	0.9598
huile	0.1334	0.7748
lactone	0.1153	0.8597
menthe	0.1399	0.9005
bois	0.1101	0.9333
creme	0.0942	0.8736
boissons_alcoolisees	0.1389	0.7697
sucre_cuit	0.0991	0.8363
baie	0.0694	0.9697
poudre	0.0776	0.9634
viande_cuite	0.2343	0.7273
pomme	0.1394	0.8742
malte	0.1115	0.7600
mielle	0.0657	0.9000
solvant	0.1906	0.5789
ananas	0.1153	0.7829
fruit_rouge	0.0623	0.9225
coumarine	0.0791	0.9370
caramel	0.1051	0.8254
mineral	0.0686	0.8160
resineux	0.0930	0.9355
alliace	0.4640	0.8306
fruit_a_noyau	0.0671	0.8130
metal	0.0714	0.7705
metallique	0.0675	0.8067
peponide	0.0776	0.8364
melon	0.0755	0.8440
brule	0.1102	0.8692
feuille	0.0527	0.8962
alcool_de_fut	0.0939	0.7596
ether	0.1604	0.5882
boisson_fermentee	0.0769	0.8200
camphre	0.0712	0.9700
miel	0.0450	0.9184
citronne	0.0580	0.9688
racine	0.0378	0.8646
oignon	0.3456	0.7895
crucifere	0.1202	0.6596
lacte	0.0514	0.8191
fleur_d_arbre	0.0491	0.9149
vin	0.0765	0.8261
fromage	0.0846	0.8000
poire	0.0906	0.8539
banane	0.0901	0.8161
champignon	0.0690	0.6744
cafe	0.1039	0.8706
cacao	0.0591	0.8095
musque	0.0689	0.9241
savon	0.0450	0.8974
beurre	0.0648	0.8182
noix_de_coco	0.0739	0.8667
anise	0.0354	0.9730
pin	0.0781	0.9589
vanille	0.0627	0.9167
jasmin	0.0477	0.9028
ambre	0.0569	0.9718
ail	0.2786	0.8235
musc	0.0682	0.9552
cereale	0.0797	0.8507
peche	0.0504	0.8657
cerise	0.0472	0.9077
violette	0.0353	0.9508
rhum	0.0597	0.7500

Mean Precision: 0.1678
