Label	Precision	Recall
vegetal	0.6788	0.8608
fruite	0.6421	0.8716
frais	0.6418	0.8472
vegetal_vert	0.5877	0.8708
doux	0.4729	0.9337
gras	0.4694	0.8541
floral	0.4577	0.9292
boise	0.4325	0.9028
vert	0.3955	0.8575
aldehyde	0.2971	0.8875
chimique	0.2535	0.9383
empyreumatique	0.3722	0.8305
balsamique	0.2243	0.9734
aldehyde_frais	0.2359	0.9035
fruit_exotique	0.2455	0.8896
herbe	0.2091	0.8989
legume	0.2855	0.8282
fermentaire	0.1898	0.9241
phenole	0.2410	0.9002
epice	0.1880	0.9157
fleur_d_arbuste	0.2070	0.9519
cuit	0.2464	0.7943
terreux	0.1586	0.8915
fruit_sec	0.1888	0.8245
fleur_du_jardin	0.1776	0.9545
agrume	0.2056	0.8818
oleagineux	0.2045	0.8209
lactique	0.1695	0.8982
soufre	0.4432	0.8345
plante_aromatique	0.1526	0.7794
animal	0.1277	0.8444
fruit_a_coque	0.1719	0.8000
moisi	0.1079	0.9222
fruit_a_pepins	0.1574	0.9325
torrefie	0.1871	0.8967
medicinal	0.1552	0.9336
vegetal_sec	0.1078	0.8816
rose	0.1319	0.9241
huile	0.1440	0.8281
lactone	0.1255	0.8455
menthe	0.1880	0.8341
bois	0.1893	0.7990
creme	0.0926	0.8956
boissons_alcoolisees	0.1163	0.8827
sucre_cuit	0.1065	0.8824
baie	0.0793	0.9281
poudre	0.0961	0.9146
viande_cuite	0.1891	0.8377
pomme	0.1246	0.9669
malte	0.1081	0.9400
mielle	0.0916	0.8857
solvant	0.1367	0.8939
ananas	0.1036	0.9070
fruit_rouge	0.0647	0.9609
coumarine	0.0932	0.8400
caramel	0.1061	0.8800
mineral	0.0649	0.8629
resineux	0.1542	0.8468
alliace	0.3215	0.9516
fruit_a_noyau	0.0734	0.9106
metal	0.0654	0.8430
metallique	0.0651	0.8571
peponide	0.0717	0.8727
melon	0.0741	0.8807
brule	0.0972	0.9252
feuille	0.0534	0.9238
alcool_de_fut	0.0856	0.9038
ether	0.1158	0.8911
boisson_fermentee	0.0669	0.9400
camphre	0.1066	0.9100
miel	0.0659	0.8866
citronne	0.0654	0.9375
racine	0.0468	0.9062
oignon	0.2542	0.9579
crucifere	0.0896	0.8085
lacte	0.0536	0.9140
fleur_d_arbre	0.0580	0.9355
vin	0.0668	0.9239
fromage	0.0771	0.9101
poire	0.0748	0.9318
banane	0.0808	0.9419
champignon	0.0533	0.8372
cafe	0.0890	0.9412
cacao	0.0588	0.9524
musque	0.1199	0.8228
savon	0.0454	0.9221
beurre	0.0614	0.9079
noix_de_coco	0.0984	0.8933
anise	0.0392	0.9452
pin	0.1115	0.9178
vanille	0.0615	0.9583
jasmin	0.0493	0.9722
ambre	0.0732	0.9437
ail	0.1877	0.9853
musc	0.1379	0.9403
cereale	0.0687	0.8955
peche	0.0465	0.9091
cerise	0.0393	0.9697
violette	0.0488	0.9167
rhum	0.0541	0.8500

Mean Precision: 0.1677
