Label	Precision	Recall
vegetal	0.6446	0.9186
fruite	0.6462	0.8325
frais	0.6199	0.8961
vegetal_vert	0.5578	0.8862
doux	0.4660	0.9505
gras	0.4818	0.7727
floral	0.4592	0.8960
boise	0.4193	0.8875
vert	0.3736	0.9010
aldehyde	0.2817	0.8967
chimique	0.2404	0.8889
empyreumatique	0.3948	0.8425
balsamique	0.2094	0.9583
aldehyde_frais	0.2234	0.9120
fruit_exotique	0.2375	0.8769
herbe	0.2013	0.9163
legume	0.2596	0.8286
fermentaire	0.2097	0.8128
phenole	0.2246	0.8843
epice	0.1897	0.9186
fleur_d_arbuste	0.2061	0.8860
cuit	0.2494	0.8156
terreux	0.1458	0.9367
fruit_sec	0.2012	0.7437
fleur_du_jardin	0.1673	0.9148
agrume	0.1769	0.9347
oleagineux	0.2030	0.7791
lactique	0.1778	0.8328
soufre	0.3916	0.9003
plante_aromatique	0.1383	0.8281
animal	0.1016	0.9004
fruit_a_coque	0.1701	0.8189
moisi	0.1090	0.8488
fruit_a_pepins	0.1655	0.8571
torrefie	0.1843	0.9259
medicinal	0.1349	0.9463
vegetal_sec	0.1094	0.8202
rose	0.1302	0.8929
huile	0.1370	0.7793
lactone	0.1189	0.8190
menthe	0.1486	0.8774
bois	0.1261	0.8952
creme	0.1115	0.8187
boissons_alcoolisees	0.1306	0.7966
sucre_cuit	0.0996	0.7941
baie	0.0659	0.9521
poudre	0.0889	0.9390
viande_cuite	0.1985	0.8516
pomme	0.1460	0.8816
malte	0.1013	0.9133
mielle	0.0819	0.8786
solvant	0.1359	0.7970
ananas	0.1007	0.8923
fruit_rouge	0.0681	0.9380
coumarine	0.1093	0.7559
caramel	0.1010	0.8413
mineral	0.0503	0.9760
resineux	0.0980	0.9194
alliace	0.3015	0.9600
fruit_a_noyau	0.0716	0.9113
metal	0.0511	0.9672
metallique	0.0486	0.9412
peponide	0.0751	0.8378
melon	0.0756	0.8349
brule	0.1050	0.8981
feuille	0.0534	0.9528
alcool_de_fut	0.0953	0.8077
ether	0.1167	0.8235
boisson_fermentee	0.0745	0.8600
camphre	0.0828	0.9000
miel	0.0553	0.8571
citronne	0.0581	0.9479
racine	0.0352	0.9792
oignon	0.2435	0.9688
crucifere	0.0801	0.8842
lacte	0.0490	0.8617
fleur_d_arbre	0.0571	0.8723
vin	0.0715	0.8370
fromage	0.0766	0.8222
poire	0.1011	0.8539
banane	0.0873	0.8851
champignon	0.0478	0.8966
cafe	0.0851	0.9294
cacao	0.0555	0.9524
musque	0.0641	0.8734
savon	0.0556	0.8462
beurre	0.0591	0.8831
noix_de_coco	0.1033	0.7895
anise	0.0462	0.8493
pin	0.0793	0.9589
vanille	0.0760	0.9028
jasmin	0.0473	0.8750
ambre	0.0527	0.9444
ail	0.1787	0.9853
musc	0.0653	0.9254
cereale	0.0627	0.8806
peche	0.0446	0.8955
cerise	0.0487	0.8788
violette	0.0380	0.9672
rhum	0.0497	0.7667

Mean Precision: 0.1605
