Label	Precision	Recall
vegetal	0.6486	0.9005
fruite	0.6008	0.9072
frais	0.6265	0.8649
vegetal_vert	0.5698	0.8742
doux	0.4594	0.9657
gras	0.4428	0.9382
floral	0.4386	0.9198
boise	0.4103	0.9149
vert	0.3583	0.8954
aldehyde	0.2838	0.8808
chimique	0.2195	0.9579
empyreumatique	0.3778	0.8442
balsamique	0.2053	0.9658
aldehyde_frais	0.2185	0.8960
fruit_exotique	0.2104	0.8747
herbe	0.2002	0.9034
legume	0.2404	0.8154
fermentaire	0.1649	0.9361
phenole	0.2190	0.8750
epice	0.1768	0.9349
fleur_d_arbuste	0.1761	0.9326
cuit	0.2450	0.8260
terreux	0.1341	0.9947
fruit_sec	0.1384	0.9192
fleur_du_jardin	0.1554	0.9489
agrume	0.1848	0.8693
oleagineux	0.1444	0.9104
lactique	0.1274	0.9582
soufre	0.4350	0.8625
plante_aromatique	0.1273	0.8807
animal	0.1141	0.8303
fruit_a_coque	0.1420	0.8000
moisi	0.0950	0.9729
fruit_a_pepins	0.1606	0.8968
torrefie	0.1858	0.9136
medicinal	0.1309	0.9091
vegetal_sec	0.0889	0.9649
rose	0.1061	0.9286
huile	0.1130	0.8739
lactone	0.0873	0.9502
menthe	0.1383	0.8208
bois	0.1531	0.7905
creme	0.0702	0.9615
boissons_alcoolisees	0.1160	0.8418
sucre_cuit	0.0823	0.8941
baie	0.0652	0.9281
poudre	0.0881	0.8902
viande_cuite	0.1576	0.8774
pomme	0.1230	0.8750
malte	0.0975	0.8733
mielle	0.0742	0.9000
solvant	0.1299	0.8045
ananas	0.0854	0.8308
fruit_rouge	0.0606	0.8760
coumarine	0.0533	0.9685
caramel	0.0833	0.8968
mineral	0.0535	0.9280
resineux	0.1167	0.8387
alliace	0.3242	0.9440
fruit_a_noyau	0.0584	0.9435
metal	0.0535	0.9262
metallique	0.0483	0.9664
peponide	0.0706	0.8288
melon	0.0704	0.8349
brule	0.0911	0.9259
feuille	0.0464	0.9717
alcool_de_fut	0.0756	0.8846
ether	0.0921	0.8235
boisson_fermentee	0.0574	0.8400
camphre	0.0785	0.8600
miel	0.0494	0.9184
citronne	0.0532	0.9479
racine	0.0359	0.9583
oignon	0.2570	0.9583
crucifere	0.0989	0.8211
lacte	0.0358	0.9894
fleur_d_arbre	0.0489	0.9043
vin	0.0603	0.8696
fromage	0.0637	0.8667
poire	0.0847	0.8989
banane	0.0637	0.8161
champignon	0.0367	0.9540
cafe	0.0695	0.9412
cacao	0.0547	0.9286
musque	0.1054	0.7722
savon	0.0470	0.8590
beurre	0.0367	0.9351
noix_de_coco	0.0333	0.9737
anise	0.0387	0.8493
pin	0.0707	0.8904
vanille	0.0576	0.9028
jasmin	0.0357	0.9861
ambre	0.0749	0.9167
ail	0.1872	0.9853
musc	0.1145	0.8507
cereale	0.0478	0.9104
peche	0.0355	0.9403
cerise	0.0383	0.8182
violette	0.0323	0.8852
rhum	0.0383	0.9000

Mean Precision: 0.1498
