Label	Precision	Recall
vegetal	0.6454	0.9192
fruite	0.6249	0.8579
frais	0.5974	0.9020
vegetal_vert	0.5554	0.8997
doux	0.4592	0.9584
gras	0.4391	0.9189
floral	0.4537	0.9019
boise	0.4145	0.9095
vert	0.3508	0.9109
aldehyde	0.2805	0.9208
chimique	0.2171	0.9883
empyreumatique	0.3724	0.7936
balsamique	0.1986	0.9924
aldehyde_frais	0.2139	0.9409
fruit_exotique	0.2225	0.8450
herbe	0.1924	0.9312
legume	0.2409	0.7841
fermentaire	0.1824	0.8839
phenole	0.2186	0.8840
epice	0.1735	0.9274
fleur_d_arbuste	0.1866	0.9114
cuit	0.2421	0.7604
terreux	0.1303	0.9921
fruit_sec	0.1618	0.7382
fleur_du_jardin	0.1624	0.9261
agrume	0.1792	0.9164
oleagineux	0.1539	0.8179
lactique	0.1394	0.8174
soufre	0.4337	0.8345
plante_aromatique	0.1213	0.8826
animal	0.0951	0.8556
fruit_a_coque	0.1594	0.8000
moisi	0.0969	0.9572
fruit_a_pepins	0.1599	0.8413
torrefie	0.1842	0.8843
medicinal	0.1286	0.9170
vegetal_sec	0.0874	0.9781
rose	0.1119	0.9241
huile	0.1128	0.8281
lactone	0.0889	0.9409
menthe	0.1215	0.8531
bois	0.1298	0.8947
creme	0.0744	0.9286
boissons_alcoolisees	0.1191	0.7877
sucre_cuit	0.0941	0.8353
baie	0.0662	0.9281
poudre	0.0846	0.9024
viande_cuite	0.1481	0.8117
pomme	0.1149	0.8278
malte	0.1046	0.8267
mielle	0.0758	0.8571
solvant	0.0875	0.8182
ananas	0.0891	0.7907
fruit_rouge	0.0584	0.8672
coumarine	0.0488	0.9840
caramel	0.0866	0.8640
mineral	0.0477	0.9274
resineux	0.0931	0.9113
alliace	0.2734	0.9435
fruit_a_noyau	0.0561	0.9106
metal	0.0494	0.9174
metallique	0.0484	0.9412
peponide	0.0847	0.7909
melon	0.0839	0.8440
brule	0.0898	0.8972
feuille	0.0426	0.9714
alcool_de_fut	0.0757	0.8558
ether	0.0709	0.8614
boisson_fermentee	0.0620	0.7600
camphre	0.0642	0.9300
miel	0.0570	0.8351
citronne	0.0541	0.9583
racine	0.0327	0.9896
oignon	0.2158	0.9474
crucifere	0.0846	0.7979
lacte	0.0402	0.8065
fleur_d_arbre	0.0490	0.8065
vin	0.0621	0.7826
fromage	0.0625	0.8876
poire	0.0742	0.8750
banane	0.0606	0.8256
champignon	0.0471	0.8488
cafe	0.0699	0.9059
cacao	0.0524	0.7857
musque	0.0573	0.8861
savon	0.0393	0.9221
beurre	0.0451	0.9079
noix_de_coco	0.0308	0.9600
anise	0.0324	0.9315
pin	0.0622	0.9863
vanille	0.0520	0.8472
jasmin	0.0403	0.9444
ambre	0.0567	0.9718
ail	0.1486	0.9706
musc	0.0572	0.9403
cereale	0.0523	0.8806
peche	0.0342	0.9242
cerise	0.0416	0.8636
violette	0.0327	0.9833
rhum	0.0412	0.8167

Mean Precision: 0.1462
