Label	Precision	Recall
vegetal	0.6585	0.8966
fruite	0.5874	0.9727
frais	0.6032	0.9089
vegetal_vert	0.5611	0.8851
doux	0.4561	0.9777
gras	0.4411	0.9656
floral	0.4388	0.9359
boise	0.4583	0.8135
vert	0.3465	0.9241
aldehyde	0.2877	0.8873
chimique	0.2180	0.9850
empyreumatique	0.3618	0.8325
balsamique	0.2003	0.9962
aldehyde_frais	0.2289	0.9149
fruit_exotique	0.2032	0.9490
herbe	0.2038	0.9179
legume	0.2593	0.7643
fermentaire	0.1794	0.9493
phenole	0.2436	0.8645
epice	0.1905	0.8648
fleur_d_arbuste	0.1832	0.9617
cuit	0.2369	0.8229
terreux	0.1634	0.8333
fruit_sec	0.1486	0.9413
fleur_du_jardin	0.1604	0.9545
agrume	0.1950	0.8689
oleagineux	0.1494	0.9077
lactique	0.1267	0.9821
soufre	0.5563	0.8172
plante_aromatique	0.1641	0.7123
animal	0.1596	0.5556
fruit_a_coque	0.1508	0.8106
moisi	0.1079	0.8716
fruit_a_pepins	0.1299	0.9444
torrefie	0.1742	0.8884
medicinal	0.1494	0.9008
vegetal_sec	0.0863	0.9561
rose	0.1163	0.9241
huile	0.1086	0.8552
lactone	0.0890	0.9864
menthe	0.2319	0.7441
bois	0.1964	0.7799
creme	0.0686	0.9779
boissons_alcoolisees	0.0848	0.9657
sucre_cuit	0.0812	0.9412
baie	0.0677	0.9819
poudre	0.1116	0.8537
viande_cuite	0.1972	0.8377
pomme	0.0993	0.9868
malte	0.0942	0.9404
mielle	0.0716	0.8929
solvant	0.0987	0.8722
ananas	0.0697	0.9769
fruit_rouge	0.0503	0.9767
coumarine	0.0578	0.9841
caramel	0.0727	0.9520
mineral	0.0644	0.8160
resineux	0.1621	0.7581
alliace	0.3469	0.9024
fruit_a_noyau	0.0585	0.9593
metal	0.0615	0.8264
metallique	0.0592	0.8824
peponide	0.0620	0.8727
melon	0.0625	0.8796
brule	0.1014	0.9065
feuille	0.0466	0.9810
alcool_de_fut	0.0625	0.9712
ether	0.0732	0.9010
boisson_fermentee	0.0475	0.9700
camphre	0.1595	0.8200
miel	0.0513	0.8866
citronne	0.0628	0.9375
racine	0.0425	0.9062
oignon	0.2830	0.9263
crucifere	0.1033	0.7660
lacte	0.0360	0.9787
fleur_d_arbre	0.0493	0.8925
vin	0.0508	0.9783
fromage	0.0632	0.9326
poire	0.0642	0.9326
banane	0.0529	0.9535
champignon	0.0426	0.9186
cafe	0.0883	0.8810
cacao	0.0469	0.9524
musque	0.2717	0.6329
savon	0.0492	0.7922
beurre	0.0359	0.9610
noix_de_coco	0.0457	0.9867
anise	0.0376	0.8919
pin	0.1203	0.8472
vanille	0.0632	0.9444
jasmin	0.0399	0.9722
ambre	0.1173	0.7746
ail	0.2226	0.9559
musc	0.2807	0.7164
cereale	0.0642	0.9254
peche	0.0379	0.9697
cerise	0.0323	1.0000
violette	0.0381	0.9016
rhum	0.0308	0.9833

Mean Precision: 0.1603
