Label	Precision	Recall
vegetal	0.6582	0.9018
fruite	0.6538	0.8271
frais	0.6442	0.8631
vegetal_vert	0.5870	0.8666
doux	0.4891	0.9115
gras	0.4785	0.8370
floral	0.4916	0.8592
boise	0.4417	0.8115
vert	0.3916	0.8731
aldehyde	0.2988	0.8716
chimique	0.2308	0.9601
empyreumatique	0.3574	0.8514
balsamique	0.2205	0.9545
aldehyde_frais	0.2341	0.8950
fruit_exotique	0.2378	0.8771
herbe	0.2085	0.8922
legume	0.2316	0.8703
fermentaire	0.1841	0.8778
phenole	0.2428	0.9070
epice	0.1998	0.8508
fleur_d_arbuste	0.2228	0.8838
cuit	0.2251	0.8538
terreux	0.1378	0.9709
fruit_sec	0.1743	0.8667
fleur_du_jardin	0.1786	0.9006
agrume	0.2125	0.8718
oleagineux	0.1764	0.8862
lactique	0.1623	0.8679
soufre	0.3251	0.9038
plante_aromatique	0.1382	0.8421
animal	0.1145	0.8450
fruit_a_coque	0.1501	0.8679
moisi	0.0995	0.9341
fruit_a_pepins	0.1619	0.9127
torrefie	0.1664	0.9300
medicinal	0.1459	0.9421
vegetal_sec	0.0989	0.8509
rose	0.1373	0.8705
huile	0.1369	0.7658
lactone	0.1235	0.8507
menthe	0.1661	0.8531
bois	0.1497	0.8381
creme	0.0887	0.8840
boissons_alcoolisees	0.1257	0.8800
sucre_cuit	0.0969	0.8889
baie	0.0742	0.9162
poudre	0.1114	0.9085
viande_cuite	0.1592	0.8903
pomme	0.1232	0.9205
malte	0.0947	0.9205
mielle	0.1001	0.8286
solvant	0.1047	0.8947
ananas	0.0917	0.9000
fruit_rouge	0.0632	0.9535
coumarine	0.0833	0.8346
caramel	0.0985	0.8730
mineral	0.0562	0.8960
resineux	0.1131	0.8952
alliace	0.2444	0.9677
fruit_a_noyau	0.0767	0.9106
metal	0.0571	0.8770
metallique	0.0561	0.8917
peponide	0.0702	0.8198
melon	0.0694	0.8257
brule	0.1036	0.9346
feuille	0.0563	0.9340
alcool_de_fut	0.0915	0.9038
ether	0.0897	0.9118
boisson_fermentee	0.0663	0.9000
camphre	0.0964	0.8900
miel	0.0698	0.8367
citronne	0.0734	0.8958
racine	0.0334	0.9896
oignon	0.2031	0.9684
crucifere	0.0664	0.9053
lacte	0.0495	0.8817
fleur_d_arbre	0.0674	0.7979
vin	0.0680	0.8913
fromage	0.0644	0.9000
poire	0.0794	0.9213
banane	0.0763	0.8953
champignon	0.0489	0.9080
cafe	0.0825	0.9529
cacao	0.0523	0.9643
musque	0.1125	0.8750
savon	0.0526	0.8205
beurre	0.0589	0.8831
noix_de_coco	0.0980	0.8667
anise	0.0415	0.9054
pin	0.0876	0.9041
vanille	0.0784	0.8889
jasmin	0.0624	0.8472
ambre	0.0684	0.8732
ail	0.1478	1.0000
musc	0.1280	0.9265
cereale	0.0582	0.8971
peche	0.0464	0.9091
cerise	0.0432	0.9242
violette	0.0410	0.9016
rhum	0.0497	0.9000

Mean Precision: 0.1596
