Label	Precision	Recall
vegetal	0.6587	0.8822
fruite	0.6414	0.8135
frais	0.6224	0.8627
vegetal_vert	0.5818	0.8513
doux	0.4621	0.9577
gras	0.4483	0.9238
floral	0.4739	0.8558
boise	0.4337	0.8316
vert	0.3935	0.8371
aldehyde	0.2982	0.8558
chimique	0.2222	0.9035
empyreumatique	0.3293	0.8775
balsamique	0.2142	0.8897
aldehyde_frais	0.2305	0.9004
fruit_exotique	0.2371	0.8195
herbe	0.2109	0.8670
legume	0.2266	0.8106
fermentaire	0.1787	0.8855
phenole	0.2203	0.8701
epice	0.1839	0.8998
fleur_d_arbuste	0.2061	0.9089
cuit	0.2188	0.8672
terreux	0.1359	0.9736
fruit_sec	0.1407	0.8989
fleur_du_jardin	0.1740	0.8693
agrume	0.2160	0.8148
oleagineux	0.1509	0.8735
lactique	0.1407	0.9104
soufre	0.3129	0.8793
plante_aromatique	0.1326	0.8556
animal	0.1164	0.8519
fruit_a_coque	0.1393	0.8566
moisi	0.0926	0.9806
fruit_a_pepins	0.1724	0.8175
torrefie	0.1562	0.8967
medicinal	0.1312	0.8506
vegetal_sec	0.0922	0.9649
rose	0.1374	0.8482
huile	0.1285	0.7027
lactone	0.0939	0.9502
menthe	0.1238	0.8483
bois	0.1376	0.8000
creme	0.0710	0.9451
boissons_alcoolisees	0.1182	0.7809
sucre_cuit	0.0867	0.8713
baie	0.0726	0.8848
poudre	0.0859	0.9085
viande_cuite	0.1253	0.8766
pomme	0.1282	0.8212
malte	0.0898	0.9267
mielle	0.0710	0.8357
solvant	0.0938	0.8647
ananas	0.0943	0.8295
fruit_rouge	0.0518	0.9767
coumarine	0.0538	0.9291
caramel	0.0750	0.9365
mineral	0.0593	0.9200
resineux	0.0995	0.8629
alliace	0.2358	0.9677
fruit_a_noyau	0.0615	0.8699
metal	0.0600	0.7541
metallique	0.0588	0.7731
peponide	0.0933	0.7909
melon	0.0929	0.7890
brule	0.0775	0.9346
feuille	0.0541	0.8679
alcool_de_fut	0.0755	0.7981
ether	0.0793	0.8431
boisson_fermentee	0.0657	0.7800
camphre	0.0652	0.9000
miel	0.0491	0.8571
citronne	0.0627	0.8958
racine	0.0334	0.9688
oignon	0.2049	0.9684
crucifere	0.0662	0.8298
lacte	0.0359	0.9894
fleur_d_arbre	0.0496	0.9255
vin	0.0663	0.8478
fromage	0.0643	0.8556
poire	0.0903	0.8652
banane	0.0747	0.8506
champignon	0.0468	0.8256
cafe	0.0688	0.9529
cacao	0.0500	0.9405
musque	0.0844	0.8481
savon	0.0589	0.8077
beurre	0.0400	0.9481
noix_de_coco	0.0336	0.9600
anise	0.0362	0.8378
pin	0.0808	0.9041
vanille	0.0495	0.9306
jasmin	0.0399	0.8611
ambre	0.0817	0.8732
ail	0.1199	1.0000
musc	0.0949	0.8955
cereale	0.0470	0.9254
peche	0.0377	0.9254
cerise	0.0338	0.9385
violette	0.0371	0.8852
rhum	0.0408	0.8333

Mean Precision: 0.1489
