Label	Precision	Recall
vegetal	0.6355	0.9141
fruite	0.6280	0.8711
frais	0.6061	0.8808
vegetal_vert	0.5722	0.8642
doux	0.4788	0.9210
gras	0.4486	0.8910
floral	0.4571	0.8888
boise	0.4172	0.8970
vert	0.3875	0.8314
aldehyde	0.2858	0.8922
chimique	0.2211	0.9318
empyreumatique	0.3704	0.8221
balsamique	0.2148	0.8707
aldehyde_frais	0.2226	0.9064
fruit_exotique	0.2157	0.8960
herbe	0.2011	0.8927
legume	0.2269	0.8348
fermentaire	0.1822	0.8678
phenole	0.2165	0.8654
epice	0.1822	0.9184
fleur_d_arbuste	0.2071	0.9038
cuit	0.2286	0.8359
terreux	0.1354	0.9868
fruit_sec	0.1683	0.7978
fleur_du_jardin	0.1659	0.8977
agrume	0.1931	0.9060
oleagineux	0.1764	0.7651
lactique	0.1555	0.8597
soufre	0.2986	0.9000
plante_aromatique	0.1265	0.9049
animal	0.1132	0.8370
fruit_a_coque	0.1593	0.7698
moisi	0.0922	0.9845
fruit_a_pepins	0.1725	0.7817
torrefie	0.1701	0.8802
medicinal	0.1288	0.8880
vegetal_sec	0.0914	0.9737
rose	0.1413	0.8080
huile	0.1284	0.7342
lactone	0.0941	0.9457
menthe	0.1066	0.8957
bois	0.1146	0.8762
creme	0.0763	0.9066
boissons_alcoolisees	0.1227	0.8258
sucre_cuit	0.1051	0.7778
baie	0.0717	0.9394
poudre	0.0870	0.9146
viande_cuite	0.1312	0.8766
pomme	0.1369	0.8543
malte	0.1002	0.8467
mielle	0.0966	0.7429
solvant	0.1040	0.8195
ananas	0.0934	0.8372
fruit_rouge	0.0652	0.7674
coumarine	0.0545	0.9291
caramel	0.0996	0.8968
mineral	0.0585	0.8400
resineux	0.0773	0.9113
alliace	0.2172	0.9758
fruit_a_noyau	0.0604	0.9106
metal	0.0558	0.8361
metallique	0.0540	0.7647
peponide	0.0915	0.8182
melon	0.0914	0.7798
brule	0.0847	0.8972
feuille	0.0528	0.8962
alcool_de_fut	0.0828	0.6635
ether	0.0969	0.7843
boisson_fermentee	0.0731	0.8200
camphre	0.0631	0.9300
miel	0.0670	0.7653
citronne	0.0536	0.9583
racine	0.0336	0.9896
oignon	0.1755	0.9789
crucifere	0.0741	0.8511
lacte	0.0480	0.8511
fleur_d_arbre	0.0593	0.7979
vin	0.0690	0.8043
fromage	0.0667	0.8556
poire	0.0912	0.8315
banane	0.0827	0.8161
champignon	0.0418	0.9186
cafe	0.0767	0.9294
cacao	0.0537	0.8690
musque	0.0799	0.8354
savon	0.0549	0.8462
beurre	0.0429	0.9351
noix_de_coco	0.0316	0.9600
anise	0.0343	0.8649
pin	0.0549	0.9863
vanille	0.0665	0.8889
jasmin	0.0415	0.8750
ambre	0.0673	0.9014
ail	0.1255	1.0000
musc	0.0869	0.9104
cereale	0.0537	0.8955
peche	0.0329	0.9403
cerise	0.0455	0.8462
violette	0.0341	0.9508
rhum	0.0460	0.7500

Mean Precision: 0.1493
