Label	Precision	Recall
vegetal	0.6209	0.9411
fruite	0.5605	0.9739
frais	0.5358	0.9809
vegetal_vert	0.4867	0.9725
doux	0.4212	1.0000
gras	0.4195	0.9803
floral	0.4365	0.8689
boise	0.3811	0.8951
vert	0.3275	0.9031
aldehyde	0.2231	0.9921
chimique	0.2047	0.9667
empyreumatique	0.2386	0.8876
balsamique	0.1787	1.0000
aldehyde_frais	0.1744	0.9685
fruit_exotique	0.1671	0.9873
herbe	0.1596	0.9785
legume	0.1541	0.9934
fermentaire	0.1531	0.9598
phenole	0.1598	0.9791
epice	0.1527	0.9742
fleur_d_arbuste	0.1358	1.0000
cuit	0.1368	0.9922
terreux	0.1361	0.9550
fruit_sec	0.1247	0.9944
fleur_du_jardin	0.1432	0.9574
agrume	0.1470	0.9568
oleagineux	0.1200	0.9761
lactique	0.1122	0.9551
soufre	0.1122	0.9897
plante_aromatique	0.0986	0.9395
animal	0.0922	0.9778
fruit_a_coque	0.0973	0.9698
moisi	0.0963	0.9105
fruit_a_pepins	0.0924	0.8730
torrefie	0.0849	1.0000
medicinal	0.0850	0.9959
vegetal_sec	0.0777	1.0000
rose	0.0820	1.0000
huile	0.0748	0.9955
lactone	0.0764	0.9636
menthe	0.0764	0.9858
bois	0.0739	1.0000
creme	0.0618	0.9890
boissons_alcoolisees	0.0646	0.9777
sucre_cuit	0.0579	0.9824
baie	0.0584	0.9880
poudre	0.0718	0.8659
viande_cuite	0.0715	0.9221
pomme	0.0600	1.0000
malte	0.0512	0.9933
mielle	0.0489	0.9929
solvant	0.0481	0.9773
ananas	0.0534	0.9690
fruit_rouge	0.0454	0.9688
coumarine	0.0437	0.9760
caramel	0.0521	0.9760
mineral	0.0421	1.0000
resineux	0.0434	1.0000
alliace	0.0600	0.9839
fruit_a_noyau	0.0582	0.9024
metal	0.0450	0.8926
metallique	0.0423	0.9748
peponide	0.0398	0.9636
melon	0.0418	0.9725
brule	0.0470	0.9907
feuille	0.0375	0.9619
alcool_de_fut	0.0384	0.9808
ether	0.0430	0.9505
boisson_fermentee	0.0367	0.9900
camphre	0.0396	0.9900
miel	0.0373	0.8351
citronne	0.0371	0.9271
racine	0.0327	0.9792
oignon	0.0378	1.0000
crucifere	0.0358	0.9362
lacte	0.0325	0.8495
fleur_d_arbre	0.0386	0.9247
vin	0.0311	1.0000
fromage	0.0363	0.9663
poire	0.0352	0.9886
banane	0.0335	0.9767
champignon	0.0299	0.9767
cafe	0.0349	0.9882
cacao	0.0289	0.9405
musque	0.0268	1.0000
savon	0.0336	0.9870
beurre	0.0264	0.9737
noix_de_coco	0.0284	0.9333
anise	0.0265	0.9589
pin	0.0384	1.0000
vanille	0.0242	1.0000
jasmin	0.0338	0.9583
ambre	0.0245	0.9859
ail	0.0260	0.9853
musc	0.0332	0.9701
cereale	0.0243	1.0000
peche	0.0241	1.0000
cerise	0.0230	1.0000
violette	0.0224	0.9833
rhum	0.0211	1.0000

Mean Precision: 0.1075
