Label	Precision	Recall
vegetal	0.6445	0.8936
fruite	0.6325	0.8649
frais	0.6059	0.9080
vegetal_vert	0.5631	0.8935
doux	0.4467	0.9808
gras	0.4491	0.9303
floral	0.4560	0.9171
boise	0.3854	0.9731
vert	0.4059	0.7882
aldehyde	0.2814	0.9271
chimique	0.2266	0.9434
empyreumatique	0.3591	0.8658
balsamique	0.1974	0.9962
aldehyde_frais	0.2177	0.9502
fruit_exotique	0.2135	0.9108
herbe	0.1959	0.9528
legume	0.3338	0.4978
fermentaire	0.1975	0.8656
phenole	0.2048	0.9258
epice	0.1670	0.9674
fleur_d_arbuste	0.1936	0.9316
cuit	0.2274	0.8828
terreux	0.1446	0.9446
fruit_sec	0.1538	0.9129
fleur_du_jardin	0.1699	0.9233
agrume	0.2285	0.8034
oleagineux	0.1589	0.9157
lactique	0.1402	0.9433
soufre	0.5773	0.7724
plante_aromatique	0.1180	0.9472
animal	0.1531	0.6630
fruit_a_coque	0.1647	0.8075
moisi	0.1033	0.9341
fruit_a_pepins	0.1568	0.8690
torrefie	0.1776	0.8926
medicinal	0.1278	0.9544
vegetal_sec	0.0849	0.9912
rose	0.1385	0.8482
huile	0.1364	0.7342
lactone	0.0888	0.9683
menthe	0.1183	0.9479
bois	0.1101	0.9381
creme	0.0704	0.9451
boissons_alcoolisees	0.1209	0.8483
sucre_cuit	0.0747	0.9649
baie	0.0656	0.9697
poudre	0.0840	0.9451
viande_cuite	0.2274	0.7987
pomme	0.1324	0.9205
malte	0.0929	0.9533
mielle	0.0687	0.9000
solvant	0.1685	0.6842
ananas	0.0908	0.9457
fruit_rouge	0.0533	0.9845
coumarine	0.0541	0.9764
caramel	0.0788	0.9365
mineral	0.0611	0.7920
resineux	0.0918	0.9113
alliace	0.3801	0.8952
fruit_a_noyau	0.0605	0.9268
metal	0.0634	0.7213
metallique	0.0616	0.7647
peponide	0.0913	0.8000
melon	0.0924	0.7798
brule	0.0946	0.9065
feuille	0.0545	0.8774
alcool_de_fut	0.0868	0.8077
ether	0.1340	0.7451
boisson_fermentee	0.0741	0.8400
camphre	0.0678	0.9600
miel	0.0447	0.9286
citronne	0.0719	0.8333
racine	0.0331	0.9896
oignon	0.2983	0.9263
crucifere	0.1086	0.6596
lacte	0.0392	0.9787
fleur_d_arbre	0.0563	0.8830
vin	0.0755	0.8261
fromage	0.0789	0.8556
poire	0.0980	0.8652
banane	0.0771	0.9080
champignon	0.0616	0.7326
cafe	0.0896	0.9059
cacao	0.0518	0.9524
musque	0.1204	0.8354
savon	0.0632	0.7949
beurre	0.0465	0.9610
noix_de_coco	0.0380	0.9733
anise	0.0304	0.9730
pin	0.0777	0.9589
vanille	0.0467	0.9861
jasmin	0.0388	0.9861
ambre	0.0726	0.9437
ail	0.2521	0.8971
musc	0.1245	0.8806
cereale	0.0632	0.9254
peche	0.0381	0.9701
cerise	0.0370	0.9385
violette	0.0406	0.9180
rhum	0.0420	0.9333

Mean Precision: 0.1597
