Label	Precision	Recall
vegetal	0.6460	0.9141
fruite	0.6413	0.8506
frais	0.6215	0.8885
vegetal_vert	0.5587	0.8975
doux	0.4621	0.9529
gras	0.4467	0.9382
floral	0.4474	0.9179
boise	0.4095	0.9325
vert	0.3938	0.8699
aldehyde	0.2698	0.9189
chimique	0.2461	0.8300
empyreumatique	0.4393	0.7940
balsamique	0.2181	0.9753
aldehyde_frais	0.2162	0.9220
fruit_exotique	0.2394	0.8875
herbe	0.1967	0.9206
legume	0.3102	0.7077
fermentaire	0.2007	0.8480
phenole	0.2339	0.8889
epice	0.1868	0.9326
fleur_d_arbuste	0.1909	0.9404
cuit	0.2828	0.7896
terreux	0.1518	0.8945
fruit_sec	0.1801	0.8412
fleur_du_jardin	0.1603	0.9574
agrume	0.1853	0.9261
oleagineux	0.1838	0.8239
lactique	0.1548	0.9254
soufre	0.5116	0.8351
plante_aromatique	0.1343	0.8912
animal	0.1143	0.8561
fruit_a_coque	0.1721	0.7396
moisi	0.1007	0.9302
fruit_a_pepins	0.1748	0.8651
torrefie	0.2096	0.8601
medicinal	0.1543	0.9298
vegetal_sec	0.0958	0.9386
rose	0.1198	0.9464
huile	0.1073	0.8874
lactone	0.1085	0.9186
menthe	0.1564	0.8538
bois	0.1592	0.8571
creme	0.0844	0.9121
boissons_alcoolisees	0.1298	0.8249
sucre_cuit	0.1194	0.7647
baie	0.0715	0.8922
poudre	0.1000	0.8902
viande_cuite	0.2276	0.8516
pomme	0.1369	0.9013
malte	0.1086	0.8267
mielle	0.0931	0.8714
solvant	0.1478	0.8045
ananas	0.1003	0.9077
fruit_rouge	0.0741	0.7907
coumarine	0.0752	0.8819
caramel	0.1120	0.8175
mineral	0.0544	0.9040
resineux	0.1148	0.8871
alliace	0.3352	0.9360
fruit_a_noyau	0.0698	0.9516
metal	0.0559	0.9016
metallique	0.0545	0.9076
peponide	0.0769	0.8468
melon	0.0767	0.8440
brule	0.1159	0.8796
feuille	0.0582	0.9057
alcool_de_fut	0.0891	0.8558
ether	0.1226	0.8039
boisson_fermentee	0.0739	0.8500
camphre	0.0921	0.8900
miel	0.0680	0.8776
citronne	0.0618	0.9583
racine	0.0482	0.7708
oignon	0.2667	0.9583
crucifere	0.1130	0.7789
lacte	0.0476	0.8936
fleur_d_arbre	0.0623	0.8723
vin	0.0725	0.8587
fromage	0.0731	0.8778
poire	0.0884	0.9101
banane	0.0916	0.8736
champignon	0.0481	0.9080
cafe	0.0975	0.8706
cacao	0.0655	0.9048
musque	0.0770	0.8608
savon	0.0472	0.9231
beurre	0.0472	0.8961
noix_de_coco	0.0684	0.9211
anise	0.0512	0.8493
pin	0.0798	0.9589
vanille	0.0744	0.9167
jasmin	0.0433	0.9722
ambre	0.0568	0.9861
ail	0.1976	0.9853
musc	0.0858	0.9254
cereale	0.0669	0.8507
peche	0.0428	0.9552
cerise	0.0529	0.8030
violette	0.0366	0.9836
rhum	0.0510	0.8500

Mean Precision: 0.1645
