Label	Precision	Recall
vegetal	0.6380	0.9276
fruite	0.5881	0.9733
frais	0.6019	0.9173
vegetal_vert	0.5421	0.9280
doux	0.4493	0.9776
gras	0.4505	0.9107
floral	0.4039	0.9689
boise	0.3983	0.9711
vert	0.3588	0.9220
aldehyde	0.2718	0.9319
chimique	0.2388	0.9467
empyreumatique	0.3792	0.8138
balsamique	0.2225	0.9563
aldehyde_frais	0.2165	0.9469
fruit_exotique	0.2166	0.9406
herbe	0.1934	0.9462
legume	0.2713	0.7291
fermentaire	0.2023	0.8147
phenole	0.2327	0.9234
epice	0.1661	0.9625
fleur_d_arbuste	0.1654	0.9797
cuit	0.2451	0.7786
terreux	0.1681	0.8228
fruit_sec	0.1809	0.8273
fleur_du_jardin	0.1419	0.9801
agrume	0.1828	0.9193
oleagineux	0.2161	0.7433
lactique	0.1626	0.8922
soufre	0.5192	0.7931
plante_aromatique	0.1295	0.9004
animal	0.1262	0.8185
fruit_a_coque	0.1806	0.7585
moisi	0.1134	0.8521
fruit_a_pepins	0.1256	0.9683
torrefie	0.2176	0.8264
medicinal	0.1453	0.9295
vegetal_sec	0.0951	0.9430
rose	0.1036	0.9911
huile	0.1407	0.7919
lactone	0.1056	0.8955
menthe	0.1897	0.7820
bois	0.1811	0.8230
creme	0.0901	0.9066
boissons_alcoolisees	0.1127	0.8827
sucre_cuit	0.0881	0.8588
baie	0.0615	0.9880
poudre	0.0846	0.9329
viande_cuite	0.2555	0.7597
pomme	0.1080	0.9801
malte	0.1091	0.8933
mielle	0.0686	0.9643
solvant	0.1875	0.6364
ananas	0.0874	0.9535
fruit_rouge	0.0497	0.9844
coumarine	0.1015	0.7600
caramel	0.1028	0.8480
mineral	0.0553	0.9355
resineux	0.1480	0.8548
alliace	0.3506	0.9274
fruit_a_noyau	0.0581	0.9756
metal	0.0541	0.9256
metallique	0.0523	0.9160
peponide	0.0617	0.9182
melon	0.0625	0.8991
brule	0.1099	0.8505
feuille	0.0424	0.9619
alcool_de_fut	0.0888	0.8654
ether	0.1569	0.7426
boisson_fermentee	0.0576	0.9500
camphre	0.1132	0.8900
miel	0.0481	0.9691
citronne	0.0534	0.9583
racine	0.0443	0.8021
oignon	0.2773	0.9368
crucifere	0.1016	0.7234
lacte	0.0491	0.9247
fleur_d_arbre	0.0447	0.9677
vin	0.0578	0.9348
fromage	0.0785	0.8764
poire	0.0659	0.9545
banane	0.0766	0.9302
champignon	0.0496	0.7791
cafe	0.1144	0.8118
cacao	0.0572	0.9286
musque	0.2153	0.7468
savon	0.0450	0.8701
beurre	0.0583	0.9079
noix_de_coco	0.1129	0.8267
anise	0.0309	0.9863
pin	0.1104	0.9178
vanille	0.0545	0.9444
jasmin	0.0359	0.9861
ambre	0.0700	0.9437
ail	0.2155	0.9412
musc	0.2375	0.8507
cereale	0.0878	0.8060
peche	0.0392	0.9848
cerise	0.0307	0.9848
violette	0.0333	1.0000
rhum	0.0501	0.8333

Mean Precision: 0.1634
