Label	Precision	Recall
vegetal	0.6488	0.8833
fruite	0.5994	0.9455
frais	0.6135	0.8873
vegetal_vert	0.5710	0.8821
doux	0.4585	0.9689
gras	0.4451	0.9328
floral	0.4382	0.9397
boise	0.4149	0.9076
vert	0.3653	0.8850
aldehyde	0.2797	0.9144
chimique	0.2271	0.9584
empyreumatique	0.3640	0.8423
balsamique	0.2126	0.9734
aldehyde_frais	0.2164	0.9343
fruit_exotique	0.2046	0.9342
herbe	0.1979	0.9356
legume	0.2482	0.7577
fermentaire	0.1904	0.8348
phenole	0.2198	0.8724
epice	0.1792	0.9254
fleur_d_arbuste	0.1791	0.9620
cuit	0.2328	0.8568
terreux	0.1620	0.8285
fruit_sec	0.1648	0.8624
fleur_du_jardin	0.1590	0.9460
agrume	0.1938	0.8946
oleagineux	0.1772	0.8464
lactique	0.1376	0.9403
soufre	0.4545	0.8276
plante_aromatique	0.1332	0.8803
animal	0.1484	0.6407
fruit_a_coque	0.1629	0.8264
moisi	0.1095	0.8062
fruit_a_pepins	0.1397	0.9365
torrefie	0.1771	0.8884
medicinal	0.1350	0.8880
vegetal_sec	0.0910	0.9737
rose	0.1126	0.9330
huile	0.1227	0.8018
lactone	0.0903	0.9548
menthe	0.1601	0.8152
bois	0.1442	0.8476
creme	0.0722	0.9725
boissons_alcoolisees	0.1100	0.8989
sucre_cuit	0.0868	0.9181
baie	0.0667	0.9758
poudre	0.0895	0.8841
viande_cuite	0.1803	0.8442
pomme	0.1087	0.9735
malte	0.0927	0.9000
mielle	0.0644	0.9143
solvant	0.1407	0.7594
ananas	0.0798	0.9612
fruit_rouge	0.0513	0.9845
coumarine	0.0557	0.9685
caramel	0.0885	0.8889
mineral	0.0549	0.9040
resineux	0.1166	0.8710
alliace	0.3184	0.9194
fruit_a_noyau	0.0562	0.9431
metal	0.0573	0.9098
metallique	0.0561	0.9328
peponide	0.0650	0.8909
melon	0.0640	0.8807
brule	0.0961	0.8879
feuille	0.0480	0.9717
alcool_de_fut	0.0788	0.8654
ether	0.1021	0.8039
boisson_fermentee	0.0610	0.8900
camphre	0.0779	0.8900
miel	0.0452	0.9490
citronne	0.0582	0.9688
racine	0.0356	0.9375
oignon	0.2602	0.9368
crucifere	0.0939	0.7660
lacte	0.0380	0.9681
fleur_d_arbre	0.0463	0.9043
vin	0.0581	0.8913
fromage	0.0653	0.8667
poire	0.0747	0.9326
banane	0.0669	0.8851
champignon	0.0507	0.7907
cafe	0.0892	0.9059
cacao	0.0525	0.9405
musque	0.1924	0.7089
savon	0.0514	0.8590
beurre	0.0413	0.9610
noix_de_coco	0.0374	0.9867
anise	0.0327	0.9730
pin	0.0967	0.9315
vanille	0.0538	0.9167
jasmin	0.0375	0.9861
ambre	0.1037	0.8732
ail	0.1859	0.9706
musc	0.2218	0.8209
cereale	0.0617	0.8955
peche	0.0368	0.9701
cerise	0.0336	0.9385
violette	0.0339	0.9672
rhum	0.0373	0.9333

Mean Precision: 0.1552
