Label	Precision	Recall
vegetal	0.6506	0.9143
fruite	0.6117	0.9585
frais	0.6100	0.9198
vegetal_vert	0.5578	0.9061
doux	0.4527	0.9737
gras	0.4647	0.8894
floral	0.4236	0.9509
boise	0.3972	0.9625
vert	0.3636	0.9220
aldehyde	0.2814	0.9097
chimique	0.2289	0.9617
empyreumatique	0.3816	0.8328
balsamique	0.2029	0.9905
aldehyde_frais	0.2185	0.9208
fruit_exotique	0.2075	0.9322
herbe	0.1964	0.9353
legume	0.3106	0.7011
fermentaire	0.1998	0.8422
phenole	0.2248	0.9093
epice	0.1741	0.9510
fleur_d_arbuste	0.1732	0.9697
cuit	0.2488	0.8172
terreux	0.1471	0.9524
fruit_sec	0.1600	0.8944
fleur_du_jardin	0.1583	0.9631
agrume	0.1979	0.8974
oleagineux	0.1682	0.9042
lactique	0.1637	0.8709
soufre	0.5086	0.8144
plante_aromatique	0.1199	0.9298
animal	0.1563	0.6125
fruit_a_coque	0.1584	0.8528
moisi	0.1096	0.9186
fruit_a_pepins	0.1431	0.9444
torrefie	0.1895	0.8930
medicinal	0.1391	0.9587
vegetal_sec	0.0888	0.9737
rose	0.1072	0.9777
huile	0.1461	0.7568
lactone	0.0958	0.9593
menthe	0.1596	0.8910
bois	0.1306	0.8952
creme	0.0864	0.9006
boissons_alcoolisees	0.1339	0.8857
sucre_cuit	0.0822	0.9649
baie	0.0651	0.9760
poudre	0.0841	0.9512
viande_cuite	0.2302	0.8258
pomme	0.1149	0.9669
malte	0.0970	0.9338
mielle	0.0671	0.9500
solvant	0.1851	0.7293
ananas	0.0840	0.9538
fruit_rouge	0.0527	0.9845
coumarine	0.0646	0.9528
caramel	0.0913	0.9048
mineral	0.0674	0.7760
resineux	0.1067	0.8952
alliace	0.3423	0.9194
fruit_a_noyau	0.0637	0.9837
metal	0.0683	0.7951
metallique	0.0654	0.8083
peponide	0.0641	0.8829
melon	0.0636	0.8807
brule	0.1069	0.9252
feuille	0.0514	0.9811
alcool_de_fut	0.0989	0.9038
ether	0.1337	0.8137
boisson_fermentee	0.0708	0.8900
camphre	0.0991	0.9500
miel	0.0445	0.9694
citronne	0.0652	0.9583
racine	0.0356	0.9792
oignon	0.2724	0.9263
crucifere	0.0916	0.8421
lacte	0.0452	0.9140
fleur_d_arbre	0.0481	0.9362
vin	0.0758	0.9022
fromage	0.0787	0.8111
poire	0.0739	0.9213
banane	0.0658	0.9535
champignon	0.0544	0.8736
cafe	0.1086	0.8941
cacao	0.0531	0.9524
musque	0.1826	0.7625
savon	0.0545	0.7949
beurre	0.0590	0.8442
noix_de_coco	0.0670	0.9200
anise	0.0324	1.0000
pin	0.0807	0.9315
vanille	0.0649	0.9028
jasmin	0.0413	0.9861
ambre	0.0611	0.9437
ail	0.2038	0.9559
musc	0.2007	0.8529
cereale	0.0717	0.8824
peche	0.0384	0.9848
cerise	0.0365	0.9848
violette	0.0374	0.9508
rhum	0.0469	0.9333

Mean Precision: 0.1606
