Label	Precision	Recall
vegetal	0.6727	0.8836
fruite	0.6365	0.8928
frais	0.6278	0.8827
vegetal_vert	0.5762	0.8772
doux	0.4720	0.9401
gras	0.4717	0.8870
floral	0.4510	0.9321
boise	0.4262	0.9240
vert	0.3856	0.8664
aldehyde	0.2951	0.9063
chimique	0.2579	0.9200
empyreumatique	0.4008	0.8206
balsamique	0.2224	0.9753
aldehyde_frais	0.2278	0.9188
fruit_exotique	0.2376	0.9172
herbe	0.2005	0.9158
legume	0.2976	0.7819
fermentaire	0.2043	0.8789
phenole	0.2437	0.9206
epice	0.1865	0.9277
fleur_d_arbuste	0.1936	0.9541
cuit	0.2701	0.8047
terreux	0.1691	0.8862
fruit_sec	0.1874	0.8212
fleur_du_jardin	0.1691	0.9517
agrume	0.1941	0.8860
oleagineux	0.1984	0.8304
lactique	0.1628	0.9164
soufre	0.5540	0.8310
plante_aromatique	0.1311	0.8877
animal	0.1374	0.7630
fruit_a_coque	0.1675	0.8030
moisi	0.1161	0.8833
fruit_a_pepins	0.1544	0.9246
torrefie	0.1890	0.8926
medicinal	0.1541	0.9587
vegetal_sec	0.0939	0.9211
rose	0.1242	0.9464
huile	0.1351	0.7964
lactone	0.1099	0.9231
menthe	0.1715	0.8199
bois	0.1526	0.8852
creme	0.0940	0.9337
boissons_alcoolisees	0.1187	0.8800
sucre_cuit	0.1043	0.9118
baie	0.0792	0.9337
poudre	0.0991	0.9207
viande_cuite	0.2173	0.8636
pomme	0.1168	0.9735
malte	0.1054	0.9470
mielle	0.0924	0.8571
solvant	0.1408	0.8120
ananas	0.0968	0.9615
fruit_rouge	0.0648	0.9767
coumarine	0.0893	0.9444
caramel	0.1010	0.8800
mineral	0.0661	0.8960
resineux	0.1224	0.8871
alliace	0.3423	0.9268
fruit_a_noyau	0.0733	0.9593
metal	0.0694	0.8926
metallique	0.0670	0.8908
peponide	0.0754	0.8545
melon	0.0764	0.8611
brule	0.1015	0.9252
feuille	0.0550	0.9048
alcool_de_fut	0.0836	0.8846
ether	0.1075	0.8515
boisson_fermentee	0.0672	0.9000
camphre	0.1112	0.9200
miel	0.0654	0.8969
citronne	0.0668	0.9688
racine	0.0433	0.9062
oignon	0.2795	0.9474
crucifere	0.1292	0.7766
lacte	0.0510	0.9468
fleur_d_arbre	0.0588	0.8925
vin	0.0699	0.9130
fromage	0.0792	0.9213
poire	0.0789	0.9101
banane	0.0743	0.9302
champignon	0.0558	0.8837
cafe	0.0984	0.9286
cacao	0.0612	0.9524
musque	0.1509	0.8481
savon	0.0490	0.9091
beurre	0.0579	0.8961
noix_de_coco	0.0905	0.8933
anise	0.0405	0.9054
pin	0.1078	0.9583
vanille	0.0762	0.9167
jasmin	0.0525	0.9444
ambre	0.0753	0.9296
ail	0.2102	0.9706
musc	0.1496	0.8955
cereale	0.0702	0.9254
peche	0.0450	0.9848
cerise	0.0443	0.9692
violette	0.0438	0.9180
rhum	0.0470	0.9000

Mean Precision: 0.1689
