Label	Precision	Recall
vegetal	0.6898	0.8356
fruite	0.6536	0.8674
frais	0.6557	0.8279
vegetal_vert	0.6024	0.8437
doux	0.4762	0.9322
gras	0.4819	0.8387
floral	0.4542	0.9303
boise	0.4516	0.8654
vert	0.3985	0.8381
aldehyde	0.3037	0.8794
chimique	0.2881	0.8100
empyreumatique	0.4083	0.8139
balsamique	0.2273	0.9639
aldehyde_frais	0.2464	0.8752
fruit_exotique	0.2435	0.8747
herbe	0.2202	0.8683
legume	0.2967	0.7423
fermentaire	0.2182	0.8150
phenole	0.2592	0.8692
epice	0.1976	0.8601
fleur_d_arbuste	0.1940	0.9566
cuit	0.2709	0.7943
terreux	0.1803	0.8175
fruit_sec	0.1840	0.8603
fleur_du_jardin	0.1656	0.9432
agrume	0.1953	0.8746
oleagineux	0.1886	0.8571
lactique	0.1557	0.9075
soufre	0.4949	0.8414
plante_aromatique	0.1624	0.7789
animal	0.1129	0.9000
fruit_a_coque	0.1804	0.7689
moisi	0.1163	0.8521
fruit_a_pepins	0.1664	0.9087
torrefie	0.1907	0.8471
medicinal	0.1649	0.9091
vegetal_sec	0.0931	0.9430
rose	0.1192	0.9464
huile	0.1319	0.8054
lactone	0.1085	0.9005
menthe	0.2012	0.8057
bois	0.1590	0.8804
creme	0.0839	0.9282
boissons_alcoolisees	0.1317	0.8514
sucre_cuit	0.1067	0.8471
baie	0.0800	0.9096
poudre	0.1007	0.9085
viande_cuite	0.1944	0.8636
pomme	0.1388	0.9073
malte	0.1127	0.8808
mielle	0.0907	0.8571
solvant	0.1745	0.7218
ananas	0.1065	0.8923
fruit_rouge	0.0717	0.8915
coumarine	0.0767	0.9444
caramel	0.1109	0.8240
mineral	0.0593	0.9520
resineux	0.1176	0.9194
alliace	0.3239	0.9350
fruit_a_noyau	0.0690	0.9593
metal	0.0612	0.9421
metallique	0.0596	0.9496
peponide	0.0883	0.8273
melon	0.0894	0.8333
brule	0.1047	0.9252
feuille	0.0565	0.8762
alcool_de_fut	0.0897	0.8558
ether	0.1337	0.7822
boisson_fermentee	0.0760	0.8700
camphre	0.1180	0.9100
miel	0.0691	0.8557
citronne	0.0694	0.9062
racine	0.0473	0.8438
oignon	0.2687	0.9474
crucifere	0.1158	0.7553
lacte	0.0467	0.9362
fleur_d_arbre	0.0550	0.8925
vin	0.0790	0.9022
fromage	0.0749	0.9101
poire	0.0908	0.8764
banane	0.0881	0.8721
champignon	0.0557	0.8605
cafe	0.0975	0.8929
cacao	0.0661	0.8929
musque	0.1182	0.8734
savon	0.0489	0.9091
beurre	0.0552	0.8831
noix_de_coco	0.0657	0.9067
anise	0.0463	0.8919
pin	0.1077	0.9167
vanille	0.0731	0.9167
jasmin	0.0440	0.9722
ambre	0.0618	0.9577
ail	0.2024	0.9853
musc	0.1142	0.9254
cereale	0.0755	0.9104
peche	0.0431	0.9545
cerise	0.0510	0.8923
violette	0.0397	0.9508
rhum	0.0567	0.8000

Mean Precision: 0.1716
