Label	Precision	Recall
vegetal	0.6767	0.8620
fruite	0.6351	0.8939
frais	0.6668	0.8218
vegetal_vert	0.6060	0.8340
doux	0.4611	0.9576
gras	0.4617	0.8738
floral	0.4802	0.8943
boise	0.4205	0.9500
vert	0.4414	0.7717
aldehyde	0.2982	0.8732
chimique	0.2880	0.8150
empyreumatique	0.3516	0.8591
balsamique	0.2175	0.9810
aldehyde_frais	0.2503	0.8563
fruit_exotique	0.2151	0.9427
herbe	0.2189	0.8602
legume	0.3383	0.7533
fermentaire	0.2073	0.8214
phenole	0.2580	0.8933
epice	0.1919	0.8571
fleur_d_arbuste	0.2175	0.9291
cuit	0.2117	0.8568
terreux	0.1721	0.8042
fruit_sec	0.1586	0.8997
fleur_du_jardin	0.1848	0.8722
agrume	0.2137	0.8559
oleagineux	0.1684	0.8896
lactique	0.1529	0.9431
soufre	0.4444	0.8414
plante_aromatique	0.1471	0.8256
animal	0.1347	0.8111
fruit_a_coque	0.1649	0.8226
moisi	0.1203	0.8093
fruit_a_pepins	0.1804	0.8492
torrefie	0.1756	0.9339
medicinal	0.1754	0.9046
vegetal_sec	0.0924	0.9781
rose	0.1570	0.8661
huile	0.1389	0.8597
lactone	0.0969	0.9409
menthe	0.1943	0.8673
bois	0.1767	0.8134
creme	0.0825	0.9505
boissons_alcoolisees	0.1280	0.8827
sucre_cuit	0.0838	0.9471
baie	0.0818	0.9521
poudre	0.0993	0.9207
viande_cuite	0.1851	0.8377
pomme	0.1568	0.8742
malte	0.0992	0.9533
mielle	0.0982	0.8714
solvant	0.1592	0.8030
ananas	0.1036	0.9225
fruit_rouge	0.0607	0.9375
coumarine	0.0682	0.9360
caramel	0.0869	0.9280
mineral	0.0732	0.8065
resineux	0.1270	0.8871
alliace	0.3073	0.9516
fruit_a_noyau	0.0641	0.9512
metal	0.0715	0.8099
metallique	0.0696	0.8067
peponide	0.0917	0.7909
melon	0.0933	0.8165
brule	0.0932	0.9346
feuille	0.0623	0.7714
alcool_de_fut	0.0980	0.8750
ether	0.1393	0.8218
boisson_fermentee	0.0744	0.8900
camphre	0.1278	0.8700
miel	0.0653	0.9072
citronne	0.0806	0.8854
racine	0.0432	0.9271
oignon	0.2440	0.9684
crucifere	0.0896	0.8617
lacte	0.0431	0.9785
fleur_d_arbre	0.0704	0.8710
vin	0.0738	0.9022
fromage	0.0752	0.9213
poire	0.0914	0.8295
banane	0.0982	0.8953
champignon	0.0574	0.8372
cafe	0.0942	0.9294
cacao	0.0574	0.9405
musque	0.1607	0.8481
savon	0.0492	0.8961
beurre	0.0466	0.9868
noix_de_coco	0.0608	0.9200
anise	0.0389	0.9041
pin	0.0999	0.9315
vanille	0.0544	0.9722
jasmin	0.0460	0.9861
ambre	0.0714	0.9718
ail	0.1801	0.9853
musc	0.1685	0.8955
cereale	0.0603	0.9254
peche	0.0381	0.9848
cerise	0.0458	0.9091
violette	0.0656	0.8500
rhum	0.0549	0.8333

Mean Precision: 0.1697
