Label	Precision	Recall
vegetal	0.6512	0.9113
fruite	0.6588	0.8315
frais	0.6247	0.9006
vegetal_vert	0.5617	0.8994
doux	0.5022	0.8947
gras	0.4776	0.8632
floral	0.4776	0.9048
boise	0.4468	0.9038
vert	0.3899	0.8800
aldehyde	0.2861	0.9032
chimique	0.2585	0.8917
empyreumatique	0.4502	0.7733
balsamique	0.2465	0.9354
aldehyde_frais	0.2270	0.9010
fruit_exotique	0.2492	0.8641
herbe	0.2033	0.9006
legume	0.3189	0.7467
fermentaire	0.2010	0.8789
phenole	0.2423	0.9042
epice	0.2089	0.8718
fleur_d_arbuste	0.2067	0.9413
cuit	0.3006	0.7656
terreux	0.1625	0.9048
fruit_sec	0.2184	0.7626
fleur_du_jardin	0.1775	0.9233
agrume	0.1802	0.9316
oleagineux	0.2252	0.7768
lactique	0.1781	0.8209
soufre	0.4853	0.8552
plante_aromatique	0.1330	0.8877
animal	0.1152	0.9185
fruit_a_coque	0.1988	0.7235
moisi	0.1101	0.8911
fruit_a_pepins	0.1879	0.8294
torrefie	0.2155	0.8182
medicinal	0.1535	0.9380
vegetal_sec	0.1037	0.8816
rose	0.1297	0.9420
huile	0.1312	0.7964
lactone	0.1318	0.8235
menthe	0.1382	0.8910
bois	0.1354	0.9282
creme	0.1081	0.8453
boissons_alcoolisees	0.1378	0.8686
sucre_cuit	0.1304	0.7647
baie	0.0808	0.9157
poudre	0.1190	0.8841
viande_cuite	0.2519	0.8442
pomme	0.1503	0.8808
malte	0.1264	0.8344
mielle	0.1171	0.8071
solvant	0.1373	0.8571
ananas	0.1096	0.8846
fruit_rouge	0.0893	0.8837
coumarine	0.1072	0.8651
caramel	0.1224	0.8000
mineral	0.0660	0.8720
resineux	0.0995	0.9597
alliace	0.3162	0.9512
fruit_a_noyau	0.0784	0.8862
metal	0.0679	0.8760
metallique	0.0658	0.8739
peponide	0.0889	0.8000
melon	0.0873	0.8056
brule	0.1270	0.8785
feuille	0.0599	0.8286
alcool_de_fut	0.0944	0.8558
ether	0.1148	0.8911
boisson_fermentee	0.0811	0.8900
camphre	0.0879	0.9500
miel	0.0866	0.8247
citronne	0.0651	0.9792
racine	0.0472	0.8958
oignon	0.2645	0.9579
crucifere	0.1227	0.7979
lacte	0.0578	0.8404
fleur_d_arbre	0.0722	0.8602
vin	0.0810	0.9022
fromage	0.0727	0.8989
poire	0.1024	0.8315
banane	0.0931	0.9070
champignon	0.0538	0.8721
cafe	0.1067	0.8929
cacao	0.0740	0.8452
musque	0.1296	0.8987
savon	0.0481	0.9481
beurre	0.0604	0.8701
noix_de_coco	0.0991	0.8800
anise	0.0491	0.8108
pin	0.0699	0.9861
vanille	0.1528	0.8194
jasmin	0.0572	0.9167
ambre	0.0662	0.9718
ail	0.1965	0.9853
musc	0.1382	0.9403
cereale	0.0754	0.8955
peche	0.0462	0.9394
cerise	0.0625	0.8462
violette	0.0453	0.9180
rhum	0.0609	0.8500

Mean Precision: 0.1758
