Label	Precision	Recall
vegetal	0.6791	0.8445
fruite	0.6579	0.8352
frais	0.6489	0.8517
vegetal_vert	0.5944	0.8511
doux	0.4901	0.9083
gras	0.4960	0.8059
floral	0.4529	0.9310
boise	0.4482	0.8394
vert	0.3914	0.8552
aldehyde	0.2984	0.8843
chimique	0.2513	0.8985
empyreumatique	0.3887	0.8226
balsamique	0.2289	0.9355
aldehyde_frais	0.2353	0.9010
fruit_exotique	0.2467	0.8835
herbe	0.2113	0.9030
legume	0.2601	0.8176
fermentaire	0.2126	0.7933
phenole	0.2421	0.9047
epice	0.1887	0.9207
fleur_d_arbuste	0.1928	0.9318
cuit	0.2585	0.7937
terreux	0.1566	0.8810
fruit_sec	0.1966	0.8056
fleur_du_jardin	0.1650	0.9574
agrume	0.1998	0.9117
oleagineux	0.2037	0.7994
lactique	0.1737	0.8529
soufre	0.4373	0.8385
plante_aromatique	0.1422	0.8526
animal	0.1207	0.8303
fruit_a_coque	0.1741	0.8000
moisi	0.1146	0.8295
fruit_a_pepins	0.1561	0.9087
torrefie	0.1855	0.8848
medicinal	0.1526	0.9628
vegetal_sec	0.1010	0.9254
rose	0.1188	0.9152
huile	0.1385	0.7793
lactone	0.1236	0.8733
menthe	0.1962	0.8294
bois	0.1651	0.8571
creme	0.0955	0.9006
boissons_alcoolisees	0.1430	0.8857
sucre_cuit	0.1071	0.8947
baie	0.0803	0.8862
poudre	0.0978	0.9146
viande_cuite	0.1810	0.8710
pomme	0.1214	0.9470
malte	0.1070	0.9139
mielle	0.0945	0.8643
solvant	0.1552	0.7820
ananas	0.1028	0.8846
fruit_rouge	0.0698	0.9535
coumarine	0.0849	0.9449
caramel	0.1069	0.8254
mineral	0.0556	0.9040
resineux	0.1387	0.8548
alliace	0.3145	0.9435
fruit_a_noyau	0.0845	0.9024
metal	0.0564	0.8934
metallique	0.0545	0.9083
peponide	0.0623	0.8559
melon	0.0636	0.8716
brule	0.1105	0.9252
feuille	0.0524	0.9623
alcool_de_fut	0.1010	0.8942
ether	0.1349	0.8529
boisson_fermentee	0.0760	0.9100
camphre	0.1125	0.9300
miel	0.0692	0.8776
citronne	0.0622	0.9583
racine	0.0377	0.9062
oignon	0.2556	0.9579
crucifere	0.0972	0.8105
lacte	0.0538	0.8710
fleur_d_arbre	0.0561	0.9149
vin	0.0787	0.9130
fromage	0.0784	0.8556
poire	0.0814	0.9213
banane	0.0825	0.8605
champignon	0.0574	0.8621
cafe	0.0895	0.9647
cacao	0.0598	0.9167
musque	0.1283	0.8625
savon	0.0508	0.8462
beurre	0.0632	0.8571
noix_de_coco	0.0872	0.8933
anise	0.0393	0.9054
pin	0.1067	0.9178
vanille	0.0714	0.9028
jasmin	0.0649	0.9306
ambre	0.0803	0.9155
ail	0.1833	0.9706
musc	0.1409	0.9118
cereale	0.0683	0.8676
peche	0.0500	0.9242
cerise	0.0472	0.9697
violette	0.0391	0.9180
rhum	0.0625	0.8500

Mean Precision: 0.1690
