Label	Precision	Recall
vegetal	0.6519	0.9001
fruite	0.6092	0.9591
frais	0.6259	0.9020
vegetal_vert	0.5691	0.8920
doux	0.4583	0.9689
gras	0.4534	0.9320
floral	0.4398	0.9329
boise	0.4450	0.8519
vert	0.3659	0.9098
aldehyde	0.2831	0.9160
chimique	0.2741	0.8270
empyreumatique	0.3882	0.8412
balsamique	0.2176	0.9753
aldehyde_frais	0.2242	0.9168
fruit_exotique	0.2044	0.9470
herbe	0.2048	0.9203
legume	0.2505	0.7824
fermentaire	0.2010	0.8311
phenole	0.2767	0.8256
epice	0.1958	0.8695
fleur_d_arbuste	0.1854	0.9571
cuit	0.2341	0.8355
terreux	0.1579	0.8730
fruit_sec	0.1606	0.9000
fleur_du_jardin	0.1669	0.9432
agrume	0.1916	0.9060
oleagineux	0.1669	0.8862
lactique	0.1453	0.9459
soufre	0.5087	0.8076
plante_aromatique	0.1340	0.8842
animal	0.1371	0.7232
fruit_a_coque	0.1538	0.8151
moisi	0.1155	0.8411
fruit_a_pepins	0.1411	0.9405
torrefie	0.1959	0.8724
medicinal	0.1796	0.8512
vegetal_sec	0.0905	0.9825
rose	0.1171	0.9330
huile	0.1242	0.8243
lactone	0.0941	0.9683
menthe	0.2045	0.8246
bois	0.1619	0.8381
creme	0.0770	0.9669
boissons_alcoolisees	0.1238	0.9086
sucre_cuit	0.0875	0.9415
baie	0.0707	0.9521
poudre	0.0942	0.9085
viande_cuite	0.2200	0.8516
pomme	0.1104	0.9735
malte	0.1096	0.9073
mielle	0.0910	0.8714
solvant	0.1839	0.7218
ananas	0.0798	0.9769
fruit_rouge	0.0655	0.9380
coumarine	0.0634	0.9606
caramel	0.0874	0.8968
mineral	0.0592	0.8880
resineux	0.1334	0.8468
alliace	0.3258	0.9274
fruit_a_noyau	0.0627	0.9919
metal	0.0583	0.8934
metallique	0.0561	0.9000
peponide	0.0584	0.9009
melon	0.0584	0.8991
brule	0.1199	0.9065
feuille	0.0570	0.9151
alcool_de_fut	0.0889	0.9519
ether	0.1358	0.8039
boisson_fermentee	0.0665	0.9300
camphre	0.1388	0.8900
miel	0.0666	0.8878
citronne	0.0671	0.9167
racine	0.0379	0.9062
oignon	0.2595	0.9368
crucifere	0.0955	0.7895
lacte	0.0454	0.9462
fleur_d_arbre	0.0526	0.9362
vin	0.0688	0.9348
fromage	0.0693	0.9111
poire	0.0717	0.9438
banane	0.0691	0.9651
champignon	0.0539	0.8966
cafe	0.1114	0.8941
cacao	0.0655	0.9167
musque	0.2179	0.7625
savon	0.0475	0.8718
beurre	0.0460	0.9610
noix_de_coco	0.0571	0.9867
anise	0.0381	0.9459
pin	0.1044	0.9041
vanille	0.0721	0.9167
jasmin	0.0445	0.9583
ambre	0.0784	0.8873
ail	0.1906	0.9559
musc	0.2271	0.8382
cereale	0.0727	0.8824
peche	0.0352	0.9697
cerise	0.0475	0.9394
violette	0.0375	0.9836
rhum	0.0487	0.9500

Mean Precision: 0.1649
