Label	Precision	Recall
vegetal	0.6896	0.8384
fruite	0.6293	0.9170
frais	0.6499	0.8375
vegetal_vert	0.5987	0.8487
doux	0.4665	0.9513
gras	0.4625	0.8943
floral	0.4693	0.9152
boise	0.4307	0.8731
vert	0.3887	0.8607
aldehyde	0.3001	0.8635
chimique	0.2550	0.8750
empyreumatique	0.3624	0.8376
balsamique	0.2157	0.9791
aldehyde_frais	0.2468	0.8752
fruit_exotique	0.2199	0.9257
herbe	0.2151	0.8726
legume	0.2703	0.7687
fermentaire	0.1862	0.9163
phenole	0.2633	0.8762
epice	0.2065	0.8485
fleur_d_arbuste	0.2002	0.9286
cuit	0.2289	0.8333
terreux	0.1595	0.8889
fruit_sec	0.1637	0.9050
fleur_du_jardin	0.1752	0.9176
agrume	0.2030	0.8604
oleagineux	0.1607	0.8988
lactique	0.1427	0.9552
soufre	0.4929	0.8414
plante_aromatique	0.1853	0.7544
animal	0.1184	0.7889
fruit_a_coque	0.1640	0.8295
moisi	0.1054	0.9105
fruit_a_pepins	0.1505	0.9246
torrefie	0.1776	0.8926
medicinal	0.1655	0.9008
vegetal_sec	0.0912	0.9430
rose	0.1271	0.9107
huile	0.1197	0.8371
lactone	0.1022	0.9005
menthe	0.2202	0.7630
bois	0.1775	0.8230
creme	0.0789	0.9503
boissons_alcoolisees	0.1017	0.9429
sucre_cuit	0.0918	0.9118
baie	0.0758	0.9398
poudre	0.1104	0.8902
viande_cuite	0.1965	0.8766
pomme	0.1176	0.9735
malte	0.1009	0.9205
mielle	0.0940	0.8357
solvant	0.1205	0.8496
ananas	0.0867	0.9462
fruit_rouge	0.0648	0.9535
coumarine	0.0725	0.9524
caramel	0.0822	0.9280
mineral	0.0646	0.8720
resineux	0.1444	0.8548
alliace	0.3120	0.9512
fruit_a_noyau	0.0680	0.9512
metal	0.0657	0.8760
metallique	0.0652	0.8992
peponide	0.0827	0.8364
melon	0.0847	0.8426
brule	0.0996	0.9252
feuille	0.0568	0.8381
alcool_de_fut	0.0745	0.9423
ether	0.0924	0.8812
boisson_fermentee	0.0578	0.9600
camphre	0.1446	0.8500
miel	0.0637	0.8454
citronne	0.0777	0.8854
racine	0.0423	0.9167
oignon	0.2601	0.9474
crucifere	0.0990	0.8085
lacte	0.0426	0.9681
fleur_d_arbre	0.0603	0.8602
vin	0.0587	0.9565
fromage	0.0679	0.9438
poire	0.0828	0.9101
banane	0.0673	0.9651
champignon	0.0461	0.9070
cafe	0.0914	0.9286
cacao	0.0587	0.9286
musque	0.1327	0.8734
savon	0.0497	0.8571
beurre	0.0445	0.9351
noix_de_coco	0.0561	0.9333
anise	0.0453	0.8378
pin	0.1133	0.9444
vanille	0.0669	0.9167
jasmin	0.0450	0.9583
ambre	0.0769	0.9014
ail	0.1903	0.9853
musc	0.1396	0.9104
cereale	0.0650	0.9403
peche	0.0413	0.9697
cerise	0.0438	0.9385
violette	0.0401	0.8852
rhum	0.0437	0.9500

Mean Precision: 0.1648
