Label	Precision	Recall
vegetal	0.6418	0.8913
fruite	0.5777	0.9833
frais	0.5865	0.9313
vegetal_vert	0.5400	0.9164
doux	0.4404	0.9872
gras	0.4354	0.9672
floral	0.4125	0.9727
boise	0.3781	0.9750
vert	0.3652	0.8872
aldehyde	0.2661	0.9445
chimique	0.2261	0.9434
empyreumatique	0.3902	0.7987
balsamique	0.1936	0.9962
aldehyde_frais	0.2064	0.9661
fruit_exotique	0.2074	0.9236
herbe	0.1858	0.9635
legume	0.3185	0.5683
fermentaire	0.2096	0.7621
phenole	0.2159	0.8933
epice	0.1676	0.9767
fleur_d_arbuste	0.1685	0.9823
cuit	0.2458	0.7995
terreux	0.1722	0.8021
fruit_sec	0.1667	0.8146
fleur_du_jardin	0.1516	0.9688
agrume	0.1947	0.9231
oleagineux	0.1845	0.7831
lactique	0.1523	0.9284
soufre	0.6182	0.7483
plante_aromatique	0.1223	0.9331
animal	0.1537	0.6370
fruit_a_coque	0.1709	0.7698
moisi	0.1235	0.8023
fruit_a_pepins	0.1336	0.9087
torrefie	0.1901	0.8430
medicinal	0.1262	0.9046
vegetal_sec	0.0822	0.9956
rose	0.1091	0.9509
huile	0.1245	0.7658
lactone	0.0858	0.9819
menthe	0.1346	0.8957
bois	0.1190	0.9333
creme	0.0690	0.9560
boissons_alcoolisees	0.1188	0.8146
sucre_cuit	0.0835	0.9591
baie	0.0612	0.9818
poudre	0.0739	0.9634
viande_cuite	0.2604	0.7338
pomme	0.1178	0.9338
malte	0.0979	0.8200
mielle	0.0570	0.9429
solvant	0.1687	0.6165
ananas	0.0908	0.9457
fruit_rouge	0.0501	1.0000
coumarine	0.0523	0.9843
caramel	0.0906	0.8810
mineral	0.0594	0.8800
resineux	0.1003	0.8952
alliace	0.4673	0.8065
fruit_a_noyau	0.0538	0.9756
metal	0.0648	0.8033
metallique	0.0615	0.8739
peponide	0.0746	0.8636
melon	0.0753	0.8624
brule	0.1116	0.8692
feuille	0.0466	0.9717
alcool_de_fut	0.0864	0.7981
ether	0.1393	0.6569
boisson_fermentee	0.0649	0.8200
camphre	0.0697	0.9200
miel	0.0386	0.9694
citronne	0.0529	0.9479
racine	0.0361	0.9688
oignon	0.3702	0.8105
crucifere	0.1162	0.6702
lacte	0.0396	0.9574
fleur_d_arbre	0.0427	0.9362
vin	0.0671	0.8261
fromage	0.0797	0.8444
poire	0.0791	0.8989
banane	0.0735	0.8506
champignon	0.0601	0.6628
cafe	0.0962	0.8706
cacao	0.0555	0.9286
musque	0.1429	0.7722
savon	0.0507	0.8462
beurre	0.0429	0.9351
noix_de_coco	0.0362	0.9467
anise	0.0286	0.9865
pin	0.0926	0.9452
vanille	0.0479	0.9583
jasmin	0.0345	0.9861
ambre	0.0718	0.9155
ail	0.2903	0.7941
musc	0.1286	0.8657
cereale	0.0681	0.8806
peche	0.0366	0.9701
cerise	0.0364	0.9385
violette	0.0313	1.0000
rhum	0.0486	0.8667

Mean Precision: 0.1596
