Label	Precision	Recall
vegetal	0.6728	0.8717
fruite	0.6449	0.8562
frais	0.6337	0.8700
vegetal_vert	0.5847	0.8417
doux	0.4705	0.9306
gras	0.4502	0.9127
floral	0.4973	0.7939
boise	0.4889	0.7554
vert	0.3816	0.8910
aldehyde	0.2953	0.8506
chimique	0.2393	0.9007
empyreumatique	0.3482	0.8626
balsamique	0.2405	0.9032
aldehyde_frais	0.2358	0.8460
fruit_exotique	0.2332	0.9108
herbe	0.2150	0.8476
legume	0.2241	0.8703
fermentaire	0.1866	0.9449
phenole	0.2529	0.8542
epice	0.2204	0.7605
fleur_d_arbuste	0.2297	0.7979
cuit	0.2239	0.8701
terreux	0.1460	0.9340
fruit_sec	0.1790	0.8579
fleur_du_jardin	0.1798	0.8494
agrume	0.2223	0.8438
oleagineux	0.1727	0.8836
lactique	0.1481	0.9343
soufre	0.3654	0.9003
plante_aromatique	0.1580	0.7263
animal	0.1329	0.7306
fruit_a_coque	0.1467	0.8717
moisi	0.1048	0.9574
fruit_a_pepins	0.1710	0.8889
torrefie	0.1683	0.9259
medicinal	0.1547	0.8802
vegetal_sec	0.1089	0.8553
rose	0.1511	0.7634
huile	0.1200	0.8559
lactone	0.1036	0.9231
menthe	0.1816	0.8113
bois	0.2010	0.7762
creme	0.0872	0.9286
boissons_alcoolisees	0.1021	0.9435
sucre_cuit	0.0996	0.9118
baie	0.0807	0.8922
poudre	0.1163	0.8537
viande_cuite	0.1693	0.9032
pomme	0.1231	0.9605
malte	0.0954	0.9333
mielle	0.1143	0.7571
solvant	0.0915	0.9023
ananas	0.0845	0.9000
fruit_rouge	0.0677	0.9690
coumarine	0.0772	0.8898
caramel	0.0846	0.9206
mineral	0.0601	0.8320
resineux	0.1495	0.8548
alliace	0.3156	0.9520
fruit_a_noyau	0.0743	0.9194
metal	0.0602	0.8443
metallique	0.0581	0.8403
peponide	0.0776	0.8468
melon	0.0784	0.8532
brule	0.0939	0.9444
feuille	0.0563	0.8962
alcool_de_fut	0.0728	0.9519
ether	0.0832	0.9314
boisson_fermentee	0.0575	0.9500
camphre	0.1044	0.8500
miel	0.0862	0.7551
citronne	0.0745	0.8750
racine	0.0416	0.9375
oignon	0.2480	0.9688
crucifere	0.0766	0.8842
lacte	0.0435	0.9043
fleur_d_arbre	0.0706	0.7872
vin	0.0562	0.9348
fromage	0.0615	0.9333
poire	0.0827	0.9213
banane	0.0702	0.9425
champignon	0.0470	0.8966
cafe	0.0726	0.9176
cacao	0.0583	0.9405
musque	0.1435	0.7595
savon	0.0570	0.8333
beurre	0.0434	0.9351
noix_de_coco	0.0662	0.9342
anise	0.0464	0.8493
pin	0.1042	0.8904
vanille	0.0738	0.9306
jasmin	0.0567	0.8750
ambre	0.1242	0.8194
ail	0.1821	0.9853
musc	0.1652	0.8657
cereale	0.0478	0.9254
peche	0.0467	0.9403
cerise	0.0437	0.9242
violette	0.0417	0.8852
rhum	0.0403	0.9667

Mean Precision: 0.1639
