Label	Precision	Recall
vegetal	0.6662	0.8757
fruite	0.5948	0.9678
frais	0.6156	0.9185
vegetal_vert	0.5574	0.9111
doux	0.4427	0.9888
gras	0.4854	0.8141
floral	0.4112	0.9650
boise	0.3898	0.9712
vert	0.3721	0.9198
aldehyde	0.2731	0.9271
chimique	0.2511	0.9151
empyreumatique	0.4017	0.8074
balsamique	0.1992	0.9962
aldehyde_frais	0.2101	0.9446
fruit_exotique	0.2033	0.9513
herbe	0.1889	0.9504
legume	0.3494	0.5736
fermentaire	0.2258	0.7711
phenole	0.2495	0.8907
epice	0.1716	0.9441
fleur_d_arbuste	0.1725	0.9773
cuit	0.2607	0.8120
terreux	0.1658	0.7884
fruit_sec	0.1708	0.8750
fleur_du_jardin	0.1523	0.9716
agrume	0.1986	0.8718
oleagineux	0.1902	0.8054
lactique	0.1652	0.8799
soufre	0.6000	0.7732
plante_aromatique	0.1289	0.8772
animal	0.1612	0.6937
fruit_a_coque	0.1692	0.8038
moisi	0.1274	0.6977
fruit_a_pepins	0.1239	0.9722
torrefie	0.2100	0.8477
medicinal	0.1511	0.9215
vegetal_sec	0.0878	0.9868
rose	0.1091	0.9643
huile	0.1434	0.7883
lactone	0.0920	0.9819
menthe	0.1797	0.8626
bois	0.1280	0.9190
creme	0.0823	0.9006
boissons_alcoolisees	0.1360	0.9086
sucre_cuit	0.0728	1.0000
baie	0.0611	1.0000
poudre	0.0786	0.9573
viande_cuite	0.2811	0.7290
pomme	0.1036	0.9801
malte	0.1030	0.9007
mielle	0.0601	0.9643
solvant	0.2068	0.6842
ananas	0.0806	0.9692
fruit_rouge	0.0534	0.9767
coumarine	0.0702	0.9528
caramel	0.0896	0.9048
mineral	0.0593	0.8640
resineux	0.1144	0.8952
alliace	0.3949	0.8790
fruit_a_noyau	0.0577	1.0000
metal	0.0619	0.8852
metallique	0.0581	0.8833
peponide	0.0623	0.9099
melon	0.0635	0.9266
brule	0.1258	0.8879
feuille	0.0506	0.9623
alcool_de_fut	0.1041	0.9231
ether	0.1705	0.7353
boisson_fermentee	0.0720	0.8900
camphre	0.1015	0.9700
miel	0.0420	0.9796
citronne	0.0700	0.9062
racine	0.0400	0.9271
oignon	0.3308	0.9053
crucifere	0.1069	0.7158
lacte	0.0513	0.9462
fleur_d_arbre	0.0435	0.9362
vin	0.0792	0.9348
fromage	0.0759	0.8444
poire	0.0804	0.9326
banane	0.0633	0.9651
champignon	0.0600	0.5862
cafe	0.1296	0.8353
cacao	0.0590	0.9405
musque	0.1694	0.7875
savon	0.0528	0.8333
beurre	0.0562	0.8701
noix_de_coco	0.0782	0.8800
anise	0.0329	1.0000
pin	0.1086	0.9178
vanille	0.0657	0.9167
jasmin	0.0407	0.9722
ambre	0.0536	0.9718
ail	0.2412	0.9118
musc	0.1671	0.8971
cereale	0.0792	0.7941
peche	0.0360	0.9848
cerise	0.0351	0.9848
violette	0.0356	0.9672
rhum	0.0485	0.9333

Mean Precision: 0.1666
