Label	Precision	Recall
vegetal	0.6698	0.8575
fruite	0.6247	0.9172
frais	0.6383	0.8604
vegetal_vert	0.5918	0.8247
doux	0.4628	0.9537
gras	0.4412	0.9481
floral	0.4747	0.8693
boise	0.4573	0.8219
vert	0.3871	0.8543
aldehyde	0.3001	0.8506
chimique	0.2469	0.8603
empyreumatique	0.3503	0.8643
balsamique	0.2116	0.9772
aldehyde_frais	0.2418	0.8060
fruit_exotique	0.2194	0.9257
herbe	0.2206	0.8305
legume	0.2359	0.8484
fermentaire	0.1831	0.9449
phenole	0.2618	0.8333
epice	0.2097	0.7977
fleur_d_arbuste	0.1978	0.8964
cuit	0.2282	0.8571
terreux	0.1543	0.8760
fruit_sec	0.1442	0.9471
fleur_du_jardin	0.1698	0.8693
agrume	0.2281	0.8153
oleagineux	0.1386	0.9463
lactique	0.1290	0.9761
soufre	0.3657	0.8797
plante_aromatique	0.1799	0.6737
animal	0.1544	0.6863
fruit_a_coque	0.1361	0.8792
moisi	0.1048	0.9380
fruit_a_pepins	0.1722	0.8849
torrefie	0.1658	0.9218
medicinal	0.1673	0.8802
vegetal_sec	0.0937	0.9518
rose	0.1382	0.9018
huile	0.1044	0.8919
lactone	0.0908	0.9683
menthe	0.2656	0.7217
bois	0.2547	0.7048
creme	0.0738	0.9560
boissons_alcoolisees	0.1019	0.9435
sucre_cuit	0.0940	0.9294
baie	0.0855	0.8563
poudre	0.1089	0.8537
viande_cuite	0.1659	0.9097
pomme	0.1267	0.9605
malte	0.0924	0.9400
mielle	0.0944	0.8500
solvant	0.1012	0.8722
ananas	0.0860	0.9462
fruit_rouge	0.0661	0.9070
coumarine	0.0591	0.9764
caramel	0.0798	0.9365
mineral	0.0570	0.8880
resineux	0.1960	0.7823
alliace	0.2731	0.9680
fruit_a_noyau	0.0653	0.9516
metal	0.0579	0.8852
metallique	0.0563	0.8824
peponide	0.0902	0.8108
melon	0.0914	0.7982
brule	0.0882	0.9444
feuille	0.0581	0.8585
alcool_de_fut	0.0689	0.9423
ether	0.0863	0.9314
boisson_fermentee	0.0596	0.9500
camphre	0.1691	0.7000
miel	0.0726	0.8571
citronne	0.0968	0.7917
racine	0.0471	0.8229
oignon	0.2493	0.9688
crucifere	0.0779	0.8842
lacte	0.0375	0.9574
fleur_d_arbre	0.0597	0.8617
vin	0.0574	0.9457
fromage	0.0641	0.9444
poire	0.0875	0.9213
banane	0.0694	0.9195
champignon	0.0461	0.9195
cafe	0.0742	0.9294
cacao	0.0543	0.9405
musque	0.1735	0.7468
savon	0.0495	0.8718
beurre	0.0361	0.9740
noix_de_coco	0.0405	0.9868
anise	0.0487	0.8356
pin	0.1350	0.8767
vanille	0.0528	0.9444
jasmin	0.0421	0.9583
ambre	0.0981	0.8750
ail	0.1813	1.0000
musc	0.1824	0.8358
cereale	0.0498	0.9254
peche	0.0395	0.9552
cerise	0.0440	0.9545
violette	0.0490	0.8525
rhum	0.0400	0.9833

Mean Precision: 0.1632
