Label	Precision	Recall
vegetal	0.6467	0.9130
fruite	0.6354	0.8841
frais	0.6094	0.9018
vegetal_vert	0.5656	0.8865
doux	0.4945	0.8955
gras	0.4496	0.9312
floral	0.4642	0.9105
boise	0.4284	0.8952
vert	0.3762	0.8969
aldehyde	0.2914	0.9111
chimique	0.2493	0.9033
empyreumatique	0.3926	0.8291
balsamique	0.2262	0.9278
aldehyde_frais	0.2292	0.9208
fruit_exotique	0.2209	0.9023
herbe	0.2043	0.9222
legume	0.2601	0.8062
fermentaire	0.1997	0.8789
phenole	0.2397	0.8995
epice	0.1927	0.8741
fleur_d_arbuste	0.1956	0.9260
cuit	0.2603	0.8099
terreux	0.1516	0.9286
fruit_sec	0.1800	0.8687
fleur_du_jardin	0.1685	0.9403
agrume	0.1924	0.8946
oleagineux	0.1794	0.8690
lactique	0.1550	0.9164
soufre	0.4367	0.8690
plante_aromatique	0.1399	0.8702
animal	0.1092	0.8037
fruit_a_coque	0.1654	0.8030
moisi	0.1095	0.8911
fruit_a_pepins	0.1591	0.9008
torrefie	0.1883	0.9008
medicinal	0.1487	0.9380
vegetal_sec	0.0949	0.9342
rose	0.1223	0.9062
huile	0.1099	0.8507
lactone	0.1075	0.9005
menthe	0.1659	0.8673
bois	0.1435	0.8852
creme	0.0875	0.9171
boissons_alcoolisees	0.1173	0.8914
sucre_cuit	0.1077	0.8118
baie	0.0770	0.9398
poudre	0.1088	0.8963
viande_cuite	0.1917	0.8701
pomme	0.1175	0.9801
malte	0.1092	0.8940
mielle	0.1071	0.8286
solvant	0.1122	0.8647
ananas	0.0975	0.9231
fruit_rouge	0.0712	0.8760
coumarine	0.0778	0.9286
caramel	0.0994	0.8560
mineral	0.0574	0.9120
resineux	0.1232	0.9113
alliace	0.2896	0.9512
fruit_a_noyau	0.0693	0.9350
metal	0.0601	0.9256
metallique	0.0585	0.9076
peponide	0.0780	0.8545
melon	0.0783	0.8704
brule	0.1015	0.9252
feuille	0.0530	0.9238
alcool_de_fut	0.0829	0.9038
ether	0.0920	0.9010
boisson_fermentee	0.0669	0.8900
camphre	0.0973	0.9000
miel	0.0750	0.8247
citronne	0.0633	0.9688
racine	0.0401	0.9271
oignon	0.2542	0.9579
crucifere	0.0972	0.8191
lacte	0.0467	0.9255
fleur_d_arbre	0.0655	0.8387
vin	0.0711	0.8913
fromage	0.0740	0.9438
poire	0.0772	0.9101
banane	0.0779	0.8953
champignon	0.0464	0.9070
cafe	0.0865	0.9286
cacao	0.0622	0.9286
musque	0.1200	0.8734
savon	0.0485	0.8701
beurre	0.0528	0.8701
noix_de_coco	0.0626	0.9333
anise	0.0413	0.8514
pin	0.0871	0.9583
vanille	0.0778	0.9028
jasmin	0.0498	0.9444
ambre	0.0685	0.9296
ail	0.1671	0.9853
musc	0.1198	0.9104
cereale	0.0679	0.9104
peche	0.0425	0.9848
cerise	0.0492	0.8923
violette	0.0386	0.9180
rhum	0.0491	0.8833

Mean Precision: 0.1613
