Label	Precision	Recall
vegetal	0.6746	0.8760
fruite	0.6608	0.8387
frais	0.6279	0.8733
vegetal_vert	0.5712	0.8891
doux	0.4822	0.9105
gras	0.4627	0.8795
floral	0.4745	0.9142
boise	0.4410	0.9172
vert	0.3974	0.8474
aldehyde	0.2837	0.9097
chimique	0.2614	0.8983
empyreumatique	0.3782	0.8305
balsamique	0.2403	0.9106
aldehyde_frais	0.2263	0.9350
fruit_exotique	0.2658	0.8493
herbe	0.2005	0.9333
legume	0.3002	0.7996
fermentaire	0.2024	0.8438
phenole	0.2238	0.9327
epice	0.1842	0.9321
fleur_d_arbuste	0.2050	0.9367
cuit	0.2513	0.7734
terreux	0.1549	0.9048
fruit_sec	0.1855	0.8134
fleur_du_jardin	0.1698	0.9403
agrume	0.2022	0.8847
oleagineux	0.2084	0.8269
lactique	0.1775	0.8892
soufre	0.4989	0.8138
plante_aromatique	0.1336	0.8719
animal	0.1257	0.8630
fruit_a_coque	0.1690	0.8189
moisi	0.1086	0.9222
fruit_a_pepins	0.1731	0.9048
torrefie	0.1896	0.8884
medicinal	0.1430	0.9751
vegetal_sec	0.1006	0.8947
rose	0.1362	0.9286
huile	0.1394	0.7964
lactone	0.1320	0.8409
menthe	0.1517	0.8720
bois	0.1815	0.8278
creme	0.1006	0.8571
boissons_alcoolisees	0.1485	0.8436
sucre_cuit	0.1144	0.8765
baie	0.0872	0.9042
poudre	0.1001	0.9207
viande_cuite	0.2059	0.8182
pomme	0.1466	0.9603
malte	0.1083	0.9533
mielle	0.0956	0.8786
solvant	0.1788	0.8030
ananas	0.1239	0.8760
fruit_rouge	0.0681	0.9297
coumarine	0.0938	0.8800
caramel	0.1226	0.8800
mineral	0.0664	0.8710
resineux	0.1427	0.8790
alliace	0.3505	0.9355
fruit_a_noyau	0.0835	0.8780
metal	0.0654	0.8843
metallique	0.0645	0.8824
peponide	0.0784	0.8545
melon	0.0811	0.8624
brule	0.0961	0.9159
feuille	0.0505	0.9619
alcool_de_fut	0.1048	0.8365
ether	0.1556	0.8317
boisson_fermentee	0.0847	0.8700
camphre	0.0922	0.9800
miel	0.0681	0.8763
citronne	0.0625	0.9375
racine	0.0504	0.8229
oignon	0.2821	0.9474
crucifere	0.1050	0.7340
lacte	0.0556	0.9032
fleur_d_arbre	0.0604	0.9140
vin	0.0852	0.8804
fromage	0.0784	0.9101
poire	0.0855	0.9091
banane	0.1056	0.8953
champignon	0.0567	0.8140
cafe	0.0869	0.9412
cacao	0.0603	0.9405
musque	0.1561	0.8101
savon	0.0553	0.8571
beurre	0.0623	0.9211
noix_de_coco	0.0907	0.8667
anise	0.0404	0.9315
pin	0.1118	0.9315
vanille	0.0647	0.9306
jasmin	0.0541	0.9306
ambre	0.0937	0.9155
ail	0.2097	0.9559
musc	0.1827	0.8806
cereale	0.0668	0.8955
peche	0.0510	0.8939
cerise	0.0446	0.9545
violette	0.0514	0.9167
rhum	0.0661	0.8333

Mean Precision: 0.1735
