Label	Precision	Recall
vegetal	0.6557	0.8961
fruite	0.6480	0.8761
frais	0.6299	0.8937
vegetal_vert	0.5769	0.8793
doux	0.4978	0.8884
gras	0.4965	0.8231
floral	0.4708	0.9159
boise	0.4273	0.8904
vert	0.3922	0.8875
aldehyde	0.2895	0.9065
chimique	0.2423	0.9201
empyreumatique	0.4104	0.8159
balsamique	0.2376	0.9089
aldehyde_frais	0.2275	0.9228
fruit_exotique	0.2331	0.8941
herbe	0.2020	0.9203
legume	0.2592	0.8176
fermentaire	0.2074	0.8267
phenole	0.2424	0.9140
epice	0.1924	0.9161
fleur_d_arbuste	0.2024	0.9369
cuit	0.2591	0.8016
terreux	0.1475	0.9312
fruit_sec	0.1993	0.7833
fleur_du_jardin	0.1732	0.9347
agrume	0.1930	0.9145
oleagineux	0.2118	0.7934
lactique	0.1801	0.8078
soufre	0.3786	0.8625
plante_aromatique	0.1291	0.9053
animal	0.1285	0.8229
fruit_a_coque	0.1744	0.8075
moisi	0.1126	0.8760
fruit_a_pepins	0.1585	0.9286
torrefie	0.1968	0.9012
medicinal	0.1525	0.9545
vegetal_sec	0.1072	0.8596
rose	0.1205	0.9420
huile	0.1498	0.7658
lactone	0.1334	0.8462
menthe	0.1550	0.8815
bois	0.1340	0.9095
creme	0.1038	0.8011
boissons_alcoolisees	0.1478	0.8743
sucre_cuit	0.1084	0.9006
baie	0.0768	0.9401
poudre	0.1025	0.9085
viande_cuite	0.1977	0.8710
pomme	0.1210	0.9603
malte	0.1075	0.9205
mielle	0.0926	0.8643
solvant	0.1560	0.8421
ananas	0.0995	0.9000
fruit_rouge	0.0676	0.9612
coumarine	0.0962	0.8110
caramel	0.1141	0.8730
mineral	0.0582	0.8640
resineux	0.1043	0.9435
alliace	0.2824	0.9677
fruit_a_noyau	0.0856	0.9106
metal	0.0603	0.8689
metallique	0.0576	0.8750
peponide	0.0680	0.9009
melon	0.0679	0.9083
brule	0.1173	0.9252
feuille	0.0547	0.9623
alcool_de_fut	0.1051	0.9135
ether	0.1326	0.8529
boisson_fermentee	0.0819	0.8900
camphre	0.0957	0.9500
miel	0.0684	0.8776
citronne	0.0609	0.9792
racine	0.0350	0.9583
oignon	0.2310	0.9579
crucifere	0.0841	0.8632
lacte	0.0621	0.8172
fleur_d_arbre	0.0575	0.8617
vin	0.0849	0.9022
fromage	0.0797	0.8444
poire	0.0803	0.9551
banane	0.0794	0.9302
champignon	0.0575	0.8736
cafe	0.0981	0.9294
cacao	0.0639	0.9286
musque	0.1268	0.8750
savon	0.0555	0.8462
beurre	0.0704	0.8312
noix_de_coco	0.1133	0.8533
anise	0.0414	0.9324
pin	0.0785	0.9726
vanille	0.0858	0.8889
jasmin	0.0719	0.8889
ambre	0.0666	0.9577
ail	0.1700	1.0000
musc	0.1348	0.9118
cereale	0.0679	0.8971
peche	0.0495	0.9091
cerise	0.0466	0.9545
violette	0.0395	0.9508
rhum	0.0549	0.9167

Mean Precision: 0.1672
