Label	Precision	Recall
vegetal	0.6603	0.8920
fruite	0.6524	0.8369
frais	0.6282	0.8821
vegetal_vert	0.5748	0.8664
doux	0.4666	0.9417
gras	0.4546	0.9160
floral	0.4825	0.8693
boise	0.4629	0.7935
vert	0.4023	0.8309
aldehyde	0.2873	0.8887
chimique	0.2541	0.8653
empyreumatique	0.3743	0.8476
balsamique	0.2341	0.9051
aldehyde_frais	0.2321	0.8880
fruit_exotique	0.2419	0.8535
herbe	0.2084	0.8820
legume	0.2502	0.8220
fermentaire	0.1950	0.9009
phenole	0.2458	0.8426
epice	0.2101	0.7860
fleur_d_arbuste	0.2161	0.8679
cuit	0.2358	0.8494
terreux	0.1433	0.9340
fruit_sec	0.1704	0.8774
fleur_du_jardin	0.1777	0.8864
agrume	0.2021	0.8892
oleagineux	0.1654	0.8866
lactique	0.1455	0.9313
soufre	0.4318	0.8591
plante_aromatique	0.1487	0.7789
animal	0.1172	0.8708
fruit_a_coque	0.1516	0.8679
moisi	0.1016	0.9651
fruit_a_pepins	0.1743	0.8492
torrefie	0.1800	0.9259
medicinal	0.1596	0.8967
vegetal_sec	0.0979	0.8860
rose	0.1535	0.8616
huile	0.1265	0.8333
lactone	0.1056	0.9276
menthe	0.1543	0.8443
bois	0.1696	0.8333
creme	0.0806	0.9560
boissons_alcoolisees	0.1224	0.8814
sucre_cuit	0.0957	0.8706
baie	0.0763	0.8922
poudre	0.1018	0.8598
viande_cuite	0.1725	0.8581
pomme	0.1364	0.9145
malte	0.1019	0.9133
mielle	0.1103	0.7500
solvant	0.1126	0.8797
ananas	0.0945	0.9077
fruit_rouge	0.0687	0.9070
coumarine	0.0706	0.8740
caramel	0.0912	0.8889
mineral	0.0558	0.8160
resineux	0.1256	0.8790
alliace	0.3015	0.9600
fruit_a_noyau	0.0742	0.8710
metal	0.0590	0.8689
metallique	0.0558	0.8487
peponide	0.0810	0.8378
melon	0.0806	0.8440
brule	0.1006	0.9167
feuille	0.0630	0.8208
alcool_de_fut	0.0832	0.8942
ether	0.0959	0.9020
boisson_fermentee	0.0678	0.8700
camphre	0.0938	0.8700
miel	0.0778	0.7347
citronne	0.0751	0.9167
racine	0.0425	0.9375
oignon	0.2592	0.9583
crucifere	0.0938	0.8211
lacte	0.0445	0.9149
fleur_d_arbre	0.0649	0.7447
vin	0.0649	0.8696
fromage	0.0629	0.9111
poire	0.0861	0.9438
banane	0.0813	0.8966
champignon	0.0483	0.8736
cafe	0.0795	0.9059
cacao	0.0588	0.9286
musque	0.0746	0.8734
savon	0.0520	0.8333
beurre	0.0457	0.9221
noix_de_coco	0.0590	0.9079
anise	0.0474	0.8630
pin	0.0887	0.9178
vanille	0.0672	0.9444
jasmin	0.0547	0.9167
ambre	0.0841	0.8750
ail	0.1887	0.9853
musc	0.0881	0.8955
cereale	0.0553	0.8955
peche	0.0465	0.8955
cerise	0.0508	0.8939
violette	0.0417	0.8852
rhum	0.0496	0.9333

Mean Precision: 0.1625
