Label	Precision	Recall
vegetal	0.6588	0.9000
fruite	0.6439	0.8817
frais	0.6221	0.8993
vegetal_vert	0.5782	0.8765
doux	0.4969	0.9002
gras	0.4658	0.8935
floral	0.4749	0.9105
boise	0.4479	0.8933
vert	0.3795	0.8901
aldehyde	0.2930	0.8952
chimique	0.2492	0.9317
empyreumatique	0.3943	0.8359
balsamique	0.2359	0.9449
aldehyde_frais	0.2292	0.9129
fruit_exotique	0.2327	0.9151
herbe	0.2026	0.9114
legume	0.2612	0.8502
fermentaire	0.1989	0.9053
phenole	0.2456	0.9112
epice	0.2001	0.9044
fleur_d_arbuste	0.2080	0.9362
cuit	0.2635	0.8281
terreux	0.1550	0.9339
fruit_sec	0.1980	0.8240
fleur_du_jardin	0.1780	0.9290
agrume	0.1910	0.9060
oleagineux	0.2090	0.8304
lactique	0.1702	0.8985
soufre	0.4234	0.8862
plante_aromatique	0.1461	0.8561
animal	0.1319	0.8111
fruit_a_coque	0.1804	0.8220
moisi	0.1102	0.8911
fruit_a_pepins	0.1615	0.9127
torrefie	0.1845	0.9050
medicinal	0.1552	0.9504
vegetal_sec	0.0950	0.9386
rose	0.1338	0.9286
huile	0.1327	0.8009
lactone	0.1158	0.9186
menthe	0.1661	0.8626
bois	0.1438	0.8995
creme	0.1015	0.8840
boissons_alcoolisees	0.1176	0.8971
sucre_cuit	0.1119	0.8824
baie	0.0780	0.9458
poudre	0.1107	0.8841
viande_cuite	0.2043	0.8701
pomme	0.1151	0.9801
malte	0.1052	0.9139
mielle	0.1047	0.8357
solvant	0.1188	0.8496
ananas	0.0967	0.9538
fruit_rouge	0.0718	0.9380
coumarine	0.0850	0.9365
caramel	0.1110	0.8880
mineral	0.0632	0.8880
resineux	0.1175	0.9355
alliace	0.2790	0.9593
fruit_a_noyau	0.0748	0.9268
metal	0.0645	0.8926
metallique	0.0622	0.8824
peponide	0.0808	0.8545
melon	0.0801	0.8611
brule	0.1016	0.9159
feuille	0.0574	0.8952
alcool_de_fut	0.0856	0.9231
ether	0.1026	0.9109
boisson_fermentee	0.0709	0.9300
camphre	0.1023	0.9300
miel	0.0758	0.8763
citronne	0.0672	0.9688
racine	0.0379	0.9688
oignon	0.2493	0.9789
crucifere	0.0911	0.8511
lacte	0.0527	0.8936
fleur_d_arbre	0.0719	0.8495
vin	0.0717	0.9457
fromage	0.0751	0.9438
poire	0.0797	0.9326
banane	0.0786	0.9302
champignon	0.0506	0.8953
cafe	0.0861	0.9405
cacao	0.0617	0.9286
musque	0.1431	0.8987
savon	0.0534	0.8831
beurre	0.0560	0.8571
noix_de_coco	0.0886	0.9200
anise	0.0409	0.9054
pin	0.0825	0.9583
vanille	0.0846	0.9167
jasmin	0.0613	0.9444
ambre	0.0764	0.9577
ail	0.1731	0.9853
musc	0.1523	0.9254
cereale	0.0665	0.9254
peche	0.0462	0.9394
cerise	0.0497	0.9385
violette	0.0426	0.9344
rhum	0.0476	0.9167

Mean Precision: 0.1665
