Label	Precision	Recall
vegetal	0.6809	0.8490
fruite	0.6210	0.8964
frais	0.6353	0.8460
vegetal_vert	0.5931	0.8369
doux	0.4654	0.9416
gras	0.4460	0.9098
floral	0.4683	0.8915
boise	0.4351	0.8672
vert	0.3689	0.8976
aldehyde	0.3051	0.8463
chimique	0.2274	0.9517
empyreumatique	0.3195	0.8893
balsamique	0.2085	0.9810
aldehyde_frais	0.2513	0.8406
fruit_exotique	0.2275	0.9193
herbe	0.2230	0.8581
legume	0.2301	0.8855
fermentaire	0.1757	0.9308
phenole	0.2432	0.8863
epice	0.2001	0.8454
fleur_d_arbuste	0.2015	0.9013
cuit	0.2025	0.8802
terreux	0.1354	0.9603
fruit_sec	0.1446	0.9276
fleur_du_jardin	0.1682	0.9034
agrume	0.2345	0.7954
oleagineux	0.1450	0.9343
lactique	0.1418	0.9401
soufre	0.3399	0.8862
plante_aromatique	0.1855	0.6940
animal	0.1087	0.8704
fruit_a_coque	0.1318	0.8906
moisi	0.0981	0.9377
fruit_a_pepins	0.1472	0.9484
torrefie	0.1555	0.9132
medicinal	0.1493	0.8963
vegetal_sec	0.0922	0.9693
rose	0.1289	0.8750
huile	0.1185	0.8552
lactone	0.0955	0.9182
menthe	0.2537	0.7393
bois	0.2412	0.7512
creme	0.0777	0.9451
boissons_alcoolisees	0.1005	0.9385
sucre_cuit	0.0850	0.9059
baie	0.0753	0.9281
poudre	0.1100	0.8841
viande_cuite	0.1412	0.8636
pomme	0.1133	0.9404
malte	0.0924	0.9467
mielle	0.0822	0.8857
solvant	0.0896	0.8788
ananas	0.0859	0.9612
fruit_rouge	0.0549	0.9766
coumarine	0.0585	0.9440
caramel	0.0773	0.9280
mineral	0.0572	0.8548
resineux	0.1739	0.8065
alliace	0.2995	0.9516
fruit_a_noyau	0.0649	0.9268
metal	0.0563	0.9256
metallique	0.0554	0.9160
peponide	0.0725	0.8636
melon	0.0727	0.8807
brule	0.0817	0.9252
feuille	0.0539	0.9429
alcool_de_fut	0.0706	0.9135
ether	0.0756	0.9406
boisson_fermentee	0.0498	0.9400
camphre	0.1367	0.8300
miel	0.0567	0.8866
citronne	0.0800	0.8125
racine	0.0335	0.9896
oignon	0.2473	0.9684
crucifere	0.0652	0.8936
lacte	0.0408	0.9570
fleur_d_arbre	0.0544	0.8495
vin	0.0537	0.9457
fromage	0.0623	0.9213
poire	0.0755	0.9205
banane	0.0652	0.9767
champignon	0.0438	0.8953
cafe	0.0746	0.9529
cacao	0.0484	0.9524
musque	0.1537	0.7722
savon	0.0510	0.8312
beurre	0.0435	0.9474
noix_de_coco	0.0460	0.9333
anise	0.0401	0.9315
pin	0.1270	0.8493
vanille	0.0533	0.9444
jasmin	0.0496	0.9444
ambre	0.0981	0.8732
ail	0.1772	0.9853
musc	0.1863	0.8507
cereale	0.0515	0.8955
peche	0.0415	0.9242
cerise	0.0325	0.9697
violette	0.0514	0.8667
rhum	0.0402	0.9333

Mean Precision: 0.1575
