Label	Precision	Recall
vegetal	0.6488	0.9029
fruite	0.5929	0.9597
frais	0.6053	0.9090
vegetal_vert	0.5536	0.9011
doux	0.4508	0.9776
gras	0.4335	0.9639
floral	0.4296	0.9406
boise	0.3905	0.9702
vert	0.3676	0.8998
aldehyde	0.2734	0.9334
chimique	0.2314	0.9517
empyreumatique	0.3346	0.8658
balsamique	0.2013	0.9886
aldehyde_frais	0.2149	0.9488
fruit_exotique	0.2115	0.9299
herbe	0.1924	0.9398
legume	0.3124	0.6674
fermentaire	0.2238	0.7254
phenole	0.2221	0.9188
epice	0.1648	0.9672
fleur_d_arbuste	0.1782	0.9671
cuit	0.2072	0.8594
terreux	0.1752	0.6852
fruit_sec	0.1506	0.8774
fleur_du_jardin	0.1578	0.9545
agrume	0.1902	0.8934
oleagineux	0.1625	0.8537
lactique	0.1624	0.8713
soufre	0.5251	0.7931
plante_aromatique	0.1164	0.9359
animal	0.1737	0.5630
fruit_a_coque	0.1439	0.8642
moisi	0.1146	0.7626
fruit_a_pepins	0.1415	0.9365
torrefie	0.1771	0.9008
medicinal	0.1334	0.9419
vegetal_sec	0.0858	0.9825
rose	0.1289	0.9330
huile	0.1381	0.8009
lactone	0.0884	0.9591
menthe	0.1461	0.8578
bois	0.1476	0.8660
creme	0.0884	0.9121
boissons_alcoolisees	0.1300	0.8492
sucre_cuit	0.0711	0.9765
baie	0.0674	0.9760
poudre	0.0776	0.9451
viande_cuite	0.2268	0.7922
pomme	0.1190	0.9735
malte	0.0955	0.9400
mielle	0.0701	0.9643
solvant	0.1765	0.6591
ananas	0.1058	0.8992
fruit_rouge	0.0482	0.9844
coumarine	0.0584	0.9520
caramel	0.0750	0.9360
mineral	0.0616	0.7984
resineux	0.1064	0.9194
alliace	0.3423	0.9274
fruit_a_noyau	0.0587	0.9675
metal	0.0602	0.8182
metallique	0.0593	0.8067
peponide	0.0699	0.8727
melon	0.0688	0.8807
brule	0.0877	0.9159
feuille	0.0452	0.9524
alcool_de_fut	0.0923	0.8558
ether	0.1511	0.6733
boisson_fermentee	0.0774	0.8200
camphre	0.0919	0.9200
miel	0.0453	0.9897
citronne	0.0557	0.9479
racine	0.0401	0.9583
oignon	0.2713	0.9368
crucifere	0.1029	0.7660
lacte	0.0460	0.9140
fleur_d_arbre	0.0509	0.9032
vin	0.0760	0.8370
fromage	0.0911	0.7753
poire	0.0710	0.9091
banane	0.0730	0.9302
champignon	0.0556	0.7093
cafe	0.0889	0.9059
cacao	0.0545	0.9405
musque	0.3313	0.6962
savon	0.0542	0.7922
beurre	0.0505	0.9737
noix_de_coco	0.0565	0.8933
anise	0.0294	1.0000
pin	0.0943	0.9589
vanille	0.0492	0.9861
jasmin	0.0362	0.9861
ambre	0.0824	0.9155
ail	0.2050	0.9559
musc	0.3354	0.8060
cereale	0.0588	0.9104
peche	0.0399	0.9091
cerise	0.0301	1.0000
violette	0.0381	0.9167
rhum	0.0452	0.8833

Mean Precision: 0.1614
