Label	Precision	Recall
vegetal	0.6377	0.9067
fruite	0.6178	0.9064
frais	0.6187	0.8880
vegetal_vert	0.5692	0.8735
doux	0.4787	0.9138
gras	0.4431	0.9410
floral	0.4720	0.9048
boise	0.4812	0.7642
vert	0.3565	0.9282
aldehyde	0.2958	0.8875
chimique	0.2367	0.9334
empyreumatique	0.3614	0.8574
balsamique	0.2282	0.9563
aldehyde_frais	0.2405	0.8825
fruit_exotique	0.2044	0.9236
herbe	0.2176	0.8777
legume	0.2119	0.9119
fermentaire	0.1706	0.9405
phenole	0.2852	0.7564
epice	0.2101	0.7786
fleur_d_arbuste	0.2033	0.9418
cuit	0.2368	0.8307
terreux	0.1389	0.9736
fruit_sec	0.1487	0.9326
fleur_du_jardin	0.1711	0.9233
agrume	0.2083	0.8718
oleagineux	0.1451	0.9458
lactique	0.1350	0.9701
soufre	0.3531	0.8828
plante_aromatique	0.1529	0.7852
animal	0.1288	0.7963
fruit_a_coque	0.1477	0.8604
moisi	0.0974	0.9767
fruit_a_pepins	0.1390	0.9286
torrefie	0.1680	0.9298
medicinal	0.1937	0.7344
vegetal_sec	0.0930	0.9386
rose	0.1256	0.9330
huile	0.0941	0.9144
lactone	0.0964	0.9321
menthe	0.2461	0.7441
bois	0.1990	0.7667
creme	0.0759	0.9615
boissons_alcoolisees	0.0921	0.9551
sucre_cuit	0.1035	0.8538
baie	0.0747	0.9030
poudre	0.1346	0.8476
viande_cuite	0.1573	0.8571
pomme	0.1049	0.9669
malte	0.0957	0.9267
mielle	0.0925	0.7929
solvant	0.0838	0.9474
ananas	0.0725	0.9767
fruit_rouge	0.0665	0.8837
coumarine	0.0607	0.9291
caramel	0.0899	0.9048
mineral	0.0512	0.9600
resineux	0.1555	0.8065
alliace	0.3018	0.9516
fruit_a_noyau	0.0587	0.9106
metal	0.0524	0.9672
metallique	0.0502	0.9580
peponide	0.0719	0.8636
melon	0.0700	0.8716
brule	0.0977	0.8972
feuille	0.0495	0.9340
alcool_de_fut	0.0624	0.9519
ether	0.0694	0.9412
boisson_fermentee	0.0530	0.9800
camphre	0.1440	0.7400
miel	0.0576	0.8061
citronne	0.0786	0.8333
racine	0.0363	0.9688
oignon	0.2376	0.9579
crucifere	0.0619	0.8830
lacte	0.0396	0.9787
fleur_d_arbre	0.0678	0.7872
vin	0.0498	0.9783
fromage	0.0578	0.9333
poire	0.0675	0.9551
banane	0.0637	0.9540
champignon	0.0367	0.9535
cafe	0.0835	0.9059
cacao	0.0543	0.9286
musque	0.1505	0.7848
savon	0.0452	0.9487
beurre	0.0412	0.9221
noix_de_coco	0.0436	0.9200
anise	0.0439	0.8649
pin	0.1119	0.9178
vanille	0.0757	0.8611
jasmin	0.0411	0.9722
ambre	0.1010	0.8732
ail	0.1759	0.9853
musc	0.1752	0.8657
cereale	0.0597	0.8955
peche	0.0362	0.9701
cerise	0.0479	0.8923
violette	0.0411	0.9016
rhum	0.0400	0.9500

Mean Precision: 0.1577
