Label	Precision	Recall
vegetal	0.6935	0.8176
fruite	0.6480	0.8623
frais	0.6556	0.8154
vegetal_vert	0.5975	0.8312
doux	0.4721	0.9384
gras	0.4799	0.8041
floral	0.4635	0.9226
boise	0.4353	0.9028
vert	0.4049	0.8252
aldehyde	0.3003	0.8796
chimique	0.2466	0.9350
empyreumatique	0.3461	0.8507
balsamique	0.2194	0.9715
aldehyde_frais	0.2372	0.9016
fruit_exotique	0.2536	0.8705
herbe	0.2097	0.9011
legume	0.2872	0.8172
fermentaire	0.2047	0.8571
phenole	0.2311	0.9211
epice	0.1794	0.9368
fleur_d_arbuste	0.2093	0.9418
cuit	0.2329	0.8255
terreux	0.1642	0.8624
fruit_sec	0.1777	0.8496
fleur_du_jardin	0.1765	0.9517
agrume	0.2250	0.8300
oleagineux	0.1929	0.8537
lactique	0.1690	0.8922
soufre	0.4052	0.8621
plante_aromatique	0.1591	0.7829
animal	0.1311	0.8296
fruit_a_coque	0.1549	0.8302
moisi	0.1119	0.8833
fruit_a_pepins	0.1610	0.9246
torrefie	0.1717	0.9215
medicinal	0.1454	0.9585
vegetal_sec	0.1034	0.9211
rose	0.1431	0.8973
huile	0.1467	0.7692
lactone	0.1205	0.8591
menthe	0.1887	0.8673
bois	0.1998	0.7895
creme	0.0868	0.8736
boissons_alcoolisees	0.1296	0.8715
sucre_cuit	0.0986	0.9235
baie	0.0814	0.9162
poudre	0.0911	0.9329
viande_cuite	0.1919	0.8312
pomme	0.1340	0.9603
malte	0.1008	0.9600
mielle	0.0863	0.9500
solvant	0.1475	0.8864
ananas	0.1107	0.8992
fruit_rouge	0.0614	0.9844
coumarine	0.0853	0.9120
caramel	0.1014	0.8960
mineral	0.0676	0.8629
resineux	0.1589	0.8548
alliace	0.3232	0.9435
fruit_a_noyau	0.0773	0.9187
metal	0.0674	0.8512
metallique	0.0655	0.8487
peponide	0.0796	0.8727
melon	0.0811	0.8807
brule	0.0866	0.9439
feuille	0.0507	0.9238
alcool_de_fut	0.0911	0.8558
ether	0.1334	0.9010
boisson_fermentee	0.0715	0.9000
camphre	0.1022	0.9500
miel	0.0591	0.9278
citronne	0.0722	0.9167
racine	0.0428	0.9062
oignon	0.2653	0.9579
crucifere	0.0893	0.8298
lacte	0.0506	0.9462
fleur_d_arbre	0.0552	0.9677
vin	0.0767	0.9022
fromage	0.0824	0.8876
poire	0.0787	0.8750
banane	0.0872	0.9302
champignon	0.0567	0.8023
cafe	0.0817	0.9647
cacao	0.0538	0.9286
musque	0.1445	0.7975
savon	0.0502	0.8312
beurre	0.0596	0.9211
noix_de_coco	0.1029	0.8933
anise	0.0333	0.9589
pin	0.1152	0.9041
vanille	0.0509	0.9722
jasmin	0.0491	0.9444
ambre	0.0793	0.9155
ail	0.1953	0.9853
musc	0.1705	0.8806
cereale	0.0637	0.9254
peche	0.0497	0.8939
cerise	0.0351	1.0000
violette	0.0520	0.9167
rhum	0.0587	0.8833

Mean Precision: 0.1688
