Label	Precision	Recall
vegetal	0.6623	0.8859
fruite	0.5877	0.9715
frais	0.6263	0.8886
vegetal_vert	0.5737	0.8850
doux	0.4457	0.9880
gras	0.4427	0.9484
floral	0.4371	0.9367
boise	0.4015	0.9462
vert	0.3499	0.9543
aldehyde	0.2960	0.8843
chimique	0.2320	0.9401
empyreumatique	0.3489	0.8564
balsamique	0.1998	0.9943
aldehyde_frais	0.2377	0.8792
fruit_exotique	0.2025	0.9470
herbe	0.2090	0.8879
legume	0.2692	0.7714
fermentaire	0.1745	0.9311
phenole	0.2595	0.8256
epice	0.1913	0.8368
fleur_d_arbuste	0.1837	0.9520
cuit	0.2290	0.8668
terreux	0.1506	0.9312
fruit_sec	0.1368	0.9639
fleur_du_jardin	0.1652	0.9403
agrume	0.2466	0.7664
oleagineux	0.1353	0.9611
lactique	0.1292	0.9790
soufre	0.5347	0.7938
plante_aromatique	0.1499	0.8175
animal	0.1544	0.5941
fruit_a_coque	0.1358	0.8981
moisi	0.0979	0.9535
fruit_a_pepins	0.1259	0.9444
torrefie	0.1683	0.9136
medicinal	0.1642	0.8678
vegetal_sec	0.0885	0.9781
rose	0.1192	0.9330
huile	0.1069	0.8874
lactone	0.0876	0.9864
menthe	0.2100	0.7773
bois	0.1920	0.7571
creme	0.0667	0.9724
boissons_alcoolisees	0.1080	0.9257
sucre_cuit	0.0771	1.0000
baie	0.0660	0.9820
poudre	0.0951	0.9085
viande_cuite	0.1953	0.8516
pomme	0.1017	0.9669
malte	0.0896	0.9536
mielle	0.0836	0.8714
solvant	0.1173	0.8346
ananas	0.0737	0.9769
fruit_rouge	0.0529	0.9767
coumarine	0.0532	0.9843
caramel	0.0696	0.9524
mineral	0.0577	0.8800
resineux	0.1587	0.7742
alliace	0.3476	0.9194
fruit_a_noyau	0.0583	0.9837
metal	0.0602	0.8689
metallique	0.0542	0.8833
peponide	0.0654	0.8739
melon	0.0645	0.8716
brule	0.1040	0.9252
feuille	0.0557	0.9340
alcool_de_fut	0.0769	0.9327
ether	0.0866	0.9118
boisson_fermentee	0.0549	0.9800
camphre	0.1375	0.8000
miel	0.0476	0.9592
citronne	0.0967	0.6771
racine	0.0369	0.9792
oignon	0.2747	0.9368
crucifere	0.0856	0.8526
lacte	0.0348	0.9892
fleur_d_arbre	0.0570	0.8298
vin	0.0589	0.9457
fromage	0.0621	0.9111
poire	0.0660	0.9326
banane	0.0557	0.9767
champignon	0.0446	0.9310
cafe	0.0889	0.9059
cacao	0.0486	0.9762
musque	0.1891	0.7375
savon	0.0445	0.9103
beurre	0.0372	0.9481
noix_de_coco	0.0418	0.9867
anise	0.0351	0.9865
pin	0.1209	0.8493
vanille	0.0523	0.9306
jasmin	0.0375	0.9722
ambre	0.0810	0.8451
ail	0.2097	0.9559
musc	0.2092	0.8676
cereale	0.0601	0.9118
peche	0.0334	0.9848
cerise	0.0355	0.9848
violette	0.0396	0.8852
rhum	0.0431	0.9333

Mean Precision: 0.1582
