Label	Precision	Recall
vegetal	0.6586	0.8814
fruite	0.6665	0.7330
frais	0.6255	0.8644
vegetal_vert	0.5718	0.8737
doux	0.4537	0.9729
gras	0.4500	0.9025
floral	0.4439	0.9017
boise	0.3975	0.9317
vert	0.4104	0.7706
aldehyde	0.2843	0.9128
chimique	0.2207	0.9617
empyreumatique	0.4014	0.7939
balsamique	0.1969	0.9886
aldehyde_frais	0.2254	0.9168
fruit_exotique	0.2505	0.7564
herbe	0.1963	0.9267
legume	0.2430	0.7473
fermentaire	0.1922	0.7578
phenole	0.2183	0.8930
epice	0.1803	0.9068
fleur_d_arbuste	0.1953	0.9066
cuit	0.2593	0.7833
terreux	0.1290	0.9974
fruit_sec	0.1765	0.7722
fleur_du_jardin	0.1725	0.9148
agrume	0.2093	0.8632
oleagineux	0.1651	0.8323
lactique	0.1523	0.7838
soufre	0.5160	0.7766
plante_aromatique	0.1215	0.9158
animal	0.1014	0.9114
fruit_a_coque	0.1585	0.7925
moisi	0.0905	0.9922
fruit_a_pepins	0.1660	0.6865
torrefie	0.1970	0.8148
medicinal	0.1297	0.9215
vegetal_sec	0.0885	0.9868
rose	0.1276	0.8482
huile	0.1374	0.7252
lactone	0.0951	0.9367
menthe	0.1160	0.9052
bois	0.1125	0.9238
creme	0.0776	0.8895
boissons_alcoolisees	0.1305	0.7771
sucre_cuit	0.0996	0.7953
baie	0.0767	0.8683
poudre	0.0837	0.9451
viande_cuite	0.2030	0.7935
pomme	0.1207	0.8079
malte	0.1072	0.7748
mielle	0.1010	0.7286
solvant	0.1215	0.7744
ananas	0.0930	0.7308
fruit_rouge	0.0611	0.8295
coumarine	0.0505	0.9843
caramel	0.0888	0.8333
mineral	0.0662	0.6960
resineux	0.0855	0.9194
alliace	0.3636	0.8710
fruit_a_noyau	0.0738	0.8211
metal	0.0682	0.7377
metallique	0.0613	0.7750
peponide	0.0809	0.7297
melon	0.0824	0.7431
brule	0.1039	0.8879
feuille	0.0550	0.7642
alcool_de_fut	0.0883	0.8654
ether	0.0977	0.7941
boisson_fermentee	0.0670	0.7400
camphre	0.0614	0.9600
miel	0.0605	0.8061
citronne	0.0621	0.9271
racine	0.0331	0.9583
oignon	0.2945	0.9053
crucifere	0.0945	0.7368
lacte	0.0396	0.7957
fleur_d_arbre	0.0562	0.7872
vin	0.0661	0.7826
fromage	0.0776	0.8333
poire	0.0816	0.8315
banane	0.0709	0.8256
champignon	0.0497	0.7126
cafe	0.0816	0.9294
cacao	0.0535	0.7738
musque	0.0629	0.9125
savon	0.0527	0.7692
beurre	0.0473	0.7143
noix_de_coco	0.0423	0.9333
anise	0.0368	0.8514
pin	0.0566	0.9589
vanille	0.0602	0.8611
jasmin	0.0432	0.9167
ambre	0.0523	0.9437
ail	0.2153	0.9118
musc	0.0601	0.9118
cereale	0.0605	0.8529
peche	0.0426	0.8333
cerise	0.0427	0.8485
violette	0.0399	0.9180
rhum	0.0483	0.8333

Mean Precision: 0.1576
