Label	Precision	Recall
vegetal	0.6180	0.9796
fruite	0.5558	0.9682
frais	0.5681	0.9203
vegetal_vert	0.5115	0.9555
doux	0.4253	1.0000
gras	0.4270	0.9736
floral	0.4111	0.9332
boise	0.3527	0.9726
vert	0.3109	0.9822
aldehyde	0.2401	0.9126
chimique	0.2028	0.9966
empyreumatique	0.2185	0.9782
balsamique	0.1812	1.0000
aldehyde_frais	0.1765	0.9800
fruit_exotique	0.1682	0.9745
herbe	0.1608	0.9957
legume	0.1994	0.8286
fermentaire	0.1609	0.9604
phenole	0.1970	0.8935
epice	0.1653	0.9349
fleur_d_arbuste	0.1355	0.9974
cuit	0.1623	0.9403
terreux	0.1324	0.9604
fruit_sec	0.1530	0.8524
fleur_du_jardin	0.1358	0.9801
agrume	0.1457	0.9574
oleagineux	0.1317	0.9284
lactique	0.1215	0.8985
soufre	0.1241	0.9588
plante_aromatique	0.1100	0.9228
animal	0.0920	1.0000
fruit_a_coque	0.1490	0.7472
moisi	0.0899	0.9767
fruit_a_pepins	0.0914	0.9802
torrefie	0.1406	0.9177
medicinal	0.0859	0.8884
vegetal_sec	0.0801	0.9956
rose	0.0885	0.9777
huile	0.0756	1.0000
lactone	0.0798	0.9186
menthe	0.1070	0.8868
bois	0.0869	0.9286
creme	0.0619	0.9505
boissons_alcoolisees	0.0642	0.9944
sucre_cuit	0.0648	0.9588
baie	0.0569	0.9581
poudre	0.0563	1.0000
viande_cuite	0.0643	0.9355
pomme	0.0653	0.9934
malte	0.0542	1.0000
mielle	0.0635	0.8786
solvant	0.0503	1.0000
ananas	0.0529	0.9769
fruit_rouge	0.0486	0.9147
coumarine	0.0580	0.8268
caramel	0.0602	0.9683
mineral	0.0437	1.0000
resineux	0.0526	0.9516
alliace	0.0827	0.9840
fruit_a_noyau	0.0428	1.0000
metal	0.0423	0.8852
metallique	0.0425	0.9496
peponide	0.0424	0.9459
melon	0.0407	0.9358
brule	0.0916	0.8889
feuille	0.0367	1.0000
alcool_de_fut	0.0459	0.9712
ether	0.0411	0.9412
boisson_fermentee	0.0402	0.9200
camphre	0.0394	0.9600
miel	0.0377	0.9694
citronne	0.0328	1.0000
racine	0.0327	0.8750
oignon	0.0449	1.0000
crucifere	0.0406	0.9684
lacte	0.0364	0.8617
fleur_d_arbre	0.0413	0.9574
vin	0.0315	1.0000
fromage	0.0349	0.9667
poire	0.0373	1.0000
banane	0.0304	1.0000
champignon	0.0303	1.0000
cafe	0.0445	0.9529
cacao	0.0319	0.9881
musque	0.0319	0.9620
savon	0.0290	1.0000
beurre	0.0267	0.9870
noix_de_coco	0.0318	0.8816
anise	0.0307	0.8630
pin	0.0400	0.9315
vanille	0.0328	0.9583
jasmin	0.0341	0.9861
ambre	0.0365	0.9861
ail	0.0393	0.9853
musc	0.0265	0.9851
cereale	0.0323	0.9552
peche	0.0256	0.9851
cerise	0.0258	0.8636
violette	0.0240	0.8361
rhum	0.0303	0.8500

Mean Precision: 0.1128
