Label	Precision	Recall
vegetal	0.6461	0.8873
fruite	0.6347	0.8686
frais	0.6157	0.8912
vegetal_vert	0.5553	0.9078
doux	0.4561	0.9697
gras	0.4692	0.8426
floral	0.4341	0.9472
boise	0.4253	0.8768
vert	0.3889	0.8633
aldehyde	0.2737	0.9429
chimique	0.2346	0.9468
empyreumatique	0.4092	0.7936
balsamique	0.2209	0.9696
aldehyde_frais	0.2159	0.9502
fruit_exotique	0.2298	0.9045
herbe	0.1960	0.9528
legume	0.2708	0.7093
fermentaire	0.2087	0.7819
phenole	0.2240	0.8886
epice	0.1803	0.9161
fleur_d_arbuste	0.1932	0.9595
cuit	0.2638	0.7865
terreux	0.1627	0.8575
fruit_sec	0.1991	0.7640
fleur_du_jardin	0.1603	0.9631
agrume	0.1911	0.9259
oleagineux	0.2260	0.7289
lactique	0.1645	0.8358
soufre	0.5267	0.7828
plante_aromatique	0.1366	0.8838
animal	0.1280	0.7333
fruit_a_coque	0.1959	0.7170
moisi	0.1255	0.7791
fruit_a_pepins	0.1547	0.8968
torrefie	0.1962	0.8099
medicinal	0.1367	0.9170
vegetal_sec	0.0890	0.9693
rose	0.1276	0.9464
huile	0.1382	0.7568
lactone	0.1150	0.8597
menthe	0.1506	0.8910
bois	0.1250	0.9095
creme	0.0896	0.8681
boissons_alcoolisees	0.1259	0.8090
sucre_cuit	0.0946	0.8772
baie	0.0663	0.9697
poudre	0.0866	0.8902
viande_cuite	0.2148	0.7922
pomme	0.1252	0.9404
malte	0.1104	0.8200
mielle	0.0680	0.9143
solvant	0.1387	0.7143
ananas	0.0967	0.9070
fruit_rouge	0.0557	0.9380
coumarine	0.0788	0.9213
caramel	0.1102	0.8571
mineral	0.0652	0.8080
resineux	0.0988	0.8952
alliace	0.3465	0.9194
fruit_a_noyau	0.0651	0.8943
metal	0.0662	0.7787
metallique	0.0635	0.8235
peponide	0.0741	0.8727
melon	0.0725	0.8624
brule	0.1144	0.8692
feuille	0.0511	0.9528
alcool_de_fut	0.0861	0.8365
ether	0.1058	0.7843
boisson_fermentee	0.0688	0.8400
camphre	0.0764	0.9300
miel	0.0444	0.9082
citronne	0.0592	0.9583
racine	0.0340	0.9688
oignon	0.2781	0.9368
crucifere	0.1027	0.7234
lacte	0.0464	0.8723
fleur_d_arbre	0.0538	0.8617
vin	0.0690	0.8478
fromage	0.0715	0.8778
poire	0.0807	0.9213
banane	0.0737	0.8851
champignon	0.0551	0.7326
cafe	0.1066	0.8588
cacao	0.0586	0.9048
musque	0.1043	0.8861
savon	0.0478	0.8590
beurre	0.0596	0.8442
noix_de_coco	0.0689	0.8667
anise	0.0331	0.9730
pin	0.0857	0.9452
vanille	0.0682	0.8889
jasmin	0.0525	0.9444
ambre	0.0804	0.9014
ail	0.2222	0.9412
musc	0.1095	0.9254
cereale	0.0786	0.8657
peche	0.0462	0.9552
cerise	0.0422	0.9077
violette	0.0365	0.9836
rhum	0.0484	0.8667

Mean Precision: 0.1633
