Label	AUC-ROC
vegetal	0.6995
fruite	0.7430
frais	0.7304
vegetal_vert	0.7033
doux	0.6706
gras	0.6856
floral	0.7386
boise	0.7188
vert	0.6804
aldehyde	0.7319
chimique	0.6870
empyreumatique	0.8076
balsamique	0.6747
aldehyde_frais	0.7292
fruit_exotique	0.7440
herbe	0.7001
legume	0.7733
fermentaire	0.6943
phenole	0.8073
epice	0.7185
fleur_d_arbuste	0.7393
cuit	0.7770
terreux	0.6028
fruit_sec	0.7345
fleur_du_jardin	0.7196
agrume	0.7853
oleagineux	0.7427
lactique	0.7221
soufre	0.9406
plante_aromatique	0.7367
animal	0.6385
fruit_a_coque	0.7685
moisi	0.6253
fruit_a_pepins	0.7937
torrefie	0.8377
medicinal	0.7944
vegetal_sec	0.7201
rose	0.7514
huile	0.7828
lactone	0.7724
menthe	0.8504
bois	0.8580
creme	0.7384
boissons_alcoolisees	0.8003
sucre_cuit	0.7257
baie	0.6847
poudre	0.8055
viande_cuite	0.8894
pomme	0.8233
malte	0.8277
mielle	0.8918
solvant	0.8885
ananas	0.8290
fruit_rouge	0.7330
coumarine	0.8146
caramel	0.7962
mineral	0.5665
resineux	0.8875
alliace	0.9605
fruit_a_noyau	0.8136
metal	0.5660
metallique	0.5765
peponide	0.7409
melon	0.7480
brule	0.8621
feuille	0.6859
alcool_de_fut	0.8685
ether	0.8918
boisson_fermentee	0.7375
camphre	0.9307
miel	0.9089
citronne	0.8729
racine	0.6260
oignon	0.9632
crucifere	0.8271
lacte	0.7361
fleur_d_arbre	0.7889
vin	0.7564
fromage	0.8325
poire	0.8692
banane	0.8935
champignon	0.7182
cafe	0.8762
cacao	0.7788
musque	0.8355
savon	0.7480
beurre	0.8031
noix_de_coco	0.9202
anise	0.7051
pin	0.8915
vanille	0.8343
jasmin	0.8670
ambre	0.8719
ail	0.9578
musc	0.8880
cereale	0.8653
peche	0.7779
cerise	0.7713
violette	0.7937
rhum	0.8741
