Label	AUC-ROC
vegetal	0.6861
fruite	0.7451
frais	0.7371
vegetal_vert	0.7184
doux	0.6938
gras	0.6579
floral	0.7501
boise	0.7656
vert	0.7376
aldehyde	0.7217
chimique	0.7017
empyreumatique	0.8162
balsamique	0.7549
aldehyde_frais	0.7133
fruit_exotique	0.7664
herbe	0.7029
legume	0.8083
fermentaire	0.6912
phenole	0.7766
epice	0.7156
fleur_d_arbuste	0.7837
cuit	0.7982
terreux	0.6695
fruit_sec	0.7764
fleur_du_jardin	0.7344
agrume	0.7689
oleagineux	0.7972
lactique	0.7297
soufre	0.9486
plante_aromatique	0.7842
animal	0.7051
fruit_a_coque	0.8025
moisi	0.6693
fruit_a_pepins	0.8411
torrefie	0.8658
medicinal	0.8124
vegetal_sec	0.6868
rose	0.8726
huile	0.7297
lactone	0.7511
menthe	0.8404
bois	0.8691
creme	0.7454
boissons_alcoolisees	0.6985
sucre_cuit	0.8119
baie	0.6868
poudre	0.8037
viande_cuite	0.8586
pomme	0.8908
malte	0.8766
mielle	0.8059
solvant	0.8097
ananas	0.8664
fruit_rouge	0.7450
coumarine	0.8560
caramel	0.8711
mineral	0.7144
resineux	0.8893
alliace	0.9668
fruit_a_noyau	0.7318
metal	0.7343
metallique	0.7349
peponide	0.9191
melon	0.9187
brule	0.8267
feuille	0.6660
alcool_de_fut	0.6735
ether	0.8298
boisson_fermentee	0.7497
camphre	0.8582
miel	0.8238
citronne	0.8282
racine	0.7405
oignon	0.9648
crucifere	0.8981
lacte	0.7581
fleur_d_arbre	0.7922
vin	0.7805
fromage	0.8419
poire	0.9055
banane	0.8806
champignon	0.7396
cafe	0.8814
cacao	0.8707
musque	0.9225
savon	0.8337
beurre	0.7975
noix_de_coco	0.8582
anise	0.7291
pin	0.9344
vanille	0.9085
jasmin	0.7947
ambre	0.9132
ail	0.9689
musc	0.9131
cereale	0.8913
peche	0.8021
cerise	0.7963
violette	0.8920
rhum	0.7381
