Label	AUC-ROC
vegetal	0.7038
fruite	0.7128
frais	0.7413
vegetal_vert	0.7414
doux	0.7135
gras	0.6553
floral	0.7289
boise	0.7126
vert	0.7329
aldehyde	0.7507
chimique	0.6951
empyreumatique	0.7871
balsamique	0.7046
aldehyde_frais	0.7365
fruit_exotique	0.7417
herbe	0.7101
legume	0.7726
fermentaire	0.6555
phenole	0.8069
epice	0.7462
fleur_d_arbuste	0.7152
cuit	0.7629
terreux	0.7198
fruit_sec	0.7439
fleur_du_jardin	0.6980
agrume	0.8150
oleagineux	0.7711
lactique	0.6902
soufre	0.8834
plante_aromatique	0.7547
animal	0.6608
fruit_a_coque	0.8085
moisi	0.6952
fruit_a_pepins	0.7444
torrefie	0.7737
medicinal	0.8444
vegetal_sec	0.6837
rose	0.7375
huile	0.7341
lactone	0.7874
menthe	0.8765
bois	0.8227
creme	0.6679
boissons_alcoolisees	0.8034
sucre_cuit	0.7754
baie	0.7282
poudre	0.8403
viande_cuite	0.8119
pomme	0.8361
malte	0.7582
mielle	0.7488
solvant	0.8092
ananas	0.8374
fruit_rouge	0.7316
coumarine	0.7823
caramel	0.8237
mineral	0.7331
resineux	0.8714
alliace	0.9611
fruit_a_noyau	0.7275
metal	0.7423
metallique	0.7436
peponide	0.7851
melon	0.7836
brule	0.8403
feuille	0.5944
alcool_de_fut	0.8414
ether	0.8775
boisson_fermentee	0.7573
camphre	0.9174
miel	0.7342
citronne	0.8237
racine	0.5470
oignon	0.9807
crucifere	0.7810
lacte	0.6917
fleur_d_arbre	0.7081
vin	0.7762
fromage	0.7870
poire	0.8255
banane	0.8558
champignon	0.6869
cafe	0.8325
cacao	0.6977
musque	0.9563
savon	0.7753
beurre	0.8276
noix_de_coco	0.8200
anise	0.6285
pin	0.9329
vanille	0.8910
jasmin	0.8027
ambre	0.9200
ail	0.9786
musc	0.9825
cereale	0.8621
peche	0.7841
cerise	0.8327
violette	0.8214
rhum	0.8444
