Label	AUC-ROC
vegetal	0.6947
fruite	0.7387
frais	0.7370
vegetal_vert	0.7194
doux	0.6937
gras	0.6610
floral	0.7477
boise	0.7659
vert	0.7457
aldehyde	0.7253
chimique	0.6933
empyreumatique	0.8126
balsamique	0.7573
aldehyde_frais	0.7153
fruit_exotique	0.7712
herbe	0.7017
legume	0.8136
fermentaire	0.6899
phenole	0.7664
epice	0.7070
fleur_d_arbuste	0.7854
cuit	0.7934
terreux	0.6642
fruit_sec	0.7765
fleur_du_jardin	0.7269
agrume	0.7753
oleagineux	0.7962
lactique	0.7292
soufre	0.9481
plante_aromatique	0.7726
animal	0.6874
fruit_a_coque	0.7981
moisi	0.6709
fruit_a_pepins	0.8605
torrefie	0.8631
medicinal	0.8110
vegetal_sec	0.6790
rose	0.8731
huile	0.7367
lactone	0.7212
menthe	0.8291
bois	0.8717
creme	0.7544
boissons_alcoolisees	0.7146
sucre_cuit	0.7925
baie	0.6701
poudre	0.8196
viande_cuite	0.8588
pomme	0.9067
malte	0.8706
mielle	0.8066
solvant	0.8106
ananas	0.8714
fruit_rouge	0.7324
coumarine	0.8369
caramel	0.8639
mineral	0.7116
resineux	0.8945
alliace	0.9661
fruit_a_noyau	0.7304
metal	0.7219
metallique	0.7184
peponide	0.9293
melon	0.9299
brule	0.8367
feuille	0.6744
alcool_de_fut	0.6861
ether	0.8325
boisson_fermentee	0.7698
camphre	0.8477
miel	0.8223
citronne	0.8187
racine	0.7343
oignon	0.9657
crucifere	0.9061
lacte	0.7113
fleur_d_arbre	0.7970
vin	0.8109
fromage	0.8577
poire	0.9277
banane	0.9106
champignon	0.7331
cafe	0.8724
cacao	0.8679
musque	0.9140
savon	0.8452
beurre	0.8278
noix_de_coco	0.8719
anise	0.7435
pin	0.9312
vanille	0.8949
jasmin	0.7835
ambre	0.9347
ail	0.9685
musc	0.9277
cereale	0.8967
peche	0.8219
cerise	0.8122
violette	0.8815
rhum	0.7432
