Label	AUC-ROC
vegetal	0.6762
fruite	0.7040
frais	0.7052
vegetal_vert	0.6955
doux	0.6653
gras	0.6406
floral	0.7091
boise	0.7304
vert	0.7160
aldehyde	0.6977
chimique	0.6249
empyreumatique	0.7916
balsamique	0.6973
aldehyde_frais	0.6730
fruit_exotique	0.7124
herbe	0.6667
legume	0.7802
fermentaire	0.6436
phenole	0.7291
epice	0.6611
fleur_d_arbuste	0.7430
cuit	0.7643
terreux	0.6598
fruit_sec	0.7316
fleur_du_jardin	0.7035
agrume	0.7714
oleagineux	0.7485
lactique	0.6660
soufre	0.9463
plante_aromatique	0.7444
animal	0.6263
fruit_a_coque	0.7798
moisi	0.6282
fruit_a_pepins	0.7997
torrefie	0.8506
medicinal	0.7466
vegetal_sec	0.6219
rose	0.7963
huile	0.6644
lactone	0.6233
menthe	0.8059
bois	0.8244
creme	0.6627
boissons_alcoolisees	0.6545
sucre_cuit	0.7637
baie	0.6533
poudre	0.7315
viande_cuite	0.8395
pomme	0.8424
malte	0.8435
mielle	0.7421
solvant	0.7547
ananas	0.7979
fruit_rouge	0.6260
coumarine	0.7350
caramel	0.8332
mineral	0.6678
resineux	0.8606
alliace	0.9649
fruit_a_noyau	0.6577
metal	0.6836
metallique	0.6770
peponide	0.8946
melon	0.8859
brule	0.8166
feuille	0.6217
alcool_de_fut	0.6446
ether	0.7645
boisson_fermentee	0.6921
camphre	0.8222
miel	0.7308
citronne	0.7718
racine	0.7292
oignon	0.9621
crucifere	0.9033
lacte	0.6888
fleur_d_arbre	0.7070
vin	0.7425
fromage	0.8272
poire	0.9145
banane	0.8538
champignon	0.6749
cafe	0.8499
cacao	0.8479
musque	0.8694
savon	0.8289
beurre	0.7245
noix_de_coco	0.7517
anise	0.6957
pin	0.9093
vanille	0.8643
jasmin	0.7037
ambre	0.9157
ail	0.9683
musc	0.9412
cereale	0.8625
peche	0.7449
cerise	0.7255
violette	0.8091
rhum	0.6512
