Label	AUC-ROC
vegetal	0.6589
fruite	0.7157
frais	0.7192
vegetal_vert	0.7103
doux	0.6432
gras	0.6464
floral	0.7452
boise	0.6900
vert	0.7161
aldehyde	0.7089
chimique	0.6456
empyreumatique	0.8042
balsamique	0.6659
aldehyde_frais	0.7064
fruit_exotique	0.7221
herbe	0.6956
legume	0.7181
fermentaire	0.6503
phenole	0.7371
epice	0.6654
fleur_d_arbuste	0.7572
cuit	0.7703
terreux	0.5641
fruit_sec	0.6790
fleur_du_jardin	0.7142
agrume	0.8102
oleagineux	0.7274
lactique	0.7081
soufre	0.8976
plante_aromatique	0.7246
animal	0.6719
fruit_a_coque	0.7501
moisi	0.6261
fruit_a_pepins	0.7967
torrefie	0.8272
medicinal	0.7475
vegetal_sec	0.7013
rose	0.7965
huile	0.7496
lactone	0.7217
menthe	0.8180
bois	0.8027
creme	0.6912
boissons_alcoolisees	0.8320
sucre_cuit	0.7716
baie	0.6227
poudre	0.7639
viande_cuite	0.8694
pomme	0.8623
malte	0.7787
mielle	0.7229
solvant	0.8862
ananas	0.8417
fruit_rouge	0.6512
coumarine	0.7805
caramel	0.8304
mineral	0.6482
resineux	0.8368
alliace	0.9738
fruit_a_noyau	0.7478
metal	0.6453
metallique	0.6243
peponide	0.7736
melon	0.7725
brule	0.8551
feuille	0.6910
alcool_de_fut	0.8791
ether	0.8883
boisson_fermentee	0.7949
camphre	0.8146
miel	0.6974
citronne	0.7381
racine	0.5542
oignon	0.9657
crucifere	0.7889
lacte	0.7530
fleur_d_arbre	0.7703
vin	0.7891
fromage	0.7707
poire	0.8665
banane	0.8099
champignon	0.7512
cafe	0.8731
cacao	0.7626
musque	0.8859
savon	0.7252
beurre	0.7816
noix_de_coco	0.8858
anise	0.6962
pin	0.8917
vanille	0.7686
jasmin	0.7975
ambre	0.9299
ail	0.9699
musc	0.9155
cereale	0.7961
peche	0.7679
cerise	0.7425
violette	0.8276
rhum	0.8494
