Label	AUC-ROC
vegetal	0.6596
fruite	0.7150
frais	0.7212
vegetal_vert	0.7103
doux	0.6551
gras	0.6450
floral	0.7367
boise	0.6882
vert	0.7170
aldehyde	0.7105
chimique	0.6371
empyreumatique	0.8074
balsamique	0.6764
aldehyde_frais	0.7093
fruit_exotique	0.7299
herbe	0.7009
legume	0.7304
fermentaire	0.6554
phenole	0.7419
epice	0.6621
fleur_d_arbuste	0.7541
cuit	0.7756
terreux	0.5576
fruit_sec	0.6725
fleur_du_jardin	0.7036
agrume	0.8147
oleagineux	0.7243
lactique	0.6848
soufre	0.8935
plante_aromatique	0.7286
animal	0.6861
fruit_a_coque	0.7490
moisi	0.6291
fruit_a_pepins	0.8051
torrefie	0.8295
medicinal	0.7462
vegetal_sec	0.6934
rose	0.7963
huile	0.7499
lactone	0.7239
menthe	0.8244
bois	0.7987
creme	0.6674
boissons_alcoolisees	0.8155
sucre_cuit	0.7695
baie	0.5923
poudre	0.7731
viande_cuite	0.8591
pomme	0.8746
malte	0.7824
mielle	0.7268
solvant	0.8838
ananas	0.8393
fruit_rouge	0.6494
coumarine	0.7665
caramel	0.8387
mineral	0.6552
resineux	0.8396
alliace	0.9693
fruit_a_noyau	0.7433
metal	0.6715
metallique	0.6495
peponide	0.7696
melon	0.7700
brule	0.8524
feuille	0.7260
alcool_de_fut	0.8851
ether	0.8986
boisson_fermentee	0.7723
camphre	0.8187
miel	0.7042
citronne	0.7554
racine	0.5327
oignon	0.9608
crucifere	0.7819
lacte	0.7397
fleur_d_arbre	0.7821
vin	0.7663
fromage	0.7805
poire	0.8766
banane	0.8307
champignon	0.7575
cafe	0.8844
cacao	0.7589
musque	0.8732
savon	0.7294
beurre	0.7407
noix_de_coco	0.9060
anise	0.7246
pin	0.9053
vanille	0.7965
jasmin	0.7824
ambre	0.9252
ail	0.9699
musc	0.9173
cereale	0.7952
peche	0.7734
cerise	0.7443
violette	0.8150
rhum	0.8471
