Label	AUC-ROC
vegetal	0.6236
fruite	0.6314
frais	0.6221
vegetal_vert	0.5796
doux	0.5886
gras	0.5849
floral	0.6519
boise	0.6179
vert	0.5661
aldehyde	0.5868
chimique	0.4590
empyreumatique	0.7529
balsamique	0.5387
aldehyde_frais	0.5321
fruit_exotique	0.5906
herbe	0.5675
legume	0.7098
fermentaire	0.6080
phenole	0.7243
epice	0.6315
fleur_d_arbuste	0.6450
cuit	0.6902
terreux	0.5738
fruit_sec	0.6707
fleur_du_jardin	0.6139
agrume	0.7022
oleagineux	0.5881
lactique	0.5485
soufre	0.8825
plante_aromatique	0.6058
animal	0.6610
fruit_a_coque	0.7267
moisi	0.5032
fruit_a_pepins	0.6206
torrefie	0.7271
medicinal	0.7201
vegetal_sec	0.5624
rose	0.6436
huile	0.5703
lactone	0.5217
menthe	0.7742
bois	0.6646
creme	0.5217
boissons_alcoolisees	0.6979
sucre_cuit	0.5715
baie	0.5937
poudre	0.6247
viande_cuite	0.7584
pomme	0.6832
malte	0.6908
mielle	0.6066
solvant	0.8344
ananas	0.7257
fruit_rouge	0.5577
coumarine	0.6019
caramel	0.7663
mineral	0.5676
resineux	0.7378
alliace	0.8783
fruit_a_noyau	0.7003
metal	0.6257
metallique	0.6369
peponide	0.7140
melon	0.6191
brule	0.8361
feuille	0.5964
alcool_de_fut	0.6963
ether	0.7914
boisson_fermentee	0.7023
camphre	0.7443
miel	0.6444
citronne	0.5860
racine	0.4940
oignon	0.9484
crucifere	0.7271
lacte	0.4633
fleur_d_arbre	0.4854
vin	0.6316
fromage	0.8330
poire	0.8730
banane	0.7920
champignon	0.6116
cafe	0.8331
cacao	0.5222
musque	0.8363
savon	0.7773
beurre	0.6114
noix_de_coco	0.3964
anise	0.7534
pin	0.7048
vanille	0.8204
jasmin	0.6859
ambre	0.8082
ail	0.9522
musc	0.8723
cereale	0.7727
peche	0.7300
cerise	0.6351
violette	0.6360
rhum	0.6453
