Label	AUC-ROC
vegetal	0.6426
fruite	0.7436
frais	0.7142
vegetal_vert	0.6905
doux	0.7121
gras	0.6774
floral	0.7419
boise	0.7168
vert	0.6857
aldehyde	0.6954
chimique	0.7209
empyreumatique	0.8578
balsamique	0.7303
aldehyde_frais	0.6788
fruit_exotique	0.7490
herbe	0.6712
legume	0.7470
fermentaire	0.6746
phenole	0.8106
epice	0.7325
fleur_d_arbuste	0.7502
cuit	0.8630
terreux	0.6612
fruit_sec	0.7718
fleur_du_jardin	0.7065
agrume	0.7964
oleagineux	0.7949
lactique	0.6989
soufre	0.9483
plante_aromatique	0.7055
animal	0.7343
fruit_a_coque	0.7694
moisi	0.6658
fruit_a_pepins	0.8445
torrefie	0.8396
medicinal	0.8367
vegetal_sec	0.7206
rose	0.7317
huile	0.6932
lactone	0.7618
menthe	0.8502
bois	0.7866
creme	0.7157
boissons_alcoolisees	0.8356
sucre_cuit	0.8002
baie	0.6604
poudre	0.8057
viande_cuite	0.9277
pomme	0.8906
malte	0.7877
mielle	0.7337
solvant	0.8849
ananas	0.8148
fruit_rouge	0.7983
coumarine	0.8126
caramel	0.8242
mineral	0.6860
resineux	0.8518
alliace	0.9742
fruit_a_noyau	0.7984
metal	0.7059
metallique	0.6924
peponide	0.7544
melon	0.7509
brule	0.8596
feuille	0.6748
alcool_de_fut	0.8906
ether	0.8906
boisson_fermentee	0.8033
camphre	0.8872
miel	0.7800
citronne	0.8445
racine	0.6009
oignon	0.9730
crucifere	0.8794
lacte	0.6472
fleur_d_arbre	0.7377
vin	0.8240
fromage	0.8174
poire	0.9104
banane	0.8872
champignon	0.7268
cafe	0.9106
cacao	0.7840
musque	0.8888
savon	0.8497
beurre	0.7982
noix_de_coco	0.9513
anise	0.8177
pin	0.8609
vanille	0.9151
jasmin	0.8045
ambre	0.9011
ail	0.9782
musc	0.9082
cereale	0.8639
peche	0.8126
cerise	0.8841
violette	0.7552
rhum	0.8765
