Label	AUC-ROC
vegetal	0.6390
fruite	0.7376
frais	0.7060
vegetal_vert	0.6827
doux	0.6981
gras	0.6682
floral	0.7279
boise	0.7155
vert	0.6821
aldehyde	0.6935
chimique	0.6819
empyreumatique	0.8536
balsamique	0.7268
aldehyde_frais	0.6682
fruit_exotique	0.7313
herbe	0.6596
legume	0.7241
fermentaire	0.6657
phenole	0.7825
epice	0.7172
fleur_d_arbuste	0.7289
cuit	0.8524
terreux	0.6579
fruit_sec	0.7594
fleur_du_jardin	0.6649
agrume	0.7929
oleagineux	0.7764
lactique	0.6884
soufre	0.9428
plante_aromatique	0.6971
animal	0.7228
fruit_a_coque	0.7598
moisi	0.6565
fruit_a_pepins	0.8330
torrefie	0.8319
medicinal	0.8005
vegetal_sec	0.7115
rose	0.7021
huile	0.6736
lactone	0.7414
menthe	0.8301
bois	0.7758
creme	0.6973
boissons_alcoolisees	0.8048
sucre_cuit	0.7887
baie	0.6306
poudre	0.7706
viande_cuite	0.9288
pomme	0.8755
malte	0.7809
mielle	0.7239
solvant	0.8743
ananas	0.8275
fruit_rouge	0.7530
coumarine	0.7967
caramel	0.8245
mineral	0.6405
resineux	0.8459
alliace	0.9706
fruit_a_noyau	0.7686
metal	0.6777
metallique	0.6478
peponide	0.7635
melon	0.7571
brule	0.8520
feuille	0.6234
alcool_de_fut	0.8621
ether	0.8769
boisson_fermentee	0.7805
camphre	0.8681
miel	0.7545
citronne	0.8557
racine	0.5880
oignon	0.9675
crucifere	0.8544
lacte	0.6508
fleur_d_arbre	0.7465
vin	0.8166
fromage	0.8043
poire	0.9078
banane	0.8549
champignon	0.6923
cafe	0.8917
cacao	0.7551
musque	0.8893
savon	0.8579
beurre	0.7893
noix_de_coco	0.9182
anise	0.7902
pin	0.8604
vanille	0.9252
jasmin	0.7817
ambre	0.8926
ail	0.9761
musc	0.9102
cereale	0.8743
peche	0.7913
cerise	0.8778
violette	0.7354
rhum	0.8500
