Label	AUC-ROC
vegetal	0.6604
fruite	0.7307
frais	0.7268
vegetal_vert	0.7120
doux	0.6591
gras	0.6642
floral	0.7569
boise	0.7016
vert	0.7082
aldehyde	0.7180
chimique	0.6886
empyreumatique	0.8094
balsamique	0.6919
aldehyde_frais	0.7178
fruit_exotique	0.7404
herbe	0.7082
legume	0.7407
fermentaire	0.6652
phenole	0.7592
epice	0.6812
fleur_d_arbuste	0.7737
cuit	0.7695
terreux	0.5879
fruit_sec	0.7027
fleur_du_jardin	0.7343
agrume	0.8297
oleagineux	0.7490
lactique	0.7129
soufre	0.9028
plante_aromatique	0.7323
animal	0.7019
fruit_a_coque	0.7624
moisi	0.6184
fruit_a_pepins	0.8066
torrefie	0.8328
medicinal	0.7959
vegetal_sec	0.7064
rose	0.8058
huile	0.7662
lactone	0.7581
menthe	0.8424
bois	0.7981
creme	0.7068
boissons_alcoolisees	0.8492
sucre_cuit	0.7817
baie	0.6725
poudre	0.7664
viande_cuite	0.8733
pomme	0.8609
malte	0.7880
mielle	0.7374
solvant	0.9117
ananas	0.8430
fruit_rouge	0.6895
coumarine	0.7855
caramel	0.8397
mineral	0.6188
resineux	0.8402
alliace	0.9772
fruit_a_noyau	0.7792
metal	0.6227
metallique	0.6158
peponide	0.7655
melon	0.7650
brule	0.8736
feuille	0.7158
alcool_de_fut	0.8871
ether	0.9178
boisson_fermentee	0.8206
camphre	0.8317
miel	0.7241
citronne	0.7661
racine	0.4916
oignon	0.9689
crucifere	0.8111
lacte	0.7675
fleur_d_arbre	0.7725
vin	0.8218
fromage	0.7835
poire	0.8812
banane	0.8330
champignon	0.7447
cafe	0.8884
cacao	0.7835
musque	0.9005
savon	0.7129
beurre	0.7991
noix_de_coco	0.8924
anise	0.7253
pin	0.9127
vanille	0.8022
jasmin	0.8138
ambre	0.9419
ail	0.9698
musc	0.9283
cereale	0.8111
peche	0.7870
cerise	0.7562
violette	0.8259
rhum	0.8504
