Label	AUC-ROC
vegetal	0.6359
fruite	0.7489
frais	0.7031
vegetal_vert	0.6903
doux	0.7120
gras	0.6780
floral	0.7405
boise	0.7107
vert	0.6754
aldehyde	0.7001
chimique	0.7182
empyreumatique	0.8635
balsamique	0.7327
aldehyde_frais	0.6782
fruit_exotique	0.7581
herbe	0.6754
legume	0.7201
fermentaire	0.6735
phenole	0.7964
epice	0.7230
fleur_d_arbuste	0.7435
cuit	0.8630
terreux	0.6586
fruit_sec	0.7643
fleur_du_jardin	0.6876
agrume	0.7908
oleagineux	0.7831
lactique	0.6876
soufre	0.9441
plante_aromatique	0.7107
animal	0.7240
fruit_a_coque	0.7676
moisi	0.6510
fruit_a_pepins	0.8444
torrefie	0.8421
medicinal	0.8144
vegetal_sec	0.7090
rose	0.7273
huile	0.6880
lactone	0.7622
menthe	0.8456
bois	0.7754
creme	0.7065
boissons_alcoolisees	0.8270
sucre_cuit	0.8118
baie	0.6512
poudre	0.7889
viande_cuite	0.9281
pomme	0.8907
malte	0.7872
mielle	0.7348
solvant	0.8782
ananas	0.8280
fruit_rouge	0.7977
coumarine	0.8088
caramel	0.8286
mineral	0.6833
resineux	0.8416
alliace	0.9702
fruit_a_noyau	0.8057
metal	0.6976
metallique	0.6845
peponide	0.7567
melon	0.7504
brule	0.8549
feuille	0.6824
alcool_de_fut	0.8875
ether	0.8869
boisson_fermentee	0.7972
camphre	0.8775
miel	0.7751
citronne	0.8366
racine	0.5730
oignon	0.9648
crucifere	0.8646
lacte	0.6122
fleur_d_arbre	0.7374
vin	0.8296
fromage	0.8083
poire	0.9122
banane	0.8844
champignon	0.7017
cafe	0.9053
cacao	0.7812
musque	0.9081
savon	0.8411
beurre	0.7861
noix_de_coco	0.9318
anise	0.8164
pin	0.8549
vanille	0.9111
jasmin	0.8098
ambre	0.8971
ail	0.9776
musc	0.9158
cereale	0.8742
peche	0.8246
cerise	0.8789
violette	0.7473
rhum	0.8618
