Label	AUC-ROC
vegetal	0.6658
fruite	0.7306
frais	0.7399
vegetal_vert	0.7152
doux	0.6521
gras	0.6540
floral	0.7537
boise	0.6925
vert	0.7293
aldehyde	0.7185
chimique	0.6561
empyreumatique	0.8125
balsamique	0.6826
aldehyde_frais	0.7234
fruit_exotique	0.7521
herbe	0.7080
legume	0.7251
fermentaire	0.6661
phenole	0.7411
epice	0.6736
fleur_d_arbuste	0.7682
cuit	0.7778
terreux	0.5714
fruit_sec	0.7103
fleur_du_jardin	0.7295
agrume	0.8307
oleagineux	0.7562
lactique	0.7146
soufre	0.8979
plante_aromatique	0.7266
animal	0.6755
fruit_a_coque	0.7534
moisi	0.6413
fruit_a_pepins	0.8144
torrefie	0.8324
medicinal	0.7786
vegetal_sec	0.7053
rose	0.7989
huile	0.7580
lactone	0.7597
menthe	0.8453
bois	0.7994
creme	0.7013
boissons_alcoolisees	0.8396
sucre_cuit	0.7613
baie	0.6893
poudre	0.7572
viande_cuite	0.8778
pomme	0.8915
malte	0.7814
mielle	0.7037
solvant	0.9061
ananas	0.8566
fruit_rouge	0.6811
coumarine	0.8010
caramel	0.8430
mineral	0.6364
resineux	0.8383
alliace	0.9694
fruit_a_noyau	0.7699
metal	0.6567
metallique	0.6371
peponide	0.7689
melon	0.7697
brule	0.8662
feuille	0.7231
alcool_de_fut	0.8725
ether	0.9088
boisson_fermentee	0.8103
camphre	0.8310
miel	0.6928
citronne	0.7780
racine	0.5068
oignon	0.9587
crucifere	0.7813
lacte	0.7415
fleur_d_arbre	0.7722
vin	0.8112
fromage	0.7872
poire	0.8901
banane	0.8472
champignon	0.7455
cafe	0.8750
cacao	0.7685
musque	0.8816
savon	0.7346
beurre	0.8260
noix_de_coco	0.9119
anise	0.7024
pin	0.9049
vanille	0.7879
jasmin	0.8259
ambre	0.9348
ail	0.9635
musc	0.9153
cereale	0.8135
peche	0.7861
cerise	0.7662
violette	0.8330
rhum	0.8190
